Play,Expert,Team,Name,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 3 Percentages,Last 3 Correct,Last 5 Percentages,Last 5 Correct,Temperature,Wind,Humidity,Precipitation,Forecast,Stadium,Roof,Surface,Odds,Units,Payout,Profit
J.Goff u33.5 Pass Att,gneiffer07,Detroit Lions,j.goff,Green Bay Packers,1.0,0.75,1,0.3333333333333333,0,0.6,1,27,12,68,7,Snow,Ford Field,indoors,turf,-120.0,1.2,2.2,1.0000000000000002
J.Goff u32.5 Pass Att,Bward586,Detroit Lions,j.goff,Green Bay Packers,1.0,0.75,1,0.3333333333333333,0,0.6,1,26,12,61,1,Snow,Ford Field,indoors,turf,-106.0,1.06,2.06,1.0
J.Love o32.5 Pass Att,PvB_Bets,Green Bay Packers,j.love,Detroit Lions,0.0,0.4,0,0.0,0,0.2,0,26,12,61,1,Snow,Ford Field,indoors,turf,-120.0,1.0,1.8333333333333333,0.8333333333333335
