Play,Expert,Team,Name,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 3 Percentages,Last 3 Correct,Last 5 Percentages,Last 5 Correct,Temperature,Wind,Humidity,Precipitation,Forecast,Stadium,Roof,Surface,Odds,Units,Payout,Profit,Over?,Under?,Prop Bets
J.Goff o0.5 rushing yards,Rotowire Prizepicks,Detroit Lions,j.goff,Indianapolis Colts,0.0,0.7,1,0.6666666666666666,1,0.6,1,50,9,71,0,Mostly Cloudy,Lucas Oil,indoors,turf,100.0,1.5,3.0,1.5,,,
C.Hubbard o49.5 rushing yards,Rotowire Prizepicks,Carolina Panthers,c.hubbard,Kansas City Chiefs,1.0,0.9,1,1.0,1,1.0,1,60,6,50,1,Clear,Bank of America,outdoors,grass,100.0,1.5,3.0,1.5,1.0,0.0,Rush_Yds
T.Pollard o50.5 rushing yards,Rotowire Sleeper,Tennessee Titans,t.pollard,Houston Texans,0.0,0.7,1,0.3333333333333333,0,0.6,1,79,14,60,1,Partly Cloudy,NRG,indoors,turf,100.0,1.5,3.0,1.5,1.0,0.0,Rush_Yds
C.Hubbard o51.5 rushing yards,Rotowire Prizepicks,Carolina Panthers,c.hubbard,Kansas City Chiefs,1.0,0.9,1,1.0,1,1.0,1,61,6,50,1,Clear,Bank of America,outdoors,grass,100.0,1.5,3.0,1.5,1.0,0.0,Rush_Yds
A.Richardson o39.5 Rush Yds,gneiffer07,Indianapolis Colts,a.richardson,Detroit Lions,1.0,0.4285714285714285,0,0.6666666666666666,1,0.4,0,51,9,68,0,Rain,Lucas Oil,indoors,turf,-110.0,1.1,2.1,1.0,1.0,0.0,Rush_Yds
T.Pollard o54.5 rushing yards,Rotowire Sleeper,Tennessee Titans,t.pollard,Houston Texans,0.0,0.7,1,0.3333333333333333,0,0.6,1,80,14,56,1,Partly Cloudy,NRG,indoors,turf,100.0,1.5,3.0,1.5,1.0,0.0,Rush_Yds
J.Jacobs o73.5 rushing yards,Rob Paul,Green Bay Packers,j.jacobs,San Francisco 49ers,1.0,0.6,1,1.0,1,0.8,1,44,7,76,11,Rain,Lambeau Field,outdoors,grass,100.0,0.75,1.5,0.75,1.0,0.0,Rush_Yds
J.Williams o35.5 rushing yards,Rotowire Prizepicks_duplicate,Denver Broncos,j.williams,Las Vegas Raiders,0.0,0.5454545454545454,1,0.6666666666666666,1,0.8,1,63,7,34,4,Partly Cloudy,Allegiant,indoors,grass,100.0,1.5,3.0,1.5,1.0,0.0,Rush_Yds
D.Montgomery o55.5 Rush Yds,kylemurray03,Detroit Lions,d.montgomery,Indianapolis Colts,0.0,0.5,0,0.6666666666666666,1,0.4,0,49,9,71,0,Mostly Cloudy,Lucas Oil,indoors,turf,-118.0,1.18,2.18,0.9999999999999998,1.0,0.0,Rush_Yds
K.Hunt o73.5 Rush Yds,kylemurray03,Kansas City Chiefs,k.hunt,Carolina Panthers,0.0,0.4285714285714285,0,0.3333333333333333,0,0.4,0,62,6,46,0,Clear,Bank of America,outdoors,grass,-110.0,1.1,2.1,1.0,1.0,0.0,Rush_Yds
C.Stroud o8.5 Rush Yds,kylemurray03,Houston Texans,c.stroud,Tennessee Titans,1.0,0.6363636363636364,1,0.6666666666666666,1,0.6,1,81,13,53,0,Partly Cloudy,NRG,indoors,turf,-110.0,1.1,2.1,1.0,1.0,0.0,Rush_Yds
K.Walker o62.5 Rush Yds,ThePropfessor_,Seattle Seahawks,k.walker,Arizona Cardinals,1.0,0.5,0,0.3333333333333333,0,0.4,0,46,6,90,60,Rain,Lumen Field,outdoors,turf,-110.0,1.1,2.1,1.0,1.0,0.0,Rush_Yds
J.Gibbs o65.5 Rush Yds,CeeJPicks,Detroit Lions,j.gibbs,Indianapolis Colts,0.0,0.7,1,0.6666666666666666,1,0.8,1,44,8,71,0,Mostly Cloudy,Lucas Oil,indoors,turf,-110.0,1.1,2.1,1.0,1.0,0.0,Rush_Yds
J.Goff o0.5 rushing yards,Rotowire Prizepicks,Detroit Lions,j.goff,Indianapolis Colts,0.0,0.7,1,0.6666666666666666,1,0.6,1,50,9,71,0,Mostly Cloudy,Lucas Oil,indoors,turf,100.0,1.5,3.0,1.5,1.0,0.0,Rush_Yds
