Play,Expert,Team,Name,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 3 Percentages,Last 3 Correct,Last 5 Percentages,Last 5 Correct,Temperature,Wind,Humidity,Precipitation,Forecast,Stadium,Roof,Surface,Odds,Units,Payout,Profit,Over?,Under?,Prop Bets
D.Smith o0.5 rush_td+rec_td,sirlockselot_,Philadelphia Eagles,d.smith,Washington Commanders,1.0,0.5,0,0.6666666666666666,1,0.6,1,46,5,63,7,Rain,Lincoln Financial Field,outdoors,grass,200.0,1.5,4.5,3.0,1.0,0.0,Rush_TD+Rec_TD
T.McLaurin o0.5 rush_td+rec_td,GDAWG5000,Washington Commanders,t.mclaurin,Philadelphia Eagles,0.0,0.4,0,0.3333333333333333,0,0.4,0,46,5,63,7,Rain,Lincoln Financial Field,outdoors,grass,180.0,1.0,2.8,1.7999999999999998,1.0,0.0,Rush_TD+Rec_TD
