,Name,Team,Cmp,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,Link,Pass_Att,Pass_Yds,Pass_TD,Int,Sk_Yds,Pass_Lng,Rate,Rush_Att,Rush_Yds,Rush_TD,Rush_Lng,Fmb,FL,Pct,Date,Opponent,Hmcrt_adv,Stadium,Roof,Surface,Temperature,Humidity,Wind,Precipitation,Forecast
0,L.Jackson,Baltimore Ravens,15,12,50.0,219,9.5,137,9.1,6.0,70,4.7,0,0.0%,0,0.0%,1,0,0,0,1,4.0%,1,8.0,/players/J/JackLa00.htm,23,207,3,1,9,49,115.4,9,22,0,8,1,0,100.0,1221,Pittsburgh Steelers,1,M&amp;T Bank,outdoors,grass,36,39,19,1,Snow
1,R.Wilson,Pittsburgh Steelers,22,14,38.9,284,8.6,157,7.1,4.8,60,2.7,0,0.0%,0,0.0%,3,0,0,0,3,7.7%,3,9.0,/players/W/WilsRu00.htm,33,217,2,1,19,44,92.6,3,27,0,19,1,1,100.0,1221,Baltimore Ravens,0,M&amp;T Bank,outdoors,grass,36,39,19,1,Snow
2,P.Mahomes,Kansas City Chiefs,28,14,33.3,233,5.7,75,2.7,1.8,185,6.6,0,0.0%,0,0.0%,1,0,0,0,1,2.2%,3,11.7,/players/M/MahoPa00.htm,41,260,1,0,9,36,93.5,5,33,1,15,0,0,100.0,1221,Houston Texans,1,GEHA Field at Arrowhead,outdoors,grass,32,56,0,0,Clear
3,C.Stroud,Houston Texans,23,14,34.1,406,10.4,145,6.3,3.7,99,4.3,0,0.0%,0,0.0%,2,0,0,0,2,4.7%,2,11.5,/players/S/StroCJ00.htm,39,244,2,2,17,30,73.0,2,23,0,12,0,0,100.0,1221,Kansas City Chiefs,0,GEHA Field at Arrowhead,outdoors,grass,32,56,0,0,Clear
