Unnamed: 0,Name,Team,Cmp,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,Link,Pass_Att,Pass_Yds,Pass_TD,Int,Sk_Yds,Pass_Lng,Rate,Rush_Att,Rush_Yds,Rush_TD,Rush_Lng,Fmb,FL,Pct,Date,Opponent,Hmcrt_adv,Stadium,Roof,Surface,Temperature,Humidity,Wind,Precipitation,Forecast
0,D.Ridder,Las Vegas Raiders,23,11,26.2,407,10.4,119,5.2,3.1,89,3.9,0,0.0%,0,0.0%,3,0,0,0,3,6.7%,3,9.0,/players/R/RiddDe00.htm,39,208,1,2,14,24,60.6,5,28,0,11,0,0,100.0,1216,Atlanta Falcons,1,Allegiant,indoors,grass,54,18,0,0,Mostly Cloudy
1,K.Cousins,Atlanta Falcons,11,6,30.0,98,5.8,74,6.7,4.4,38,3.5,0,0.0%,0,0.0%,3,0,0,0,3,14.3%,1,2.0,/players/C/CousKi00.htm,17,112,1,1,19,30,78.6,3,0,0,2,1,0,100.0,1216,Las Vegas Raiders,0,Allegiant,indoors,grass,54,18,0,0,Mostly Cloudy
2,S.Darnold,Minnesota Vikings,24,14,33.3,328,8.2,131,5.5,3.3,100,4.2,0,0.0%,0,0.0%,2,0,0,0,2,4.8%,0,0.0,/players/D/DarnSa00.htm,40,231,1,1,16,21,74.1,0,0,0,0,0,0,100.0,1216,Chicago Bears,1,U.S. Bank,indoors,turf,33,80,15,0,Overcast
3,C.Williams,Chicago Bears,18,8,24.2,240,7.7,75,4.2,2.4,116,6.4,0,0.0%,0,0.0%,2,0,0,0,2,5.7%,2,1.5,/players/W/WillCa03.htm,31,191,1,0,25,29,86.9,4,3,0,2,1,1,96.0,1216,Minnesota Vikings,0,U.S. Bank,indoors,turf,33,80,15,0,Overcast
