,Name,Team,Cmp,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,Link,Pass_Att,Pass_Yds,Pass_TD,Int,Sk_Yds,Pass_Lng,Rate,Rush_Att,Rush_Yds,Rush_TD,Rush_Lng,Fmb,FL,Pct,Date,Opponent,Hmcrt_adv,Stadium,Roof,Surface,Temperature,Humidity,Wind,Precipitation,Forecast
0,R.Wilson,Pittsburgh Steelers,20,12,37.5,259,9.3,177,8.9,6.3,101,5.1,0,0.0%,0,0.0%,4,0,0,0,4,12.1%,1,3.0,/players/W/WilsRu00.htm,28,278,1,0,19,43,114.9,3,7,0,5,1,1,100.0,1028,New York Giants,1,Acrisure,outdoors,grass,65,51,7,0,Clear
1,D.Jones,New York Giants,24,10,23.8,335,8.8,158,6.6,4.2,106,4.4,0,0.0%,0,0.0%,4,0,0,0,4,9.3%,1,1.0,/players/J/JoneDa05.htm,38,264,0,1,27,43,72.7,3,1,0,2,1,1,100.0,1028,Pittsburgh Steelers,0,Acrisure,outdoors,grass,65,51,7,0,Clear
