Unnamed: 0,Name,Team,Cmp,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,Link,Pass_Att,Pass_Yds,Pass_TD,Int,Sk_Yds,Pass_Lng,Rate,Rush_Att,Rush_Yds,Rush_TD,Rush_Lng,Fmb,FL,Pct,Date,Opponent,Hmcrt_adv,Stadium,Roof,Surface,Temperature,Humidity,Wind,Precipitation,Forecast
0,P.Mahomes,Kansas City Chiefs,20,15,50.0,165,5.9,103,5.2,3.7,188,9.4,0,0.0,0,0.0,2,0,0,0,2,6.7,0,0.0,/players/M/MahoPa00.htm,28,291,1,1,10,35,101.9,2,3,0,4,0,0,100.0,905,Baltimore Ravens,1,GEHA Field at Arrowhead,outdoors,grass,84,49,6,21,Partly Cloudy
1,L.Jackson,Baltimore Ravens,26,11,26.2,271,6.6,107,4.1,2.6,166,6.4,0,0.0,0,0.0,1,0,0,0,1,2.0,9,7.8,/players/J/JackLa00.htm,41,273,1,0,6,49,90.8,16,122,0,16,1,1,100.0,905,Kansas City Chiefs,0,GEHA Field at Arrowhead,outdoors,grass,84,49,6,21,Partly Cloudy
