,Name,Team,Cmp,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,Link,Pass_Att,Pass_Yds,Pass_TD,Int,Sk_Yds,Pass_Lng,Rate,Rush_Att,Rush_Yds,Rush_TD,Rush_Lng,Fmb,FL,Pct,Date,Opponent,Hmcrt_adv,Stadium,Roof,Surface,Temperature,Humidity,Wind,Precipitation,Forecast
0,B.Purdy,San Francisco 49ers,14,7,20.6,325,10.5,71,5.1,2.3,71,5.1,0,0.0%,0,0.0%,3,0,0,0,3,8.8%,0,0,/players/P/PurdBr00.htm,31,142,0,1,14,33,45.4,1,3,0,3,0,0,100.0,1212,Los Angeles Rams,1,Levi's,outdoors,grass,54,88,5,69,Rain
1,M.Stafford,Los Angeles Rams,16,6,22.2,167,6.2,75,4.7,2.8,85,5.3,0,0.0%,0,0.0%,0,0,0,0,0,0.0%,1,11.0,/players/S/StafMa00.htm,27,160,0,0,0,51,76.2,4,18,0,11,0,0,100.0,1212,San Francisco 49ers,0,Levi's,outdoors,grass,54,88,5,69,Rain
