,Name,Team,Cmp,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,Link,Pass_Att,Pass_Yds,Pass_TD,Int,Sk_Yds,Pass_Lng,Rate,Rush_Att,Rush_Yds,Rush_TD,Rush_Lng,Fmb,FL,Pct,Date,Opponent,Hmcrt_adv,Stadium,Roof,Surface,Temperature,Humidity,Wind,Precipitation,Forecast
1,J.Hurts,Philadelphia Eagles,20,12,40.0,180,6.4,100,5.0,3.6,146,7.3,0,0.0%,0,0.0%,2,0,0,0,2,6.5%,1,2.0,/players/H/HurtJa00.htm,28,246,1,0,16,31,110.1,10,16,3,9,0,0,93.0,1000026,Washington Commanders,1,Lincoln Financial Field,outdoors,grass,42,48,11,0,Mostly Cloudy
3,J.Daniels,Washington Commanders,29,17,33.3,335,7.0,143,4.9,3.0,112,3.9,0,0.0%,0,0.0%,3,0,0,0,3,5.5%,4,7.8,/players/D/DaniJa02.htm,48,255,1,1,27,36,72.8,6,48,1,19,0,0,95.0,1000026,Philadelphia Eagles,0,Lincoln Financial Field,outdoors,grass,42,48,11,0,Mostly Cloudy
5,P.Mahomes,Kansas City Chiefs,18,14,50.0,193,7.4,104,5.8,4.0,141,7.8,0,0.0%,0,0.0%,2,0,0,0,2,5.9%,6,6.8,/players/M/MahoPa00.htm,26,245,1,0,12,31,111.9,11,43,2,12,1,1,100.0,1000026,Buffalo Bills,1,GEHA Field at Arrowhead,outdoors,grass,31,46,8,0,Clear
7,J.Allen,Buffalo Bills,22,9,25.0,312,9.2,109,5.0,3.2,128,5.8,0,0.0%,0,0.0%,2,0,0,0,2,5.4%,1,13.0,/players/A/AlleJo02.htm,34,237,2,0,10,34,104.7,11,39,0,13,3,0,100.0,1000026,Kansas City Chiefs,0,GEHA Field at Arrowhead,outdoors,grass,31,46,8,0,Clear
