Unnamed: 0,Name,Team,Cmp,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,Link,Pass_Att,Pass_Yds,Pass_TD,Int,Sk_Yds,Pass_Lng,Rate,Rush_Att,Rush_Yds,Rush_TD,Rush_Lng,Fmb,FL,Pct,Date,Opponent,Hmcrt_adv,Stadium,Roof,Surface,Temperature,Humidity,Wind,Precipitation,Forecast
0,J.Goff,Detroit Lions,18,11,52.4,74,4.1,74,4.1,4.1,218,12.1,0,0.0%,0,0.0%,3,0,0,0,3,14.3%,0,0.0,/players/G/GoffJa00.htm,18,292,2,0,26,70,155.8,2,-2,0,-1,0,0,100.0,930,Seattle Seahawks,1,Ford Field,indoors,turf,68,86,3,9,Clear
1,G.Smith,Seattle Seahawks,38,22,37.3,305,5.4,181,4.8,3.2,214,5.6,0,0.0%,0,0.0%,3,0,0,0,3,4.9%,2,11.0,/players/S/SmitGe00.htm,56,395,1,1,12,29,86.5,5,38,0,12,0,0,100.0,930,Detroit Lions,0,Ford Field,indoors,turf,68,86,3,9,Clear
2,T.Huntley,Miami Dolphins,14,4,16.7,164,7.5,41,2.9,1.9,55,3.9,0,0.0%,0,0.0%,2,0,0,0,2,7.7%,2,10.5,/players/H/HuntTy01.htm,22,96,0,0,18,18,73.3,8,40,1,20,1,1,100.0,930,Tennessee Titans,1,Hard Rock,outdoors,grass,87,70,8,2,Clear
3,M.Rudolph,Tennessee Titans,9,5,27.8,74,4.4,45,5.0,2.6,40,4.4,0,0.0%,0,0.0%,1,0,0,0,1,5.6%,0,0.0,/players/R/RudoMa00.htm,17,85,0,0,8,27,67.0,0,0,0,0,0,0,83.0,930,Miami Dolphins,0,Hard Rock,outdoors,grass,87,70,8,2,Clear
