Unnamed: 0,Name,Team,Cmp,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,Link,Pass_Att,Pass_Yds,Pass_TD,Int,Sk_Yds,Pass_Lng,Rate,Rush_Att,Rush_Yds,Rush_TD,Rush_Lng,Fmb,FL,Pct,Date,Opponent,Hmcrt_adv,Stadium,Roof,Surface,Temperature,Humidity,Wind,Precipitation,Forecast
0,A.Rodgers,New York Jets,23,12,31.6,259,7.4,156,6.8,4.5,138,6.0,0,0.0%,0,0.0%,3,0,0,0,3,7.9%,0,0.0,/players/R/RodgAa00.htm,35,294,2,1,22,52,99.0,0,0,0,0,1,0,100.0,1014,Buffalo Bills,1,MetLife,outdoors,turf,48,54,14,2,Clear
1,J.Allen,Buffalo Bills,19,10,37.0,203,8.1,131,6.9,5.2,84,4.4,0,0.0%,0,0.0%,2,0,0,0,2,6.7%,3,4.0,/players/A/AlleJo02.htm,25,215,2,0,5,42,127.9,9,18,1,6,1,0,100.0,1014,New York Jets,0,MetLife,outdoors,turf,48,54,14,2,Clear
