Unnamed: 0,Name,Team,Cmp,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,Link,Pass_Att,Pass_Yds,Pass_TD,Int,Sk_Yds,Pass_Lng,Rate,Rush_Att,Rush_Yds,Rush_TD,Rush_Lng,Fmb,FL,Pct,Date,Opponent,Hmcrt_adv,Stadium,Roof,Surface,Temperature,Humidity,Wind,Precipitation,Forecast
0,J.Hurts,Philadelphia Eagles,20,14,38.9,242,7.1,108,5.4,3.2,170,8.5,0,0.0,2,6.1,2,2,1,0,3,7.7,3,7.3,/players/H/HurtJa00.htm,34,278,2,2,12,67,80.3,13,33,0,8,2,1,100.0,906,Green Bay Packers,1,Corinthians,indoors,turf,63,86,7,0,Mostly Cloudy
1,J.Love,Green Bay Packers,17,9,25.7,312,9.2,122,7.2,3.6,138,8.1,1,3.0,2,6.1,1,4,0,1,2,5.7,0,0.0,/players/L/LoveJo03.htm,34,260,2,1,5,70,83.0,0,0,0,0,0,0,97.0,906,Philadelphia Eagles,0,Corinthians,indoors,turf,63,86,7,0,Mostly Cloudy
