Unnamed: 0,Name,Team,Cmp,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,Link,Pass_Att,Pass_Yds,Pass_TD,Int,Sk_Yds,Pass_Lng,Rate,Rush_Att,Rush_Yds,Rush_TD,Rush_Lng,Fmb,FL,Pct,Date,Opponent,Hmcrt_adv,Stadium,Roof,Surface,Temperature,Humidity,Wind,Precipitation,Forecast
0,P.Mahomes,Kansas City Chiefs,28,15,36.6,172,4.4,78,2.8,2.0,253,9.0,0,0.0%,0,0.0%,2,0,0,0,2,4.5%,3,8.3,/players/M/MahoPa00.htm,39,331,0,1,10,50,86.6,6,22,0,9,0,0,100.0,1007,New Orleans Saints,1,GEHA Field at Arrowhead,outdoors,grass,71,39,0,1,Clear
1,D.Carr,New Orleans Saints,18,9,31.0,342,12.2,120,6.7,4.3,45,2.5,0,0.0%,0,0.0%,1,0,0,0,1,3.4%,0,0.0,/players/C/CarrDe02.htm,28,165,2,1,8,43,89.1,0,0,0,0,0,0,83.0,1007,Kansas City Chiefs,0,GEHA Field at Arrowhead,outdoors,grass,71,39,0,1,Clear
