,Name,Team,Cmp,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,Link,Pass_Att,Pass_Yds,Pass_TD,Int,Sk_Yds,Pass_Lng,Rate,Rush_Att,Rush_Yds,Rush_TD,Rush_Lng,Fmb,FL,Pct,Date,Opponent,Hmcrt_adv,Stadium,Roof,Surface,Temperature,Humidity,Wind,Precipitation,Forecast
1,J.Allen,Buffalo Bills,20,11,39.3,233,9.0,158,7.9,6.1,114,5.7,0,0.0%,0,0.0%,2,0,0,0,2,6.3%,4,6.0,/players/A/AlleJo02.htm,26,272,2,0,11,55,135.4,8,46,0,9,0,0,93.0,1000012,Denver Broncos,1,Highmark,outdoors,turf,31,80,10,5,Snow
3,J.Hurts,Philadelphia Eagles,13,6,26.1,130,6.2,60,4.6,2.9,71,5.5,0,0.0%,0,0.0%,2,0,0,0,2,8.3%,1,8.0,/players/H/HurtJa00.htm,21,131,2,0,10,28,111.4,6,36,0,15,0,0,100.0,1000012,Green Bay Packers,1,Corinthians,outdoors,grass,40,59,5,0,Mostly Cloudy
5,J.Love,Green Bay Packers,20,12,34.3,277,8.4,85,4.3,2.6,127,6.4,0,0.0%,0,0.0%,2,0,0,0,2,5.6%,1,11.0,/players/L/LoveJo03.htm,33,212,0,3,17,29,41.5,2,10,0,11,0,0,100.0,1000012,Philadelphia Eagles,0,Corinthians,outdoors,grass,40,59,5,0,Mostly Cloudy
7,B.Mayfield,Tampa Bay Buccaneers,15,12,63.2,140,7.8,104,6.9,5.8,81,5.4,0,0.0%,0,0.0%,1,0,0,0,1,4.3%,4,5.3,/players/M/MayfBa00.htm,18,185,2,0,2,26,146.5,7,23,0,18,1,1,100.0,1000012,Washington Commanders,1,Raymond James,outdoors,grass,57,57,0,2,Partly Cloudy
9,J.Daniels,Washington Commanders,24,14,38.9,199,5.7,136,5.7,3.9,132,5.5,0,0.0%,0,0.0%,1,0,0,0,1,2.5%,4,6.3,/players/D/DaniJa02.htm,35,268,2,0,0,35,110.2,13,36,0,8,0,0,100.0,1000012,Tampa Bay Buccaneers,0,Raymond James,outdoors,grass,57,57,0,2,Partly Cloudy
