,Name,Team,Cmp,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,Link,Pass_Att,Pass_Yds,Pass_TD,Int,Sk_Yds,Pass_Lng,Rate,Rush_Att,Rush_Yds,Rush_TD,Rush_Lng,Fmb,FL,Pct,Date,Opponent,Hmcrt_adv,Stadium,Roof,Surface,Temperature,Humidity,Wind,Precipitation,Forecast
0,A.Rodgers,New York Jets,27,16,43.2,156,4.5,129,4.8,3.7,152,5.6,0,0.0%,0,0.0%,2,0,0,0,2,5.0%,3,6.0,/players/R/RodgAa00.htm,35,281,2,0,14,27,118.9,3,18,0,11,0,0,100.0,919,New England Patriots,1,MetLife,outdoors,turf,79,45,3,0,Clear
1,D.Maye,New England Patriots,4,2,20.0,8,1.0,8,2.0,1.0,14,3.5,0,0.0%,0,0.0%,2,0,0,0,2,16.7%,2,6.0,/players/M/MayeDr00.htm,8,22,0,0,13,15,56.2,2,12,0,11,0,0,31.0,919,New York Jets,0,MetLife,outdoors,turf,79,45,3,0,Clear
2,J.Brissett,New England Patriots,12,4,17.4,97,5.4,47,3.9,2.6,51,4.3,0,0.0%,0,0.0%,5,0,0,0,5,21.7%,0,0,/players/B/BrisJa00.htm,18,98,0,0,46,22,80.3,0,0,0,0,0,0,69.0,919,New York Jets,0,MetLife,outdoors,turf,79,45,3,0,Clear
