Unnamed: 0,Name,Team,Cmp,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,Link,Pass_Att,Pass_Yds,Pass_TD,Int,Sk_Yds,Pass_Lng,Rate,Rush_Att,Rush_Yds,Rush_TD,Rush_Lng,Fmb,FL,Pct,Date,Opponent,Hmcrt_adv,Stadium,Roof,Surface,Temperature,Humidity,Wind,Precipitation,Forecast
0,L.Jackson,Baltimore Ravens,25,14,42.4,251,7.6,114,4.6,3.5,176,7.0,0,0.0%,0,0.0%,0,0,0,0,0,0.0%,4,6.0,/players/J/JackLa00.htm,33,290,4,0,0,84,141.4,7,33,0,10,0,0,100.0,1107,Cincinnati Bengals,1,M&amp;T Bank,outdoors,grass,71,67,5,7,Clear
1,J.Burrow,Cincinnati Bengals,34,21,35.6,482,8.6,237,7.0,4.2,191,5.6,0,0.0%,0,0.0%,3,0,0,0,3,5.0%,1,6.0,/players/B/BurrJo01.htm,56,428,4,0,7,70,108.3,2,6,0,6,2,0,100.0,1107,Baltimore Ravens,0,M&amp;T Bank,outdoors,grass,71,67,5,7,Clear
