,Name,Team,Cmp,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,Link,Pass_Att,Pass_Yds,Pass_TD,Int,Sk_Yds,Pass_Lng,Rate,Rush_Att,Rush_Yds,Rush_TD,Rush_Lng,Fmb,FL,Pct,Date,Opponent,Hmcrt_adv,Stadium,Roof,Surface,Temperature,Humidity,Wind,Precipitation,Forecast
0,M.Stafford,Los Angeles Rams,25,16,47.1,250,7.4,151,6.0,4.4,128,5.1,0,0.0%,0,0.0%,0,0,0,0,0,0.0%,0,0,/players/S/StafMa00.htm,34,279,4,1,0,27,124.5,3,-4,0,0,0,0,100.0,1024,Minnesota Vikings,1,SoFi,indoors,turf,66,62,9,0,Clear
1,S.Darnold,Minnesota Vikings,18,14,50.0,223,8.9,170,9.4,6.8,70,3.9,0,0.0%,0,0.0%,3,0,0,0,3,10.3%,1,5.0,/players/D/DarnSa00.htm,25,240,2,0,28,27,128.7,3,6,0,5,0,0,100.0,1024,Los Angeles Rams,0,SoFi,indoors,turf,66,62,9,0,Clear
