,Name,Team,Cmp,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,Link,Pass_Att,Pass_Yds,Pass_TD,Int,Sk_Yds,Pass_Lng,Rate,Rush_Att,Rush_Yds,Rush_TD,Rush_Lng,Fmb,FL,Pct,Date,Opponent,Hmcrt_adv,Stadium,Roof,Surface,Temperature,Humidity,Wind,Precipitation,Forecast
0,J.Burrow,Cincinnati Bengals,29,18,45.0,282,7.4,204,7.0,5.4,120,4.1,0,0.0%,0,0.0%,2,0,0,0,2,4.9%,1,4.0,/players/B/BurrJo01.htm,38,324,3,0,12,41,127.5,1,4,0,4,0,0,100.0,923,Washington Commanders,1,Paycor,outdoors,turf,70,71,0,67,Rain
1,J.Daniels,Washington Commanders,21,13,52.0,215,9.3,156,7.4,6.8,98,4.7,0,0.0%,0,0.0%,2,0,0,0,2,6.7%,5,4.6,/players/D/DaniJa02.htm,23,254,2,0,6,55,141.7,12,39,1,7,0,0,100.0,923,Cincinnati Bengals,0,Paycor,outdoors,turf,70,71,0,67,Rain
2,J.Allen,Buffalo Bills,23,15,50.0,172,5.7,83,3.6,2.8,180,7.8,0,0.0%,0,0.0%,0,0,0,0,0,0.0%,4,8.3,/players/A/AlleJo02.htm,30,263,4,0,0,28,142.1,6,44,0,13,0,0,88.0,923,Jacksonville Jaguars,1,Highmark,outdoors,turf,68,90,7,29,Mostly Cloudy
3,M.Jones,Jacksonville Jaguars,5,1,11.1,18,2.3,2,0.4,0.3,20,4.0,0,0.0%,0,0.0%,1,0,0,0,1,11.1%,0,0,/players/J/JoneMa05.htm,8,22,0,0,17,9,66.7,0,0,0,0,1,1,20.0,923,Buffalo Bills,0,Highmark,outdoors,turf,68,90,7,29,Mostly Cloudy
4,T.Lawrence,Jacksonville Jaguars,21,9,21.4,302,7.9,133,6.3,3.5,45,2.1,0,0.0%,0,0.0%,4,0,0,0,4,9.3%,1,1.0,/players/L/LawrTr00.htm,38,178,1,1,36,24,65.5,2,3,0,2,0,0,80.0,923,Buffalo Bills,0,Highmark,outdoors,turf,68,90,7,29,Mostly Cloudy
