,Name,Team,Cmp,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,Link,Pass_Att,Pass_Yds,Pass_TD,Int,Sk_Yds,Pass_Lng,Rate,Rush_Att,Rush_Yds,Rush_TD,Rush_Lng,Fmb,FL,Pct,Date,Opponent,Hmcrt_adv,Stadium,Roof,Surface,Temperature,Humidity,Wind,Precipitation,Forecast
0,B.Mayfield,Tampa Bay Buccaneers,31,19,39.6,374,8.3,162,5.2,3.6,208,6.7,0,0.0%,0,0.0%,3,0,0,0,3,5.8%,4,5.8,/players/M/MayfBa00.htm,45,370,3,2,14,28,97.5,5,22,0,12,0,0,100.0,1021,Baltimore Ravens,1,Raymond James,outdoors,grass,81,73,9,0,Clear
1,L.Jackson,Baltimore Ravens,17,12,50.0,184,8.4,141,8.3,6.4,140,8.2,0,0.0%,0,0.0%,2,0,0,0,2,7.4%,3,11.3,/players/J/JackLa00.htm,22,281,5,0,17,59,158.1,9,52,0,17,1,1,95.0,1021,Tampa Bay Buccaneers,0,Raymond James,outdoors,grass,81,73,9,0,Clear
2,K.Murray,Arizona Cardinals,14,10,38.5,132,5.1,58,4.1,2.2,87,6.2,0,0.0%,0,0.0%,0,0,0,0,0,0.0%,3,21.7,/players/M/MurrKy00.htm,26,145,1,1,0,33,67.0,6,64,1,44,0,0,95.0,1021,Los Angeles Chargers,1,State Farm,indoors,grass,84,17,0,0,Clear
3,J.Herbert,Los Angeles Chargers,27,14,33.3,328,8.4,224,8.3,5.7,125,4.6,0,0.0%,0,0.0%,3,0,0,0,3,6.8%,2,4.0,/players/H/HerbJu00.htm,39,349,0,0,13,41,97.1,2,8,0,4,0,0,100.0,1021,Arizona Cardinals,0,State Farm,indoors,grass,84,17,0,0,Clear
