Unnamed: 0,Name,Team,Cmp,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,Link,Pass_Att,Pass_Yds,Pass_TD,Int,Sk_Yds,Pass_Lng,Rate,Rush_Att,Rush_Yds,Rush_TD,Rush_Lng,Fmb,FL,Pct,Date,Opponent,Hmcrt_adv,Stadium,Roof,Surface,Temperature,Humidity,Wind,Precipitation,Forecast
0,P.Mahomes,Kansas City Chiefs,34,19,39.6,260,5.9,149,4.4,3.4,142,4.2,0,0.0%,0,0.0%,4,0,0,0,4,8.2%,1,7.0,/players/M/MahoPa00.htm,44,291,3,0,31,35,116.8,2,9,0,7,0,0,100.0,1104,Tampa Bay Buccaneers,1,GEHA Field at Arrowhead,outdoors,grass,63,100,6,65,Rain
1,B.Mayfield,Tampa Bay Buccaneers,23,8,24.2,129,4.2,75,3.3,2.4,125,5.4,0,0.0%,0,0.0%,2,0,0,0,2,5.4%,4,5.0,/players/M/MayfBa00.htm,31,200,2,0,11,19,112.3,4,20,0,10,0,0,100.0,1104,Kansas City Chiefs,0,GEHA Field at Arrowhead,outdoors,grass,63,100,6,65,Rain
