Unnamed: 0,Name,Team,Cmp,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,Link,Pass_Att,Pass_Yds,Pass_TD,Int,Sk_Yds,Pass_Lng,Rate,Rush_Att,Rush_Yds,Rush_TD,Rush_Lng,Fmb,FL,Pct,Date,Opponent,Hmcrt_adv,Stadium,Roof,Surface,Temperature,Humidity,Wind,Precipitation,Forecast
0,C.Rush,Dallas Cowboys,32,17,28.3,346,6.3,152,4.8,2.8,202,6.3,0,0.0%,0,0.0%,5,0,0,0,5,8.2%,1,2.0,/players/R/RushCo00.htm,55,354,1,1,34,64,75.9,2,2,0,2,2,0,100.0,1118,Houston Texans,1,AT&amp;T,indoors,turf,65,56,5,0,Clear
1,C.Stroud,Houston Texans,23,13,37.1,168,4.9,101,4.4,3.0,156,6.8,0,0.0%,0,0.0%,1,0,0,0,1,2.6%,3,8.7,/players/S/StroCJ00.htm,34,257,0,1,7,37,77.7,3,26,0,20,0,0,100.0,1118,Dallas Cowboys,0,AT&amp;T,indoors,turf,65,56,5,0,Clear
