Unnamed: 0,Name,Team,Cmp,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,Link,Pass_Att,Pass_Yds,Pass_TD,Int,Sk_Yds,Pass_Lng,Rate,Rush_Att,Rush_Yds,Rush_TD,Rush_Lng,Fmb,FL,Pct,Date,Opponent,Hmcrt_adv,Stadium,Roof,Surface,Temperature,Humidity,Wind,Precipitation,Forecast
0,M.Stafford,Los Angeles Rams,32,16,32.0,217,4.7,173,5.4,3.8,120,3.8,0,0.0%,0,0.0%,4,0,0,0,4,8.0%,0,0,/players/S/StafMa00.htm,46,293,0,1,36,23,77.5,1,0,0,0,2,0,100.0,1111,Miami Dolphins,1,SoFi,indoors,turf,64,86,13,7,Clear
1,T.Tagovailoa,Miami Dolphins,20,11,35.5,152,5.4,86,4.3,3.1,121,6.1,0,0.0%,0,0.0%,3,0,0,0,3,9.7%,0,0,/players/T/TagoTu00.htm,28,207,1,1,36,36,89.4,1,-1,0,-1,1,1,100.0,1111,Los Angeles Rams,0,SoFi,indoors,turf,64,86,13,7,Clear
