Unnamed: 0,Name,Team,Cmp,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,Link,Pass_Att,Pass_Yds,Pass_TD,Int,Sk_Yds,Pass_Lng,Rate,Rush_Att,Rush_Yds,Rush_TD,Rush_Lng,Fmb,FL,Pct,Date,Opponent,Hmcrt_adv,Stadium,Roof,Surface,Temperature,Humidity,Wind,Precipitation,Forecast
0,P.Mahomes,Kansas City Chiefs,26,14,27.5,387,8.4,161,6.2,3.5,145,5.6,0,0.0%,0,0.0%,5,0,0,0,5,9.6%,1,5.0,/players/M/MahoPa00.htm,46,306,1,0,40,34,84.1,2,4,0,5,1,0,100.0,1129,Las Vegas Raiders,1,GEHA Field at Arrowhead,outdoors,grass,38,48,6,1,Partly Cloudy
1,A.O'Connell,Las Vegas Raiders,23,13,34.2,281,8.0,186,8.1,5.3,154,6.7,0,0.0%,0,0.0%,3,0,0,0,3,7.9%,0,0.0,/players/O/OConAi00.htm,35,340,2,0,22,58,116.4,1,0,0,0,1,1,100.0,1129,Kansas City Chiefs,0,GEHA Field at Arrowhead,outdoors,grass,38,48,6,1,Partly Cloudy
