Unnamed: 0,Name,Team,Cmp,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,Link,Pass_Att,Pass_Yds,Pass_TD,Int,Sk_Yds,Pass_Lng,Rate,Rush_Att,Rush_Yds,Rush_TD,Rush_Lng,Fmb,FL,Pct,Date,Opponent,Hmcrt_adv,Stadium,Roof,Surface,Temperature,Humidity,Wind,Precipitation,Forecast
0,J.Hurts,Philadelphia Eagles,23,12,38.7,191,6.4,126,5.5,4.2,57,2.5,0,0.0%,0,0.0%,1,0,0,0,1,2.9%,4,12.5,/players/H/HurtJa00.htm,30,183,1,1,4,19,88.6,13,85,1,23,0,0,100.0,916,Atlanta Falcons,1,Lincoln Financial Field,outdoors,grass,71,73,6,1,Overcast
1,K.Cousins,Atlanta Falcons,20,11,36.7,225,7.8,140,7.0,4.8,101,5.1,0,0.0%,0,0.0%,1,0,0,0,1,3.2%,1,1.0,/players/C/CousKi00.htm,29,241,2,0,8,41,117.2,4,-1,0,1,1,0,100.0,916,Philadelphia Eagles,0,Lincoln Financial Field,outdoors,grass,71,73,6,1,Overcast
