,Name,Team,Cmp,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,Link,Pass_Att,Pass_Yds,Pass_TD,Int,Sk_Yds,Pass_Lng,Rate,Rush_Att,Rush_Yds,Rush_TD,Rush_Lng,Fmb,FL,Pct,Date,Opponent,Hmcrt_adv,Stadium,Roof,Surface,Temperature,Humidity,Wind,Precipitation,Forecast
1,M.Stafford,Los Angeles Rams,19,10,34.5,195,7.2,117,6.2,4.3,92,4.8,0,0.0%,0,0.0%,2,0,0,0,2,6.9%,0,0,/players/S/StafMa00.htm,27,209,2,0,7,29,117.7,2,-1,0,0,0,0,100.0,1000013,Minnesota Vikings,1,State Farm,indoors,grass,59,19,7,0,Clear
3,S.Darnold,Minnesota Vikings,25,11,22.4,413,10.3,146,5.8,3.7,99,4.0,0,0.0%,0,0.0%,9,0,0,0,9,18.0%,1,17.0,/players/D/DarnSa00.htm,40,245,1,1,82,26,77.6,4,19,0,17,1,1,100.0,1000013,Los Angeles Rams,0,State Farm,indoors,grass,59,19,7,0,Clear
