Play,Expert,Team,Name,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 3 Percentages,Last 3 Correct,Last 5 Percentages,Last 5 Correct,Temperature,Wind,Humidity,Precipitation,Forecast,Stadium,Roof,Surface,Odds,Units,Payout,Profit
A.Richardson o182.5 passing yards,Rotowire Prizepicks,Indianapolis Colts,a.richardson,Chicago Bears,1.0,1.0,1,1.0,1,1.0,1,83,6,52,18,Rain,Lucas Oil,indoors,turf,100.0,1.5,3.0,1.5
B.Nix o180.5 passing yards,Rotowire Prizepicks,Denver Broncos,b.nix,Tampa Bay Buccaneers,0.0,0.5,0,0.5,0,0.5,0,88,7,64,13,Clear,Raymond James,outdoors,grass,100.0,1.5,3.0,1.5
K.Cousins o220.5 passing yards,Rotowire Sleeper,Atlanta Falcons,k.cousins,Kansas City Chiefs,1.0,0.5,0,0.5,0,0.5,0,84,3,52,2,Rain,Mercedes-Benz,indoors,turf,100.0,1.5,3.0,1.5
A.Richardson o187.5 passing yards,Rotowire Sleeper,Indianapolis Colts,a.richardson,Chicago Bears,1.0,1.0,1,1.0,1,1.0,1,77,6,70,51,Rain,Lucas Oil,indoors,turf,100.0,1.5,3.0,1.5
D.Prescott o256.5 passing yards,Rotowire Sleeper,Dallas Cowboys,d.prescott,Baltimore Ravens,1.0,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,91,6,41,11,Clear,AT&amp;T,indoors,turf,100.0,1.5,3.0,1.5
