Play,Expert,Team,Name,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 3 Percentages,Last 3 Correct,Last 5 Percentages,Last 5 Correct,Temperature,Wind,Humidity,Precipitation,Forecast,Stadium,Roof,Surface,Odds,Units,Payout,Profit
C.Kmet o29.5 receiving yards,Rotowire Sleeper,Chicago Bears,c.kmet,San Francisco 49ers,0.0,0.5454545454545454,1,0.6666666666666666,1,0.4,0,63,7,56,1,Clear,Levi's,outdoors,grass,100.0,1.5,3.0,1.5
G.Kittle o53.5 receiving yards,Rotowire Prizepicks,San Francisco 49ers,g.kittle,Chicago Bears,1.0,0.7,1,0.6666666666666666,1,0.8,1,63,7,56,1,Clear,Levi's,outdoors,grass,100.0,1.5,3.0,1.5
M.Valdes-scantling o36.5 receiving yards,Rotowire Prizepicks,New Orleans Saints,m.valdes-scantling,New York Giants,0.0,0.5,0,0.6666666666666666,1,0.5,0,47,12,43,12,Rain,MetLife,outdoors,turf,100.0,1.5,3.0,1.5
D.Mooney o47.5 receiving yards,Rotowire Sleeper,Atlanta Falcons,d.mooney,Minnesota Vikings,0.0,0.5833333333333334,1,0.3333333333333333,0,0.6,1,40,7,79,14,Rain,U.S. Bank,indoors,turf,100.0,1.5,3.0,1.5
D.Smith o48.5 receiving yards,Rotowire Prizepicks,Philadelphia Eagles,d.smith,Carolina Panthers,1.0,0.6666666666666666,1,0.3333333333333333,0,0.4,0,47,9,49,1,Rain,Lincoln Financial Field,outdoors,grass,100.0,1.5,3.0,1.5
D.Slayton o23.5 receiving yards,Rotowire Sleeper,New York Giants,d.slayton,New Orleans Saints,1.0,0.6363636363636364,1,0.3333333333333333,0,0.4,0,47,12,43,12,Rain,MetLife,outdoors,turf,100.0,1.5,3.0,1.5
T.Hockenson o37.5 receiving yards,Rotowire Sleeper,Minnesota Vikings,t.hockenson,Atlanta Falcons,1.0,0.4,0,0.3333333333333333,0,0.4,0,40,7,79,14,Rain,U.S. Bank,indoors,turf,100.0,1.5,3.0,1.5
J.Waddle o42.5 receiving yards,Rotowire Sleeper,Miami Dolphins,j.waddle,New York Jets,1.0,0.5,0,0.6666666666666666,1,0.6,1,76,13,55,0,Partly Cloudy,Hard Rock,outdoors,grass,100.0,1.5,3.0,1.5
G.Wilson o56.5 receiving yards,Rotowire Sleeper,New York Jets,g.wilson,Miami Dolphins,0.0,0.5833333333333334,1,0.0,0,0.4,0,76,13,55,0,Partly Cloudy,Hard Rock,outdoors,grass,100.0,1.5,3.0,1.5
D.London o68.5 Rec Yds,gneiffer07,Atlanta Falcons,d.london,Minnesota Vikings,0.0,0.3636363636363636,0,0.6666666666666666,1,0.4,0,40,7,73,18,Rain,U.S. Bank,indoors,turf,-110.0,1.1,2.1,1.0
