Unnamed: 0,Name,Team,Tgt,Rec,Rec_Yds,Rec_TD,Rush_Att,Rush_Yds,Rush_TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br,Rush_Lng,Rec_Lng,FL,Rush_1D,Rush_YBC,Rush_YBC/Att,Rush_YAC,Rush_YAC/Att,Rush_BrkTkl,Pct,Date,Opponent,Hmcrt_adv,Stadium,Roof,Surface,Temperature,Humidity,Wind,Precipitation,Forecast
0.0,Q.Johnston,Los Angeles Chargers,5,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,1125,Baltimore Ravens,1,SoFi,indoors,turf,65,80,8,14,Partly Cloudy
1.0,J.Reagor,Los Angeles Chargers,4,2,20,0,0,0,0,0,0,0.0,0,0.0,0,0,0,11,0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1125,Baltimore Ravens,1,SoFi,indoors,turf,65,80,8,14,Partly Cloudy
2.0,H.Haskins,Los Angeles Chargers,0,0,0,0,1,3,0,0,0,0.0,0,0.0,0,0,3,0,0,0.0,3.0,3.0,0.0,0.0,0.0,45.0,1125,Baltimore Ravens,1,SoFi,indoors,turf,65,80,8,14,Partly Cloudy
3.0,G.Edwards,Los Angeles Chargers,1,0,0,0,9,11,1,3,11,1.2,0,0.0,0,0,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1125,Baltimore Ravens,1,SoFi,indoors,turf,65,80,8,14,Partly Cloudy
4.0,J.Dobbins,Los Angeles Chargers,5,3,19,0,6,40,0,2,40,6.7,0,0.0,0,0,17,11,0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1125,Baltimore Ravens,1,SoFi,indoors,turf,65,80,8,14,Partly Cloudy
5.0,J.Herbert,Los Angeles Chargers,0,0,0,0,4,29,1,0,0,0.0,0,0.0,0,0,12,0,0,2.0,29.0,7.3,0.0,0.0,0.0,100.0,1125,Baltimore Ravens,1,SoFi,indoors,turf,65,80,8,14,Partly Cloudy
6.0,C.Kolar,Baltimore Ravens,1,1,6,0,0,0,0,0,0,0.0,0,0.0,0,0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,1125,Los Angeles Chargers,0,SoFi,indoors,turf,65,80,8,14,Partly Cloudy
7.0,Z.Flowers,Baltimore Ravens,8,5,62,0,0,0,0,0,0,0.0,0,0.0,0,0,0,25,0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,1125,Los Angeles Chargers,0,SoFi,indoors,turf,65,80,8,14,Partly Cloudy
8.0,M.Andrews,Baltimore Ravens,5,5,44,1,1,2,0,1,2,2.0,0,0.0,0,0,2,16,0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,1125,Los Angeles Chargers,0,SoFi,indoors,turf,65,80,8,14,Partly Cloudy
9.0,J.Hill,Baltimore Ravens,2,2,7,0,4,55,1,1,55,13.8,0,0.0,0,0,51,9,0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,1125,Los Angeles Chargers,0,SoFi,indoors,turf,65,80,8,14,Partly Cloudy
10.0,D.Henry,Baltimore Ravens,0,0,0,0,24,140,0,9,140,5.8,0,0.0,0,0,27,0,0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,1125,Los Angeles Chargers,0,SoFi,indoors,turf,65,80,8,14,Partly Cloudy
11.0,L.Jackson,Baltimore Ravens,0,0,0,0,8,15,1,0,0,0.0,0,0.0,0,0,10,0,0,1.0,15.0,1.9,0.0,0.0,0.0,100.0,1125,Los Angeles Chargers,0,SoFi,indoors,turf,65,80,8,14,Partly Cloudy
0.0,D.Davis,Los Angeles Chargers,2,2,4,0,0,0,0,0,0,0.0,0,0.0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1125,Baltimore Ravens,1,SoFi,indoors,turf,65,80,8,14,Partly Cloudy
0.0,D.Johnson,Baltimore Ravens,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1125,Los Angeles Chargers,0,SoFi,indoors,turf,65,80,8,14,Partly Cloudy
0.0,L.McConkey,Los Angeles Chargers,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1125,Baltimore Ravens,1,SoFi,indoors,turf,65,80,8,14,Partly Cloudy
0.0,W.Dissly,Los Angeles Chargers,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1125,Baltimore Ravens,1,SoFi,indoors,turf,65,80,8,14,Partly Cloudy
0.0,R.Bateman,Baltimore Ravens,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1125,Los Angeles Chargers,0,SoFi,indoors,turf,65,80,8,14,Partly Cloudy
0.0,T.Fisk,Los Angeles Chargers,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1125,Baltimore Ravens,1,SoFi,indoors,turf,65,80,8,14,Partly Cloudy
0.0,T.Wallace,Baltimore Ravens,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1125,Los Angeles Chargers,0,SoFi,indoors,turf,65,80,8,14,Partly Cloudy
0.0,J.Palmer,Los Angeles Chargers,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1125,Baltimore Ravens,1,SoFi,indoors,turf,65,80,8,14,Partly Cloudy
