Unnamed: 0,Name,Team,Rush_Att,Rush_Yds,Rush_TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br,Tgt,Rec,Rec_Yds,Rec_TD,Rush_Lng,Rec_Lng,FL,Rush_1D,Rush_YBC,Rush_YBC/Att,Rush_YAC,Rush_YAC/Att,Rush_BrkTkl,Pct,Date,Opponent,Hmcrt_adv,Stadium,Roof,Surface,Temperature,Humidity,Wind,Precipitation,Forecast
0.0,A.Ingold,Miami Dolphins,2,2,0,0,0,0.0,0,0.0,0,0,0,0,0,0,3,0,0,1.0,2.0,1.0,0.0,0.0,0.0,32.0,912,Buffalo Bills,1,Hard Rock,outdoors,grass,87,82,3,24,Clear
1.0,J.Wright,Miami Dolphins,5,4,0,0,0,0.0,0,0.0,0,0,0,0,0,0,8,0,0,0.0,4.0,0.8,0.0,0.0,0.0,24.0,912,Buffalo Bills,1,Hard Rock,outdoors,grass,87,82,3,24,Clear
2.0,J.Waddle,Miami Dolphins,1,4,0,0,4,4.0,0,0.0,0,0,4,4,41,0,4,21,0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,912,Buffalo Bills,1,Hard Rock,outdoors,grass,87,82,3,24,Clear
3.0,T.Hill,Miami Dolphins,1,12,0,1,12,12.0,0,0.0,0,0,6,3,24,0,12,10,0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,912,Buffalo Bills,1,Hard Rock,outdoors,grass,87,82,3,24,Clear
4.0,D.Achane,Miami Dolphins,22,96,0,4,96,4.4,0,0.0,0,0,7,7,69,1,17,16,0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,912,Buffalo Bills,1,Hard Rock,outdoors,grass,87,82,3,24,Clear
5.0,S.Thompson,Miami Dolphins,1,4,0,0,0,0.0,0,0.0,0,0,0,0,0,0,4,0,0,0.0,4.0,4.0,0.0,0.0,0.0,28.0,912,Buffalo Bills,1,Hard Rock,outdoors,grass,87,82,3,24,Clear
6.0,T.Tagovailoa,Miami Dolphins,2,17,0,0,0,0.0,0,0.0,0,0,0,0,0,0,11,0,0,2.0,17.0,8.5,0.0,0.0,0.0,72.0,912,Buffalo Bills,1,Hard Rock,outdoors,grass,87,82,3,24,Clear
7.0,K.Shakir,Buffalo Bills,1,2,0,0,2,2.0,0,0.0,0,0,5,5,54,0,2,21,0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,912,Miami Dolphins,0,Hard Rock,outdoors,grass,87,82,3,24,Clear
8.0,R.Davis,Buffalo Bills,9,29,0,2,29,3.2,0,0.0,0,0,1,1,-1,0,10,-1,0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,912,Miami Dolphins,0,Hard Rock,outdoors,grass,87,82,3,24,Clear
9.0,J.Cook,Buffalo Bills,11,78,2,5,78,7.1,0,0.0,0,0,1,1,17,1,49,17,0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,912,Miami Dolphins,0,Hard Rock,outdoors,grass,87,82,3,24,Clear
10.0,J.Allen,Buffalo Bills,2,2,0,0,0,0.0,0,0.0,0,0,0,0,0,0,3,0,0,0.0,2.0,1.0,0.0,0.0,0.0,91.0,912,Miami Dolphins,0,Hard Rock,outdoors,grass,87,82,3,24,Clear
0.0,J.Wilson,Miami Dolphins,0,0,0,0,0,0.0,0,0.0,0,0,2,2,12,0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,912,Buffalo Bills,1,Hard Rock,outdoors,grass,87,82,3,24,Clear
0.0,M.Trubisky,Buffalo Bills,2,-2,0,0,-2,-1.0,0,0.0,0,0,0,0,0,0,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,912,Miami Dolphins,0,Hard Rock,outdoors,grass,87,82,3,24,Clear
0.0,T.Johnson,Buffalo Bills,1,-1,0,0,-1,-1.0,0,0.0,0,0,2,1,33,0,-1,33,0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,912,Miami Dolphins,0,Hard Rock,outdoors,grass,87,82,3,24,Clear
0.0,M.Valdes-Scantling,Buffalo Bills,0,0,0,0,0,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,912,Miami Dolphins,0,Hard Rock,outdoors,grass,87,82,3,24,Clear
0.0,K.Coleman,Buffalo Bills,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,912,Miami Dolphins,0,Hard Rock,outdoors,grass,87,82,3,24,Clear
0.0,G.Dubose,Miami Dolphins,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,912,Buffalo Bills,1,Hard Rock,outdoors,grass,87,82,3,24,Clear
0.0,C.Samuel,Buffalo Bills,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,912,Miami Dolphins,0,Hard Rock,outdoors,grass,87,82,3,24,Clear
0.0,J.Hill,Miami Dolphins,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,912,Buffalo Bills,1,Hard Rock,outdoors,grass,87,82,3,24,Clear
0.0,R.Chosen,Miami Dolphins,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,912,Buffalo Bills,1,Hard Rock,outdoors,grass,87,82,3,24,Clear
0.0,D.Kincaid,Buffalo Bills,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,912,Miami Dolphins,0,Hard Rock,outdoors,grass,87,82,3,24,Clear
