Unnamed: 0,Name,Team,Tgt,Rec,Rec_Yds,Rec_TD,Rush_Att,Rush_Yds,Rush_TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br,Rush_Lng,Rec_Lng,FL,Rush_1D,Rush_YBC,Rush_YBC/Att,Rush_YAC,Rush_YAC/Att,Rush_BrkTkl,Pct,Date,Opponent,Hmcrt_adv,Stadium,Roof,Surface,Temperature,Humidity,Wind,Precipitation,Forecast
0.0,S.Shepard,Tampa Bay Buccaneers,1,1,15,0,0,0,0,0,0,0.0,0,0.0,0,0,0,15,0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,1021,Baltimore Ravens,1,Raymond James,outdoors,grass,81,73,9,0,Clear
1.0,C.Godwin,Tampa Bay Buccaneers,9,7,65,0,0,0,0,0,0,0.0,0,0.0,0,0,0,21,0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,1021,Baltimore Ravens,1,Raymond James,outdoors,grass,81,73,9,0,Clear
2.0,C.Otton,Tampa Bay Buccaneers,10,8,100,0,0,0,0,0,0,0.0,0,0.0,0,0,0,28,0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,1021,Baltimore Ravens,1,Raymond James,outdoors,grass,81,73,9,0,Clear
3.0,J.McMillan,Tampa Bay Buccaneers,8,3,15,0,1,11,0,1,11,11.0,0,0.0,0,0,11,8,0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,1021,Baltimore Ravens,1,Raymond James,outdoors,grass,81,73,9,0,Clear
4.0,B.Irving,Tampa Bay Buccaneers,3,3,54,0,9,23,1,2,23,2.6,0,0.0,0,0,6,25,0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,1021,Baltimore Ravens,1,Raymond James,outdoors,grass,81,73,9,0,Clear
5.0,S.Tucker,Tampa Bay Buccaneers,2,1,9,0,5,29,0,1,29,5.8,0,0.0,0,0,15,9,0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1021,Baltimore Ravens,1,Raymond James,outdoors,grass,81,73,9,0,Clear
6.0,R.White,Tampa Bay Buccaneers,6,6,71,2,10,40,0,2,40,4.0,0,0.0,0,0,8,23,0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,1021,Baltimore Ravens,1,Raymond James,outdoors,grass,81,73,9,0,Clear
7.0,B.Mayfield,Tampa Bay Buccaneers,0,0,0,0,5,22,0,0,0,0.0,0,0.0,0,0,12,0,0,1.0,22.0,4.4,0.0,0.0,0.0,100.0,1021,Baltimore Ravens,1,Raymond James,outdoors,grass,81,73,9,0,Clear
8.0,C.Kolar,Baltimore Ravens,1,1,14,0,0,0,0,0,0,0.0,0,0.0,0,0,0,14,0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,1021,Tampa Bay Buccaneers,0,Raymond James,outdoors,grass,81,73,9,0,Clear
9.0,J.Hill,Baltimore Ravens,3,3,44,1,5,4,0,0,4,0.8,0,0.0,0,0,3,18,0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,1021,Tampa Bay Buccaneers,0,Raymond James,outdoors,grass,81,73,9,0,Clear
10.0,Z.Flowers,Baltimore Ravens,1,1,11,0,1,19,0,1,19,19.0,0,0.0,0,0,19,11,0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,1021,Tampa Bay Buccaneers,0,Raymond James,outdoors,grass,81,73,9,0,Clear
11.0,D.Henry,Baltimore Ravens,1,1,13,1,15,169,0,3,169,11.3,0,0.0,0,0,81,13,0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,1021,Tampa Bay Buccaneers,0,Raymond James,outdoors,grass,81,73,9,0,Clear
12.0,L.Jackson,Baltimore Ravens,0,0,0,0,9,52,0,0,0,0.0,0,0.0,0,0,17,0,1,3.0,52.0,5.8,0.0,0.0,0.0,95.0,1021,Tampa Bay Buccaneers,0,Raymond James,outdoors,grass,81,73,9,0,Clear
13.0,G.Dortch,Arizona Cardinals,2,1,5,1,0,0,0,0,0,0.0,0,0.0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1021,Los Angeles Chargers,1,State Farm,indoors,grass,84,17,0,0,Clear
14.0,J.Conner,Arizona Cardinals,4,2,51,0,19,101,0,7,101,5.3,0,0.0,0,0,14,33,0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,1021,Los Angeles Chargers,1,State Farm,indoors,grass,84,17,0,0,Clear
15.0,K.Murray,Arizona Cardinals,0,0,0,0,6,64,1,0,0,0.0,0,0.0,0,0,44,0,0,2.0,64.0,10.7,0.0,0.0,0.0,95.0,1021,Los Angeles Chargers,1,State Farm,indoors,grass,84,17,0,0,Clear
16.0,J.Reagor,Los Angeles Chargers,1,1,41,0,1,-1,0,0,-1,-1.0,0,0.0,0,0,0,41,1,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1021,Arizona Cardinals,0,State Farm,indoors,grass,84,17,0,0,Clear
17.0,K.Vidal,Los Angeles Chargers,1,1,9,0,3,10,0,1,10,3.3,0,0.0,0,0,7,9,0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1021,Arizona Cardinals,0,State Farm,indoors,grass,84,17,0,0,Clear
18.0,J.Dobbins,Los Angeles Chargers,3,3,26,0,14,40,0,3,40,2.9,0,0.0,0,0,11,14,0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,1021,Arizona Cardinals,0,State Farm,indoors,grass,84,17,0,0,Clear
19.0,J.Herbert,Los Angeles Chargers,0,0,0,0,2,8,0,0,0,0.0,0,0.0,0,0,4,0,0,0.0,8.0,4.0,0.0,0.0,0.0,100.0,1021,Arizona Cardinals,0,State Farm,indoors,grass,84,17,0,0,Clear
0.0,C.Tune,Arizona Cardinals,0,0,0,0,3,2,0,1,1,0.3,1,0.3,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1021,Los Angeles Chargers,1,State Farm,indoors,grass,84,17,0,0,Clear
0.0,E.Demercado,Arizona Cardinals,0,0,0,0,1,14,0,0,11,11.0,3,3.0,0,0,14,0,0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1021,Los Angeles Chargers,1,State Farm,indoors,grass,84,17,0,0,Clear
0.0,H.Haskins,Los Angeles Chargers,0,0,0,0,2,2,0,1,0,0.0,2,1.0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1021,Arizona Cardinals,0,State Farm,indoors,grass,84,17,0,0,Clear
0.0,P.Ricard,Baltimore Ravens,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021,Tampa Bay Buccaneers,0,Raymond James,outdoors,grass,81,73,9,0,Clear
