,Name,Team,Tgt,Rec,Rec_Yds,Rec_TD,Rush_Att,Rush_Yds,Rush_TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br,Rush_Lng,Rec_Lng,FL,Rush_1D,Rush_YBC,Rush_YBC/Att,Rush_YAC,Rush_YAC/Att,Rush_BrkTkl,Pct,Date,Opponent,Hmcrt_adv,Stadium,Roof,Surface,Temperature,Humidity,Wind,Precipitation,Forecast
0,G.Pickens,Pittsburgh Steelers,5,4,74,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,80.0,1028,New York Giants,1,Acrisure,outdoors,grass,65,51,7,0,Clear
1,J.Warren,Pittsburgh Steelers,3,2,13,0,9,46,0,2,46,5.1,0,0.0,0,0,18,9,0,0,0,0,0,0,0,39.0,1028,New York Giants,1,Acrisure,outdoors,grass,65,51,7,0,Clear
2,N.Harris,Pittsburgh Steelers,4,3,17,0,19,114,0,4,114,6.0,0,0.0,0,0,26,13,0,0,0,0,0,0,0,59.0,1028,New York Giants,1,Acrisure,outdoors,grass,65,51,7,0,Clear
3,R.Wilson,Pittsburgh Steelers,0,0,0,0,3,7,0,0,0,0,0,0,0,0,5,0,1,0,7,2.3,0,0.0,0,100.0,1028,New York Giants,1,Acrisure,outdoors,grass,65,51,7,0,Clear
4,W.Robinson,New York Giants,5,5,30,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,86.0,1028,Pittsburgh Steelers,0,Acrisure,outdoors,grass,65,51,7,0,Clear
5,M.Nabers,New York Giants,13,7,71,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,99.0,1028,Pittsburgh Steelers,0,Acrisure,outdoors,grass,65,51,7,0,Clear
6,D.Singletary,New York Giants,3,2,12,0,2,11,0,0,11,5.5,0,0.0,0,0,7,8,0,0,0,0,0,0,0,39.0,1028,Pittsburgh Steelers,0,Acrisure,outdoors,grass,65,51,7,0,Clear
7,T.Tracy,New York Giants,3,2,5,0,20,145,1,5,145,7.3,0,0.0,0,0,45,5,0,0,0,0,0,0,0,57.0,1028,Pittsburgh Steelers,0,Acrisure,outdoors,grass,65,51,7,0,Clear
8,D.Jones,New York Giants,0,0,0,0,3,1,0,0,0,0,0,0,0,0,2,0,1,1,1,0.3,0,0.0,0,100.0,1028,Pittsburgh Steelers,0,Acrisure,outdoors,grass,65,51,7,0,Clear
