Unnamed: 0,Name,Team,Tgt,Rec,Rec_Yds,Rec_TD,Rush_Att,Rush_Yds,Rush_TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br,Rush_Lng,Rec_Lng,FL,Rush_1D,Rush_YBC,Rush_YBC/Att,Rush_YAC,Rush_YAC/Att,Rush_BrkTkl,Pct,Date,Opponent,Hmcrt_adv,Stadium,Roof,Surface,Temperature,Humidity,Wind,Precipitation,Forecast
0.0,C.Kupp,Los Angeles Rams,8,5,51,1,0,0,0,0,0,0.0,0,0.0,0,0,0,27,0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,1024,Minnesota Vikings,1,SoFi,indoors,turf,66,62,9,0,Clear
1.0,P.Nacua,Los Angeles Rams,9,7,106,0,2,5,0,0,5,2.5,0,0.0,0,0,7,21,0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,1024,Minnesota Vikings,1,SoFi,indoors,turf,66,62,9,0,Clear
2.0,K.Williams,Los Angeles Rams,7,5,19,1,23,97,0,5,97,4.2,0,0.0,0,0,17,7,0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,1024,Minnesota Vikings,1,SoFi,indoors,turf,66,62,9,0,Clear
3.0,M.Stafford,Los Angeles Rams,0,0,0,0,3,-4,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,-4.0,-1.3,0.0,0.0,0.0,100.0,1024,Minnesota Vikings,1,SoFi,indoors,turf,66,62,9,0,Clear
4.0,J.Nailor,Minnesota Vikings,4,2,16,0,0,0,0,0,0,0.0,0,0.0,0,0,0,9,0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,1024,Los Angeles Rams,0,SoFi,indoors,turf,66,62,9,0,Clear
5.0,J.Addison,Minnesota Vikings,3,2,22,0,0,0,0,0,0,0.0,0,0.0,0,0,0,14,0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,1024,Los Angeles Rams,0,SoFi,indoors,turf,66,62,9,0,Clear
6.0,J.Jefferson,Minnesota Vikings,9,8,115,0,0,0,0,0,0,0.0,0,0.0,0,0,0,27,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1024,Los Angeles Rams,0,SoFi,indoors,turf,66,62,9,0,Clear
7.0,A.Jones,Minnesota Vikings,2,2,37,0,19,58,0,2,58,3.1,0,0.0,0,0,9,25,0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,1024,Los Angeles Rams,0,SoFi,indoors,turf,66,62,9,0,Clear
8.0,S.Darnold,Minnesota Vikings,0,0,0,0,3,6,0,0,0,0.0,0,0.0,0,0,5,0,0,1.0,6.0,2.0,0.0,0.0,0.0,100.0,1024,Los Angeles Rams,0,SoFi,indoors,turf,66,62,9,0,Clear
0.0,T.Atwell,Los Angeles Rams,2,1,18,0,0,0,0,0,0,0.0,0,0.0,0,0,0,18,0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1024,Minnesota Vikings,1,SoFi,indoors,turf,66,62,9,0,Clear
0.0,B.Corum,Los Angeles Rams,1,1,9,0,4,9,0,0,5,1.3,4,1.0,0,0,5,9,0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1024,Minnesota Vikings,1,SoFi,indoors,turf,66,62,9,0,Clear
0.0,D.Robinson,Los Angeles Rams,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024,Minnesota Vikings,1,SoFi,indoors,turf,66,62,9,0,Clear
0.0,H.Long,Los Angeles Rams,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024,Minnesota Vikings,1,SoFi,indoors,turf,66,62,9,0,Clear
0.0,J.Mundt,Minnesota Vikings,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024,Los Angeles Rams,0,SoFi,indoors,turf,66,62,9,0,Clear
0.0,J.Oliver,Minnesota Vikings,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024,Los Angeles Rams,0,SoFi,indoors,turf,66,62,9,0,Clear
0.0,T.Johnson,Los Angeles Rams,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024,Minnesota Vikings,1,SoFi,indoors,turf,66,62,9,0,Clear
0.0,T.Sherfield,Minnesota Vikings,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024,Los Angeles Rams,0,SoFi,indoors,turf,66,62,9,0,Clear
0.0,C.Parkinson,Los Angeles Rams,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024,Minnesota Vikings,1,SoFi,indoors,turf,66,62,9,0,Clear
