Unnamed: 0,Name,Team,Rush_Att,Rush_Yds,Rush_TD,Rush_1D,Rush_YBC,Rush_YBC/Att,Rush_YAC,Rush_YAC/Att,Rush_BrkTkl,Att/Br,Rush_Lng,Tgt,Rec,Rec_Yds,Rec_TD,Rec_Lng,FL,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Pct,Date,Opponent,Hmcrt_adv,Stadium,Roof,Surface,Temperature,Humidity,Wind,Precipitation,Forecast
0.0,X.Worthy,Kansas City Chiefs,1,21,1,0.0,0.0,0.0,0.0,0.0,0.0,0,21,3,2,47,1,35,0,1,21,21.0,0,0.0,0,63.0,905,Baltimore Ravens,1,GEHA Field at Arrowhead,outdoors,grass,84,49,6,21,Partly Cloudy
1.0,I.Pacheco,Kansas City Chiefs,15,45,1,0.0,0.0,0.0,0.0,0.0,0.0,0,5,3,2,33,0,23,0,2,45,3.0,0,0.0,0,80.0,905,Baltimore Ravens,1,GEHA Field at Arrowhead,outdoors,grass,84,49,6,21,Partly Cloudy
2.0,P.Mahomes,Kansas City Chiefs,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,1,1,2,0,2,0,1,3,1.5,0,0.0,0,100.0,905,Baltimore Ravens,1,GEHA Field at Arrowhead,outdoors,grass,84,49,6,21,Partly Cloudy
3.0,J.Hill,Baltimore Ravens,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,8,6,52,0,18,0,1,3,3.0,0,0.0,0,54.0,905,Kansas City Chiefs,0,GEHA Field at Arrowhead,outdoors,grass,84,49,6,21,Partly Cloudy
4.0,Z.Flowers,Baltimore Ravens,2,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,10,6,37,0,19,0,0,14,7.0,0,0.0,0,89.0,905,Kansas City Chiefs,0,GEHA Field at Arrowhead,outdoors,grass,84,49,6,21,Partly Cloudy
5.0,D.Henry,Baltimore Ravens,13,46,1,5.0,46.0,3.5,0.0,0.0,0.0,0,9,2,0,0,0,0,0,0,0,0.0,0,0.0,0,46.0,905,Kansas City Chiefs,0,GEHA Field at Arrowhead,outdoors,grass,84,49,6,21,Partly Cloudy
6.0,L.Jackson,Baltimore Ravens,16,122,0,7.0,122.0,7.6,0.0,0.0,0.0,0,16,0,0,0,0,0,1,0,0,0.0,0,0.0,0,100.0,905,Kansas City Chiefs,0,GEHA Field at Arrowhead,outdoors,grass,84,49,6,21,Partly Cloudy
0.0,S.Perine,Kansas City Chiefs,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,1,10,0,10,0,0,0,0.0,0,0.0,0,15.0,905,Baltimore Ravens,1,GEHA Field at Arrowhead,outdoors,grass,84,49,6,21,Partly Cloudy
0.0,C.Steele,Kansas City Chiefs,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0,0,0,0,0,0,0,0,0.0,3,1.5,0,9.0,905,Baltimore Ravens,1,GEHA Field at Arrowhead,outdoors,grass,84,49,6,21,Partly Cloudy
0.0,J.Smith-Schuster,Kansas City Chiefs,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,905,Baltimore Ravens,1,GEHA Field at Arrowhead,outdoors,grass,84,49,6,21,Partly Cloudy
0.0,M.Andrews,Baltimore Ravens,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,905,Kansas City Chiefs,0,GEHA Field at Arrowhead,outdoors,grass,84,49,6,21,Partly Cloudy
0.0,T.Kelce,Kansas City Chiefs,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,905,Baltimore Ravens,1,GEHA Field at Arrowhead,outdoors,grass,84,49,6,21,Partly Cloudy
0.0,N.Agholor,Baltimore Ravens,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,905,Kansas City Chiefs,0,GEHA Field at Arrowhead,outdoors,grass,84,49,6,21,Partly Cloudy
0.0,R.Bateman,Baltimore Ravens,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,905,Kansas City Chiefs,0,GEHA Field at Arrowhead,outdoors,grass,84,49,6,21,Partly Cloudy
0.0,J.Watson,Kansas City Chiefs,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,905,Baltimore Ravens,1,GEHA Field at Arrowhead,outdoors,grass,84,49,6,21,Partly Cloudy
0.0,I.Likely,Baltimore Ravens,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,905,Kansas City Chiefs,0,GEHA Field at Arrowhead,outdoors,grass,84,49,6,21,Partly Cloudy
0.0,N.Gray,Kansas City Chiefs,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,905,Baltimore Ravens,1,GEHA Field at Arrowhead,outdoors,grass,84,49,6,21,Partly Cloudy
0.0,R.Rice,Kansas City Chiefs,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,905,Baltimore Ravens,1,GEHA Field at Arrowhead,outdoors,grass,84,49,6,21,Partly Cloudy
