Unnamed: 0,Name,Team,Rush_Att,Rush_Yds,Rush_TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br,Tgt,Rec,Rec_Yds,Rec_TD,Rush_Lng,Rec_Lng,FL,Rush_1D,Rush_YBC,Rush_YBC/Att,Rush_YAC,Rush_YAC/Att,Rush_BrkTkl,Pct,Date,Opponent,Hmcrt_adv,Stadium,Roof,Surface,Temperature,Humidity,Wind,Precipitation,Forecast
102.0,C.Williams,Chicago Bears,4,5,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,2,0,0,0.0,5.0,1.3,0.0,0.0,0.0,100.0,1103,Arizona Cardinals,0,State Farm,indoors,grass,55,40,0,22,Mostly Cloudy
103.0,J.Chase,Cincinnati Bengals,0,0,0,0,0,0.0,0,0.0,0,0.0,11,7,43,0,0,11,0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,1103,Las Vegas Raiders,1,Paycor,outdoors,turf,72,40,6,2,Clear
104.0,C.Brown,Cincinnati Bengals,27,120,0,3,120,4.4,0,0.0,0,0.0,5,5,37,1,21,13,0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,1103,Las Vegas Raiders,1,Paycor,outdoors,turf,72,40,6,2,Clear
105.0,J.Burrow,Cincinnati Bengals,3,11,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,10,0,0,2.0,11.0,3.7,0.0,0.0,0.0,99.0,1103,Las Vegas Raiders,1,Paycor,outdoors,turf,72,40,6,2,Clear
106.0,T.Tucker,Las Vegas Raiders,0,0,0,0,0,0.0,0,0.0,0,0.0,6,2,5,0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,1103,Cincinnati Bengals,0,Paycor,outdoors,turf,72,40,6,2,Clear
107.0,B.Bowers,Las Vegas Raiders,0,0,0,0,0,0.0,0,0.0,0,0.0,8,5,45,1,0,22,0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,1103,Cincinnati Bengals,0,Paycor,outdoors,turf,72,40,6,2,Clear
108.0,J.Meyers,Las Vegas Raiders,0,0,0,0,0,0.0,0,0.0,0,0.0,11,8,105,0,0,23,0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,1103,Cincinnati Bengals,0,Paycor,outdoors,turf,72,40,6,2,Clear
109.0,A.Abdullah,Las Vegas Raiders,4,12,0,1,12,3.0,0,0.0,0,0.0,3,3,14,0,6,10,0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,1103,Cincinnati Bengals,0,Paycor,outdoors,turf,72,40,6,2,Clear
110.0,A.Mattison,Las Vegas Raiders,9,36,0,2,36,4.0,0,0.0,0,0.0,0,0,0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,1103,Cincinnati Bengals,0,Paycor,outdoors,turf,72,40,6,2,Clear
111.0,D.Ridder,Las Vegas Raiders,1,2,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,2,0,1,0.0,2.0,2.0,0.0,0.0,0.0,43.0,1103,Cincinnati Bengals,0,Paycor,outdoors,turf,72,40,6,2,Clear
112.0,G.Minshew,Las Vegas Raiders,1,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,57.0,1103,Cincinnati Bengals,0,Paycor,outdoors,turf,72,40,6,2,Clear
113.0,C.Samuel,Buffalo Bills,0,0,0,0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1103,Miami Dolphins,1,Highmark,outdoors,turf,51,40,6,1,Partly Cloudy
114.0,K.Shakir,Buffalo Bills,0,0,0,0,0,0.0,0,0.0,0,0.0,7,6,50,0,0,14,0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,1103,Miami Dolphins,1,Highmark,outdoors,turf,51,40,6,1,Partly Cloudy
115.0,T.Johnson,Buffalo Bills,3,23,0,2,23,7.7,0,0.0,0,0.0,0,0,0,0,17,0,0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,1103,Miami Dolphins,1,Highmark,outdoors,turf,51,40,6,1,Partly Cloudy
116.0,J.Cook,Buffalo Bills,10,44,0,2,44,4.4,0,0.0,0,0.0,6,5,25,0,13,11,0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,1103,Miami Dolphins,1,Highmark,outdoors,turf,51,40,6,1,Partly Cloudy
117.0,J.Allen,Buffalo Bills,2,7,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,14,0,0,1.0,7.0,3.5,0.0,0.0,0.0,100.0,1103,Miami Dolphins,1,Highmark,outdoors,turf,51,40,6,1,Partly Cloudy
118.0,J.Waddle,Miami Dolphins,0,0,0,0,0,0.0,0,0.0,0,0.0,2,2,-4,1,0,12,0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,1103,Buffalo Bills,0,Highmark,outdoors,turf,51,40,6,1,Partly Cloudy
119.0,J.Smith,Miami Dolphins,0,0,0,0,0,0.0,0,0.0,0,0.0,6,5,46,0,0,15,0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,1103,Buffalo Bills,0,Highmark,outdoors,turf,51,40,6,1,Partly Cloudy
120.0,T.Hill,Miami Dolphins,0,0,0,0,0,0.0,0,0.0,0,0.0,5,4,80,0,0,28,0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,1103,Buffalo Bills,0,Highmark,outdoors,turf,51,40,6,1,Partly Cloudy
121.0,M.Washington,Miami Dolphins,1,9,0,0,9,9.0,0,0.0,0,0.0,0,0,0,0,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,1103,Buffalo Bills,0,Highmark,outdoors,turf,51,40,6,1,Partly Cloudy
122.0,R.Mostert,Miami Dolphins,10,56,0,3,56,5.6,0,0.0,0,0.0,2,2,32,0,16,17,1,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1103,Buffalo Bills,0,Highmark,outdoors,turf,51,40,6,1,Partly Cloudy
123.0,D.Achane,Miami Dolphins,12,63,1,5,63,5.3,0,0.0,0,0.0,8,8,58,1,12,18,0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,1103,Buffalo Bills,0,Highmark,outdoors,turf,51,40,6,1,Partly Cloudy
124.0,T.Tagovailoa,Miami Dolphins,2,3,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,4,0,0,1.0,3.0,1.5,0.0,0.0,0.0,100.0,1103,Buffalo Bills,0,Highmark,outdoors,turf,51,40,6,1,Partly Cloudy
0.0,M.Burton,Denver Broncos,2,-1,0,0,-1,-0.5,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1103,Baltimore Ravens,0,M&amp;T Bank,outdoors,grass,56,29,5,0,Clear
0.0,A.Estime,Denver Broncos,5,35,0,1,9,1.8,26,5.2,2,2.5,0,0,0,0,21,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1103,Baltimore Ravens,0,M&amp;T Bank,outdoors,grass,56,29,5,0,Clear
0.0,J.Browning,Cincinnati Bengals,1,-1,0,0,-1,-1.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1103,Las Vegas Raiders,1,Paycor,outdoors,turf,72,40,6,2,Clear
0.0,Z.White,Las Vegas Raiders,6,10,1,1,6,1.0,4,0.7,0,0.0,0,0,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1103,Cincinnati Bengals,0,Paycor,outdoors,turf,72,40,6,2,Clear
0.0,P.Strong,Cleveland Browns,2,8,0,0,5,2.5,3,1.5,0,0.0,0,0,0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1103,Los Angeles Chargers,1,Huntington Bank Field,outdoors,grass,62,32,11,0,Clear
0.0,K.Vidal,Los Angeles Chargers,5,7,0,0,3,0.6,4,0.8,0,0.0,0,0,0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1103,Cleveland Browns,0,Huntington Bank Field,outdoors,grass,62,32,11,0,Clear
0.0,D.London,Atlanta Falcons,0,0,0,0,0,0.0,0,0.0,0,0.0,2,2,27,1,0,18,0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1103,Dallas Cowboys,1,Mercedes-Benz,indoors,turf,66,76,6,0,Overcast
0.0,D.Cook,Dallas Cowboys,2,8,0,0,5,2.5,3,1.5,0,0.0,0,0,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1103,Atlanta Falcons,0,Mercedes-Benz,indoors,turf,66,76,6,0,Overcast
0.0,A.Smith,Philadelphia Eagles,1,2,0,0,2,2.0,0,0.0,0,0.0,1,1,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1103,Jacksonville Jaguars,1,Lincoln Financial Field,outdoors,grass,58,34,6,0,Partly Cloudy
0.0,A.Mitchell,Indianapolis Colts,0,0,0,0,0,0.0,0,0.0,0,0.0,1,1,22,0,0,22,0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1103,Minnesota Vikings,0,U.S. Bank,indoors,turf,48,96,9,14,Rain
0.0,A.Dulin,Indianapolis Colts,2,17,0,1,10,5.0,7,3.5,0,0.0,2,0,0,0,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1103,Minnesota Vikings,0,U.S. Bank,indoors,turf,48,96,9,14,Rain
0.0,D.Dallas,Arizona Cardinals,1,2,0,0,0,0.0,2,2.0,0,0.0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1103,Chicago Bears,1,State Farm,indoors,grass,55,40,0,22,Mostly Cloudy
0.0,B.Corum,Los Angeles Rams,1,-1,0,0,-1,-1.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1103,Seattle Seahawks,0,Lumen Field,outdoors,turf,53,83,3,30,Mostly Cloudy
0.0,D.Thompkins,Carolina Panthers,1,-2,0,0,-2,-2.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1103,New Orleans Saints,1,Bank of America,outdoors,grass,64,42,7,0,Mostly Cloudy
0.0,C.Olave,New Orleans Saints,0,0,0,0,0,0.0,0,0.0,0,0.0,1,1,13,0,0,13,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1103,Carolina Panthers,0,Bank of America,outdoors,grass,64,42,7,0,Mostly Cloudy
0.0,J.Mims,New Orleans Saints,5,13,0,0,4,0.8,9,1.8,0,0.0,1,1,25,0,6,25,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1103,Carolina Panthers,0,Bank of America,outdoors,grass,64,42,7,0,Mostly Cloudy
0.0,J.Chestnut,Tennessee Titans,5,22,0,0,16,3.2,6,1.2,0,0.0,0,0,0,0,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1103,New England Patriots,1,Nissan,outdoors,grass,81,60,17,4,Mostly Cloudy
0.0,A.Gibson,New England Patriots,1,-1,0,0,-1,-1.0,0,0.0,0,0.0,1,1,12,0,0,12,0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1103,Tennessee Titans,0,Nissan,outdoors,grass,81,60,17,4,Mostly Cloudy
0.0,J.Hasty,New England Patriots,1,0,0,0,0,0.0,0,0.0,0,0.0,1,1,-3,0,0,-3,0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1103,Tennessee Titans,0,Nissan,outdoors,grass,81,60,17,4,Mostly Cloudy
0.0,J.Polk,New England Patriots,0,0,0,0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1103,Tennessee Titans,0,Nissan,outdoors,grass,81,60,17,4,Mostly Cloudy
0.0,R.Davis,Buffalo Bills,4,20,0,0,10,2.5,10,2.5,0,0.0,2,2,70,1,8,63,0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1103,Miami Dolphins,1,Highmark,outdoors,turf,51,40,6,1,Partly Cloudy
0.0,J.Wright,Miami Dolphins,6,18,0,1,8,1.3,10,1.7,0,0.0,0,0,0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1103,Buffalo Bills,0,Highmark,outdoors,turf,51,40,6,1,Partly Cloudy
0.0,B.Melton,Green Bay Packers,0,0,0,0,0,0.0,0,0.0,0,0.0,2,1,19,0,0,19,0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1103,Detroit Lions,1,Lambeau Field,outdoors,grass,51,80,9,98,Rain
0.0,H.Long,Los Angeles Rams,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1103,Seattle Seahawks,0,Lumen Field,outdoors,turf,53,83,3,30,Mostly Cloudy
0.0,J.Jeudy,Cleveland Browns,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1103,Los Angeles Chargers,1,Huntington Bank Field,outdoors,grass,62,32,11,0,Clear
0.0,J.Brooks,Dallas Cowboys,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1103,Atlanta Falcons,0,Mercedes-Benz,indoors,turf,66,76,6,0,Overcast
0.0,M.Wilson,Arizona Cardinals,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1103,Chicago Bears,1,State Farm,indoors,grass,55,40,0,22,Mostly Cloudy
0.0,D.Sample,Cincinnati Bengals,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1103,Las Vegas Raiders,1,Paycor,outdoors,turf,72,40,6,2,Clear
0.0,S.Fehoko,Los Angeles Chargers,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1103,Cleveland Browns,0,Huntington Bank Field,outdoors,grass,62,32,11,0,Clear
0.0,J.Oliver,Minnesota Vikings,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1103,Indianapolis Colts,1,U.S. Bank,indoors,turf,48,96,9,14,Rain
0.0,P.Washington,Jacksonville Jaguars,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1103,Philadelphia Eagles,0,Lincoln Financial Field,outdoors,grass,58,34,6,0,Partly Cloudy
0.0,J.Bell,New England Patriots,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1103,Tennessee Titans,0,Nissan,outdoors,grass,81,60,17,4,Mostly Cloudy
0.0,N.Westbrook-Ikhine,Tennessee Titans,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1103,New England Patriots,1,Nissan,outdoors,grass,81,60,17,4,Mostly Cloudy
0.0,T.Patrick,Detroit Lions,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1103,Green Bay Packers,0,Lambeau Field,outdoors,grass,51,80,9,98,Rain
0.0,A.Trammell,Jacksonville Jaguars,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1103,Philadelphia Eagles,0,Lincoln Financial Field,outdoors,grass,58,34,6,0,Partly Cloudy
0.0,C.Wilson,New Orleans Saints,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1103,Carolina Panthers,0,Bank of America,outdoors,grass,64,42,7,0,Mostly Cloudy
0.0,B.Powell,Minnesota Vikings,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1103,Indianapolis Colts,1,U.S. Bank,indoors,turf,48,96,9,14,Rain
0.0,M.Pittman,Indianapolis Colts,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1103,Minnesota Vikings,0,U.S. Bank,indoors,turf,48,96,9,14,Rain
0.0,H.Henry,New England Patriots,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1103,Tennessee Titans,0,Nissan,outdoors,grass,81,60,17,4,Mostly Cloudy
0.0,Q.Morris,Buffalo Bills,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1103,Miami Dolphins,1,Highmark,outdoors,turf,51,40,6,1,Partly Cloudy
0.0,A.Pierce,Indianapolis Colts,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1103,Minnesota Vikings,0,U.S. Bank,indoors,turf,48,96,9,14,Rain
0.0,D.Smythe,Miami Dolphins,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1103,Buffalo Bills,0,Highmark,outdoors,turf,51,40,6,1,Partly Cloudy
0.0,Z.Ertz,Washington Commanders,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1103,New York Giants,0,MetLife,outdoors,turf,52,31,6,0,Clear
0.0,T.Johnson,Los Angeles Rams,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1103,Seattle Seahawks,0,Lumen Field,outdoors,turf,53,83,3,30,Mostly Cloudy
0.0,A.Brown,Philadelphia Eagles,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1103,Jacksonville Jaguars,1,Lincoln Financial Field,outdoors,grass,58,34,6,0,Partly Cloudy
0.0,J.Akins,Cleveland Browns,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1103,Los Angeles Chargers,1,Huntington Bank Field,outdoors,grass,62,32,11,0,Clear
0.0,A.Trautman,Denver Broncos,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1103,Baltimore Ravens,0,M&amp;T Bank,outdoors,grass,56,29,5,0,Clear
0.0,K.Boutte,New England Patriots,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1103,Tennessee Titans,0,Nissan,outdoors,grass,81,60,17,4,Mostly Cloudy
0.0,B.Wright,Detroit Lions,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1103,Green Bay Packers,0,Lambeau Field,outdoors,grass,51,80,9,98,Rain
0.0,J.Mundt,Minnesota Vikings,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1103,Indianapolis Colts,1,U.S. Bank,indoors,turf,48,96,9,14,Rain
0.0,J.Tolbert,Dallas Cowboys,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1103,Atlanta Falcons,0,Mercedes-Benz,indoors,turf,66,76,6,0,Overcast
0.0,A.Hooper,New England Patriots,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1103,Tennessee Titans,0,Nissan,outdoors,grass,81,60,17,4,Mostly Cloudy
0.0,G.Calcaterra,Philadelphia Eagles,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1103,Jacksonville Jaguars,1,Lincoln Financial Field,outdoors,grass,58,34,6,0,Partly Cloudy
0.0,W.Dissly,Los Angeles Chargers,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1103,Cleveland Browns,0,Huntington Bank Field,outdoors,grass,62,32,11,0,Clear
0.0,A.Iosivas,Cincinnati Bengals,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1103,Las Vegas Raiders,1,Paycor,outdoors,turf,72,40,6,2,Clear
0.0,D.Mooney,Atlanta Falcons,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1103,Dallas Cowboys,1,Mercedes-Benz,indoors,turf,66,76,6,0,Overcast
0.0,D.Moore,Carolina Panthers,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1103,New Orleans Saints,1,Bank of America,outdoors,grass,64,42,7,0,Mostly Cloudy
0.0,T.Johnson,New York Giants,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1103,Washington Commanders,1,MetLife,outdoors,turf,52,31,6,0,Clear
0.0,K.Coleman,Buffalo Bills,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1103,Miami Dolphins,1,Highmark,outdoors,turf,51,40,6,1,Partly Cloudy
0.0,C.Manhertz,New York Giants,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1103,Washington Commanders,1,MetLife,outdoors,turf,52,31,6,0,Clear
0.0,C.White,Seattle Seahawks,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1103,Los Angeles Rams,1,Lumen Field,outdoors,turf,53,83,3,30,Mostly Cloudy
0.0,E.Higgins,Arizona Cardinals,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1103,Chicago Bears,1,State Farm,indoors,grass,55,40,0,22,Mostly Cloudy
0.0,R.Doubs,Green Bay Packers,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1103,Detroit Lions,1,Lambeau Field,outdoors,grass,51,80,9,98,Rain
0.0,J.Whyle,Tennessee Titans,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1103,New England Patriots,1,Nissan,outdoors,grass,81,60,17,4,Mostly Cloudy
0.0,E.Engram,Jacksonville Jaguars,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1103,Philadelphia Eagles,0,Lincoln Financial Field,outdoors,grass,58,34,6,0,Partly Cloudy
0.0,N.Brown,Washington Commanders,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1103,New York Giants,0,MetLife,outdoors,turf,52,31,6,0,Clear
0.0,D.Kincaid,Buffalo Bills,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1103,Miami Dolphins,1,Highmark,outdoors,turf,51,40,6,1,Partly Cloudy
0.0,D.Wicks,Green Bay Packers,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1103,Detroit Lions,1,Lambeau Field,outdoors,grass,51,80,9,98,Rain
0.0,J.Bobo,Seattle Seahawks,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1103,Los Angeles Rams,1,Lumen Field,outdoors,turf,53,83,3,30,Mostly Cloudy
0.0,J.Palmer,Los Angeles Chargers,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1103,Cleveland Browns,0,Huntington Bank Field,outdoors,grass,62,32,11,0,Clear
0.0,A.St.,Detroit Lions,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1103,Green Bay Packers,0,Lambeau Field,outdoors,grass,51,80,9,98,Rain
0.0,L.Humphrey,Denver Broncos,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1103,Baltimore Ravens,0,M&amp;T Bank,outdoors,grass,56,29,5,0,Clear
0.0,E.Tomlinson,Los Angeles Chargers,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1103,Cleveland Browns,0,Huntington Bank Field,outdoors,grass,62,32,11,0,Clear
0.0,K.Granson,Indianapolis Colts,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1103,Minnesota Vikings,0,U.S. Bank,indoors,turf,48,96,9,14,Rain
0.0,S.LaPorta,Detroit Lions,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1103,Green Bay Packers,0,Lambeau Field,outdoors,grass,51,80,9,98,Rain
0.0,K.Bourne,New England Patriots,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1103,Tennessee Titans,0,Nissan,outdoors,grass,81,60,17,4,Mostly Cloudy
0.0,I.Likely,Baltimore Ravens,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1103,Denver Broncos,1,M&amp;T Bank,outdoors,grass,56,29,5,0,Clear
0.0,L.Farrell,Jacksonville Jaguars,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1103,Philadelphia Eagles,0,Lincoln Financial Field,outdoors,grass,58,34,6,0,Partly Cloudy
0.0,A.Barner,Seattle Seahawks,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1103,Los Angeles Rams,1,Lumen Field,outdoors,turf,53,83,3,30,Mostly Cloudy
0.0,L.McConkey,Los Angeles Chargers,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1103,Cleveland Browns,0,Huntington Bank Field,outdoors,grass,62,32,11,0,Clear
