Play,Expert,Team,Name,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 3 Percentages,Last 3 Correct,Last 5 Percentages,Last 5 Correct,Temperature,Wind,Humidity,Precipitation,Forecast,Stadium,Roof,Surface,Odds,Units,Payout,Profit
B.Purdy u33.5 Longest Completion,PropBomb,San Francisco 49ers,b.purdy,Buffalo Bills,0.0,0.2,0,0.3333333333333333,0,0.2,0,22,9,95,70,Definite Snow,Highmark,outdoors,turf,-110.0,1.1,2.1,1.0
B.Purdy u33.5 Longest Completion,allanlemdfs,San Francisco 49ers,b.purdy,Buffalo Bills,0.0,0.2,0,0.3333333333333333,0,0.2,0,22,9,95,70,Definite Snow,Highmark,outdoors,turf,-110.0,0.28,0.5345454545454547,0.2545454545454546
