,Play,Expert,Team,Name,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 3 Percentages,Last 3 Correct,Last 5 Percentages,Last 5 Correct,Temperature,Wind,Humidity,Precipitation,Forecast,Stadium,Roof,Surface,Odds,Units,Payout,Profit,Over?,Under?,Prop Bets,Correct
0,B.Nix o185.5 passing yards,Rotowire Prizepicks,Denver Broncos,b.nix,Carolina Panthers,1.0,0.5714285714285714,1,0.6666666666666666,1,0.6,1,75,5,16,1,Rain,Empower Field at Mile High,outdoors,grass,100.0,1.5,3.0,1.5,1,0,Pass_Yds,Y
1,B.Purdy o239.5 passing yards,Rotowire Prizepicks,San Francisco 49ers,b.purdy,Dallas Cowboys,1.0,0.7142857142857143,1,0.6666666666666666,1,0.8,1,64,15,78,9,Rain,Levi's,outdoors,grass,100.0,1.5,3.0,1.5,1,0,Pass_Yds,Y
2,B.Purdy o241.5 passing yards,Rotowire Prizepicks,San Francisco 49ers,b.purdy,Dallas Cowboys,1.0,0.7142857142857143,1,0.6666666666666666,1,0.8,1,64,15,78,9,Rain,Levi's,outdoors,grass,100.0,1.5,3.0,1.5,1,0,Pass_Yds,Y
3,A.Richardson o179.5 passing yards,Rotowire Sleeper,Indianapolis Colts,a.richardson,Houston Texans,0.0,0.4,0,0.0,0,0.4,0,82,5,53,0,Rain,NRG,indoors,turf,100.0,1.5,3.0,1.5,1,0,Pass_Yds,N
4,S.Barkley o74.5 rushing yards,Rotowire Prizepicks,Philadelphia Eagles,s.barkley,Cincinnati Bengals,0.0,0.8333333333333334,1,0.6666666666666666,1,0.8,1,56,5,43,2,Clear,Paycor,outdoors,turf,100.0,1.5,3.0,1.5,1,0,Rush_Yds,Y
5,D.Smith o46.5 receiving yards,Rotowire Sleeper,Philadelphia Eagles,d.smith,Cincinnati Bengals,0.0,0.8,1,0.6666666666666666,1,0.8,1,56,5,43,2,Clear,Paycor,outdoors,turf,100.0,1.5,3.0,1.5,1,0,Rec_Yds,Y
6,A.Brown o72.5 receiving yards,Rotowire Prizepicks,Philadelphia Eagles,a.brown,Cincinnati Bengals,0.0,1.0,1,1.0,1,1.0,1,56,5,43,2,Clear,Paycor,outdoors,turf,100.0,1.5,3.0,1.5,1,0,Rec_Yds,Y
7,G.Calcaterra u21.5 Rec Yds,MoneylineHacks,Philadelphia Eagles,g.calcaterra,Cincinnati Bengals,0.0,0.6,1,0.3333333333333333,0,0.6,1,56,5,43,2,Clear,Paycor,outdoors,turf,-114.0,1.0,1.8771929824561404,0.8771929824561404,0,1,Rec_Yds,N
8,D.Smith o50.5 receiving yards,Rotowire Prizepicks,Philadelphia Eagles,d.smith,Cincinnati Bengals,0.0,0.8,1,0.6666666666666666,1,0.8,1,56,5,43,2,Clear,Paycor,outdoors,turf,100.0,1.5,3.0,1.5,1,0,Rec_Yds,Y
9,D.Smith o51.5 receiving yards,Rotowire Sleeper,Philadelphia Eagles,d.smith,Cincinnati Bengals,0.0,0.8,1,0.6666666666666666,1,0.8,1,56,5,43,2,Clear,Paycor,outdoors,turf,100.0,1.5,3.0,1.5,1,0,Rec_Yds,Y
10,T.Franklin o28.5 Rec Yds,PropBetGuy,Denver Broncos,t.franklin,Carolina Panthers,1.0,0.3333333333333333,0,0.6666666666666666,1,0.4,0,75,5,15,1,Rain,Empower Field at Mile High,outdoors,grass,-115.0,1.15,2.1499999999999995,0.9999999999999996,1,0,Rec_Yds,N
11,S.Diggs o63.5 Rec Yds,RoyalsProps,Houston Texans,s.diggs,Indianapolis Colts,1.0,0.5714285714285714,1,0.6666666666666666,1,0.8,1,82,3,53,1,Rain,NRG,indoors,turf,-115.0,1.15,2.1499999999999995,0.9999999999999996,1,0,Rec_Yds,Y
12,D.Smith o52.5 Rec Yds,RoyalsProps,Philadelphia Eagles,d.smith,Cincinnati Bengals,0.0,0.8,1,0.6666666666666666,1,0.8,1,56,5,43,2,Clear,Paycor,outdoors,turf,-115.0,1.15,2.1499999999999995,0.9999999999999996,1,0,Rec_Yds,Y
