,Play,Expert,Team,Name,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 3 Percentages,Last 3 Correct,Last 5 Percentages,Last 5 Correct,Temperature,Wind,Humidity,Precipitation,Forecast,Stadium,Roof,Surface,Odds,Units,Payout,Profit,Correct
22,I.Guerendo o15.5 Longest Rush,Invisibleinsider,San Francisco 49ers,i.guerendo,Detroit Lions,1.0,0.3636363636363636,0,0.6666666666666666,1,0.6,1,52,3,74,0,Partly Cloudy,Levi's,outdoors,grass,-110.0,0.5,0.9545454545454546,0.4545454545454546,N
23,R.Pearsall o23.5 Rec Yds,Invisibleinsider,San Francisco 49ers,r.pearsall,Detroit Lions,1.0,0.375,0,0.3333333333333333,0,0.2,0,52,3,74,0,Partly Cloudy,Levi's,outdoors,grass,-112.0,0.5,0.9464285714285714,0.4464285714285714,Y
24,D.Samuel o9.5 rushing yards,Rotowire Sleeper,San Francisco 49ers,d.samuel,Detroit Lions,1.0,0.5384615384615384,1,0.6666666666666666,1,0.4,0,52,3,74,0,Partly Cloudy,Levi's,outdoors,grass,100.0,1.5,3.0,1.5,Y
25,I.Guerendo o12.5 Rec Yds,therocketplays,San Francisco 49ers,i.guerendo,Detroit Lions,1.0,0.2727272727272727,0,0.6666666666666666,1,0.6,1,52,3,74,0,Partly Cloudy,Levi's,outdoors,grass,-110.0,1.1,2.1,1.0,Y
26,I.Guerendo o0.5 rush_td+rec_td,shadybiev,San Francisco 49ers,i.guerendo,Detroit Lions,1.0,0.2727272727272727,0,0.6666666666666666,1,0.6,1,52,3,74,0,Partly Cloudy,Levi's,outdoors,grass,-120.0,2.4,4.4,2.0000000000000004,N
27,J.Gibbs o113.5 rushing + receiving yards,Rotowire Sleeper,Detroit Lions,j.gibbs,San Francisco 49ers,0.0,0.3333333333333333,0,0.6666666666666666,1,0.4,0,52,3,74,0,Partly Cloudy,Levi's,outdoors,grass,100.0,1.5,3.0,1.5,Y
28,J.Williams o49.5 receiving yards,Rotowire Prizepicks_duplicate,Detroit Lions,j.williams,San Francisco 49ers,0.0,0.6923076923076923,1,0.6666666666666666,1,0.6,1,52,3,74,0,Partly Cloudy,Levi's,outdoors,grass,100.0,1.5,3.0,1.5,Y
29,J.Goff o246.5 passing yards,Rotowire Sleeper,Detroit Lions,j.goff,San Francisco 49ers,0.0,0.6,1,1.0,1,0.8,1,52,3,74,0,Partly Cloudy,Levi's,outdoors,grass,100.0,1.5,3.0,1.5,Y
30,R.Pearsall o20.5 Rec Yds,Invisibleinsider,San Francisco 49ers,r.pearsall,Detroit Lions,1.0,0.5,0,0.3333333333333333,0,0.2,0,52,3,74,0,Partly Cloudy,Levi's,outdoors,grass,-125.0,0.5,0.9,0.4,Y
31,I.Guerendo o0.5 rush_td+rec_td,AndersPicks,San Francisco 49ers,i.guerendo,Detroit Lions,1.0,0.2727272727272727,0,0.6666666666666666,1,0.6,1,52,13,74,0,Partly Cloudy,Levi's,outdoors,grass,-115.0,0.58,1.0843478260869563,0.5043478260869564,N
32,J.Gibbs o25.5 Rec Yds,Tico,Detroit Lions,j.gibbs,San Francisco 49ers,0.0,0.5333333333333333,1,1.0,1,0.6,1,60,13,74,0,Mostly Cloudy,Levi's,outdoors,grass,-110.0,1.1,2.1,1.0,Y
33,J.Gibbs o0.5 rush_td+rec_td,CroweRadio,Detroit Lions,j.gibbs,San Francisco 49ers,0.0,0.7333333333333333,1,1.0,1,0.8,1,57,11,74,0,Mostly Cloudy,Levi's,outdoors,grass,-120.0,0.25,0.4583333333333333,0.2083333333333333,Y
34,J.Gibbs o0.5 rush_td+rec_td,shadybiev,Detroit Lions,j.gibbs,San Francisco 49ers,0.0,0.7333333333333333,1,1.0,1,0.8,1,57,11,74,0,Mostly Cloudy,Levi's,outdoors,grass,-135.0,2.7,4.7,2.0,Y
