,Play,Expert,Team,Name,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 3 Percentages,Last 3 Correct,Last 5 Percentages,Last 5 Correct,Temperature,Wind,Humidity,Precipitation,Forecast,Stadium,Roof,Surface,Odds,Units,Payout,Profit,Over?,Under?,Prop Bets,Correct
24,T.Pollard o50.5 rushing yards,Rotowire Sleeper,Tennessee Titans,t.pollard,Houston Texans,0.0,0.7,1,0.3333333333333333,0,0.6,1,79,14,60,1,Partly Cloudy,NRG,indoors,turf,100.0,1.5,3.0,1.5,1,0,Rush_Yds,Y
25,B.Mayfield o242.5 passing + rushing yards,Rotowire Prizepicks,Tampa Bay Buccaneers,b.mayfield,New York Giants,0.0,0.5,0,0.3333333333333333,0,0.6,1,52,14,56,1,Partly Cloudy,MetLife,outdoors,turf,100.0,1.5,3.0,1.5,1,0,Pass_Yds+Rush_Yds,Y
26,C.Hubbard o51.5 rushing yards,Rotowire Prizepicks,Carolina Panthers,c.hubbard,Kansas City Chiefs,1.0,0.9,1,1.0,1,1.0,1,61,6,50,1,Clear,Bank of America,outdoors,grass,100.0,1.5,3.0,1.5,1,0,Rush_Yds,Y
27,T.Lockett o59.5 Receiving Yards,wheatonbrando,Seattle Seahawks,t.lockett,Arizona Cardinals,1.0,0.5,0,0.3333333333333333,0,0.4,0,47,6,83,73,Rain,Lumen Field,outdoors,turf,300.0,0.25,1.0,0.75,1,0,Rec_Yds,N
28,S.Darnold o29.5 Pass Att,gneiffer07,Minnesota Vikings,s.darnold,Chicago Bears,0.0,0.4,0,1.0,1,0.6,1,48,6,74,1,Rain,Soldier Field,outdoors,grass,104.0,1.0,2.04,1.04,1,0,Pass_Att,Y
29,A.Richardson o16.5 Pass Comp,gneiffer07,Indianapolis Colts,a.richardson,Detroit Lions,1.0,0.2857142857142857,0,0.3333333333333333,0,0.2,0,51,9,68,0,Rain,Lucas Oil,indoors,turf,-108.0,1.08,2.08,1.0,1,0,Cmp,N
30,A.Richardson o39.5 Rush Yds,gneiffer07,Indianapolis Colts,a.richardson,Detroit Lions,1.0,0.4285714285714285,0,0.6666666666666666,1,0.4,0,51,9,68,0,Rain,Lucas Oil,indoors,turf,-110.0,1.1,2.1,1.0,1,0,Rush_Yds,Y
31,D.Moore o4.5 Recs,wheatonbrando_duplicate,Chicago Bears,d.moore,Minnesota Vikings,1.0,0.5,0,0.3333333333333333,0,0.2,0,48,6,74,1,Rain,Soldier Field,outdoors,grass,100.0,1.25,2.5,1.25,1,0,Rec,Y
32,M.Evans o0.5 rush_td+rec_td,wheatonbrando,Tampa Bay Buccaneers,m.evans,New York Giants,0.0,0.5714285714285714,1,0.6666666666666666,1,0.6,1,52,14,56,1,Partly Cloudy,MetLife,outdoors,turf,160.0,1.0,2.6,1.6,1,0,Rush_TD+Rec_TD,N
33,D.Slayton o28.5 receiving yards,Rotowire Prizepicks,New York Giants,d.slayton,Tampa Bay Buccaneers,1.0,0.6666666666666666,1,0.6666666666666666,1,0.8,1,52,14,56,1,Partly Cloudy,MetLife,outdoors,turf,100.0,1.5,3.0,1.5,1,0,Rec_Yds,N
34,D.Goedert o59.5 Receiving Yards,Markus_Markets,Philadelphia Eagles,d.goedert,Los Angeles Rams,0.0,0.4285714285714285,0,0.3333333333333333,0,0.6,1,57,7,87,13,Rain,SoFi,indoors,turf,190.0,0.25,0.725,0.475,1,0,Rec_Yds,N
35,D.Goedert o45.5 Rec Yds,Markus_Markets,Philadelphia Eagles,d.goedert,Los Angeles Rams,0.0,0.4285714285714285,0,0.3333333333333333,0,0.6,1,57,7,87,13,Rain,SoFi,indoors,turf,-110.0,1.0,1.9090909090909087,0.9090909090909092,1,0,Rec_Yds,N
36,T.Pollard o54.5 rushing yards,Rotowire Sleeper,Tennessee Titans,t.pollard,Houston Texans,0.0,0.7,1,0.3333333333333333,0,0.6,1,80,14,56,1,Partly Cloudy,NRG,indoors,turf,100.0,1.5,3.0,1.5,1,0,Rush_Yds,Y
37,K.Granson o4.5 receiving yards,Rotowire Prizepicks,Indianapolis Colts,k.granson,Detroit Lions,1.0,0.4444444444444444,0,0.6666666666666666,1,0.4,0,51,9,68,4,Rain,Lucas Oil,indoors,turf,100.0,1.5,3.0,1.5,1,0,Rec_Yds,N
38,R.Dowdle o11.5 receiving yards,Rotowire Sleeper,Dallas Cowboys,r.dowdle,Washington Commanders,0.0,0.6666666666666666,1,0.3333333333333333,0,0.6,1,54,10,52,0,Rain,FedExField,outdoors,grass,100.0,1.5,3.0,1.5,1,0,Rec_Yds,Y
39,B.Mayfield o227.5 passing yards,Rotowire Sleeper,Tampa Bay Buccaneers,b.mayfield,New York Giants,0.0,0.5,0,0.3333333333333333,0,0.6,1,52,14,56,0,Partly Cloudy,MetLife,outdoors,turf,100.0,1.5,3.0,1.5,1,0,Pass_Yds,Y
40,N.Collins o76.5 receiving yards,Rotowire Sleeper,Houston Texans,n.collins,Tennessee Titans,1.0,0.8333333333333334,1,0.6666666666666666,1,0.8,1,79,13,56,1,Partly Cloudy,NRG,indoors,turf,100.0,1.5,3.0,1.5,1,0,Rec_Yds,Y
41,C.Williams o4.5 Rush Att,ChrisRaybon,Chicago Bears,c.williams,Minnesota Vikings,1.0,0.6,1,0.3333333333333333,0,0.4,0,49,6,68,1,Rain,Soldier Field,outdoors,grass,-125.0,1.0,1.8,0.8,1,0,Rush_Att,Y
42,J.Jacobs o73.5 rushing yards,Rob Paul,Green Bay Packers,j.jacobs,San Francisco 49ers,1.0,0.6,1,1.0,1,0.8,1,44,7,76,11,Rain,Lambeau Field,outdoors,grass,100.0,0.75,1.5,0.75,1,0,Rush_Yds,Y
43,J.Love o0.5 interceptions,Rob Paul,Green Bay Packers,j.love,San Francisco 49ers,1.0,1.0,1,1.0,1,1.0,1,44,7,76,11,Rain,Lambeau Field,outdoors,grass,100.0,0.75,1.5,0.75,1,0,Int,N
44,J.Taylor o81.5 rushing + receiving yards,Rotowire Sleeper_duplicate,Indianapolis Colts,j.taylor,Detroit Lions,1.0,0.625,1,0.3333333333333333,0,0.6,1,49,9,74,1,Rain,Lucas Oil,indoors,turf,100.0,1.5,3.0,1.5,1,0,rushing + receiving yards,N
45,A.Richardson o9.5 Rush Att,wheatonbrando,Indianapolis Colts,a.richardson,Detroit Lions,1.0,0.2857142857142857,0,0.6666666666666666,1,0.4,0,49,9,74,0,Rain,Lucas Oil,indoors,turf,215.0,0.75,2.3625,1.6124999999999998,1,0,Rush_Att,Y
46,A.Thielen o28.5 receiving yards,Rotowire Sleeper,Carolina Panthers,a.thielen,Kansas City Chiefs,1.0,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,61,7,50,1,Clear,Bank of America,outdoors,grass,100.0,1.5,3.0,1.5,1,0,Rec_Yds,Y
47,C.Okonkwo o16.5 receiving yards,Rotowire Sleeper,Tennessee Titans,c.okonkwo,Houston Texans,0.0,0.3,0,0.6666666666666666,1,0.6,1,79,13,56,1,Partly Cloudy,NRG,indoors,turf,100.0,1.5,3.0,1.5,1,0,Rec_Yds,Y
48,P.Mahomes o250.5 passing + rushing yards,Rotowire Sleeper,Kansas City Chiefs,p.mahomes,Carolina Panthers,0.0,0.6,1,0.6666666666666666,1,0.6,1,62,7,46,0,Clear,Bank of America,outdoors,grass,100.0,1.5,3.0,1.5,1,0,Pass_Yds+Rush_Yds,Y
49,C.Kmet o2.5 Recs,The_Oddsmaker,Chicago Bears,c.kmet,Minnesota Vikings,1.0,0.6666666666666666,1,0.3333333333333333,0,0.6,1,49,6,71,0,Foggy,Soldier Field,outdoors,grass,-106.0,1.06,2.06,1.0,1,0,Rec,Y
50,J.Mcmillan o21.5 receiving yards,Rotowire Prizepicks,Tampa Bay Buccaneers,j.mcmillan,New York Giants,0.0,0.3333333333333333,0,0.3333333333333333,0,0.2,0,52,15,48,0,Partly Cloudy,MetLife,outdoors,turf,100.0,1.5,3.0,1.5,1,0,Rec_Yds,N
51,K.Hunt o18.5 Rush Att,wheatonbrando,Kansas City Chiefs,k.hunt,Carolina Panthers,0.0,0.5714285714285714,1,0.3333333333333333,0,0.6,1,62,7,46,0,Clear,Bank of America,outdoors,grass,-115.0,1.0,1.869565217391304,0.8695652173913042,1,0,Rush_Att,N
52,K.Hunt o18.5 Rush Att,The_Oddsmaker,Kansas City Chiefs,k.hunt,Carolina Panthers,0.0,0.5714285714285714,1,0.3333333333333333,0,0.6,1,62,7,46,0,Clear,Bank of America,outdoors,grass,-115.0,1.15,2.1499999999999995,0.9999999999999996,1,0,Rush_Att,N
53,D.Robinson o24.5 receiving yards,Rotowire Sleeper,Los Angeles Rams,d.robinson,Philadelphia Eagles,1.0,0.7,1,0.3333333333333333,0,0.4,0,58,9,90,10,Rain,SoFi,indoors,turf,100.0,1.5,3.0,1.5,1,0,Rec_Yds,N
54,M.Wilson o26.5 receiving yards,Rotowire Sleeper,Arizona Cardinals,m.wilson,Seattle Seahawks,0.0,0.5,0,0.3333333333333333,0,0.2,0,46,1,88,72,Rain,Lumen Field,outdoors,turf,100.0,1.5,3.0,1.5,1,0,Rec_Yds,Y
55,J.Williams o35.5 rushing yards,Rotowire Prizepicks_duplicate,Denver Broncos,j.williams,Las Vegas Raiders,0.0,0.5454545454545454,1,0.6666666666666666,1,0.8,1,63,7,34,4,Partly Cloudy,Allegiant,indoors,grass,100.0,1.5,3.0,1.5,1,0,Rush_Yds,N
56,M.Alie-cox o2.5 receiving yards,Rotowire Prizepicks,Indianapolis Colts,m.alie-cox,Detroit Lions,1.0,0.5,0,0.3333333333333333,0,0.6,1,48,9,77,31,Rain,Lucas Oil,indoors,turf,100.0,1.5,3.0,1.5,1,0,Rec_Yds,X
57,C.Williams u4.5 Rush Att,nick_giffen,Chicago Bears,c.williams,Minnesota Vikings,1.0,0.4,0,0.6666666666666666,1,0.6,1,49,6,71,0,Foggy,Soldier Field,outdoors,grass,125.0,1.0,2.25,1.25,0,1,Rush_Att,N
58,T.Tucker o2.5 Recs,nick_giffen,Las Vegas Raiders,t.tucker,Denver Broncos,1.0,0.4,0,0.3333333333333333,0,0.4,0,63,7,34,4,Partly Cloudy,Allegiant,indoors,grass,-110.0,1.1,2.1,1.0,1,0,Rec,Y
59,T.Tucker o24.5 Rec Yds,charliedisturco,Las Vegas Raiders,t.tucker,Denver Broncos,1.0,0.5,0,0.6666666666666666,1,0.6,1,63,7,34,4,Partly Cloudy,Allegiant,indoors,grass,-110.0,1.1,2.1,1.0,1,0,Rec_Yds,Y
60,M.Harrison o89.5 Receiving Yards,Markus_Markets,Arizona Cardinals,m.harrison,Seattle Seahawks,0.0,0.2,0,0.3333333333333333,0,0.2,0,47,8,83,63,Rain,Lumen Field,outdoors,turf,425.0,0.2,1.05,0.8500000000000001,1,0,Rec_Yds,N
61,M.Harrison o99.5 Receiving Yards,Markus_Markets,Arizona Cardinals,m.harrison,Seattle Seahawks,0.0,0.2,0,0.3333333333333333,0,0.2,0,47,8,83,63,Rain,Lumen Field,outdoors,turf,650.0,0.2,1.5,1.3,1,0,Rec_Yds,N
62,M.Harrison o69.5 Receiving Yards,Markus_Markets,Arizona Cardinals,m.harrison,Seattle Seahawks,0.0,0.2,0,0.3333333333333333,0,0.2,0,47,8,83,63,Rain,Lumen Field,outdoors,turf,205.0,0.2,0.61,0.41,1,0,Rec_Yds,N
63,M.Harrison o59.5 Receiving Yards,Markus_Markets,Arizona Cardinals,m.harrison,Seattle Seahawks,0.0,0.3,0,0.3333333333333333,0,0.2,0,47,8,83,63,Rain,Lumen Field,outdoors,turf,135.0,0.2,0.47,0.27,1,0,Rec_Yds,N
64,M.Harrison o79.5 Receiving Yards,Markus_Markets,Arizona Cardinals,m.harrison,Seattle Seahawks,0.0,0.2,0,0.3333333333333333,0,0.2,0,47,8,83,63,Rain,Lumen Field,outdoors,turf,300.0,0.2,0.8,0.6000000000000001,1,0,Rec_Yds,N
65,M.Harrison o49.5 Receiving Yards,Markus_Markets,Arizona Cardinals,m.harrison,Seattle Seahawks,0.0,0.4,0,0.6666666666666666,1,0.4,0,47,8,83,63,Rain,Lumen Field,outdoors,turf,-125.0,1.0,1.8,0.8,1,0,Rec_Yds,N
66,N.Collins o77.5 Rec Yds,RoyalsProps,Houston Texans,n.collins,Tennessee Titans,1.0,0.8333333333333334,1,0.6666666666666666,1,0.8,1,81,13,53,0,Partly Cloudy,NRG,indoors,turf,-113.0,1.13,2.13,1.0,1,0,Rec_Yds,Y
67,K.Walker o89.5 Rush + Rec Yds,RoyalsProps,Seattle Seahawks,k.walker,Arizona Cardinals,1.0,0.5,0,0.3333333333333333,0,0.4,0,47,8,83,63,Rain,Lumen Field,outdoors,turf,-115.0,1.15,2.1499999999999995,0.9999999999999996,1,0,Rush_Yds+Rec_Yds,Y
68,J.Downs o53.5 Rec Yds,Markus_Markets,Indianapolis Colts,j.downs,Detroit Lions,1.0,0.7777777777777778,1,1.0,1,0.8,1,48,9,77,0,Mostly Cloudy,Lucas Oil,indoors,turf,-120.0,1.0,1.8333333333333333,0.8333333333333335,1,0,Rec_Yds,N
69,D.Vele o29.5 Rec Yds,Markus_Markets,Denver Broncos,d.vele,Las Vegas Raiders,0.0,0.5714285714285714,1,0.6666666666666666,1,0.4,0,63,7,34,4,Partly Cloudy,Allegiant,indoors,grass,-122.0,1.0,1.819672131147541,0.819672131147541,1,0,Rec_Yds,Y
70,J.Gibbs o15.5 Longest Rush,therocketplays,Detroit Lions,j.gibbs,Indianapolis Colts,0.0,0.8,1,1.0,1,1.0,1,48,9,77,0,Mostly Cloudy,Lucas Oil,indoors,turf,-113.0,1.13,2.13,1.0,1,0,Rush_Lng,Y
71,J.Downs o54.5 Rec Yds,therocketplays,Indianapolis Colts,j.downs,Detroit Lions,1.0,0.7777777777777778,1,1.0,1,0.8,1,48,9,77,0,Mostly Cloudy,Lucas Oil,indoors,turf,-113.0,1.13,2.13,1.0,1,0,Rec_Yds,N
72,T.Tracy o11.5 Rec Yds,Markus_Markets,New York Giants,t.tracy,Tampa Bay Buccaneers,1.0,0.3,0,0.0,0,0.2,0,52,15,48,0,Partly Cloudy,MetLife,outdoors,turf,-110.0,1.0,1.9090909090909087,0.9090909090909092,1,0,Rec_Yds,Y
73,G.Dortch o8.5 receiving yards,Rotowire Prizepicks,Arizona Cardinals,g.dortch,Seattle Seahawks,0.0,0.6,1,0.3333333333333333,0,0.4,0,47,1,83,63,Rain,Lumen Field,outdoors,turf,100.0,1.5,3.0,1.5,1,0,Rec_Yds,N
74,K.Allen u40.5 Rec Yds,Theotherbabs,Chicago Bears,k.allen,Minnesota Vikings,1.0,0.625,1,0.3333333333333333,0,0.4,0,46,9,73,0,Mostly Cloudy,Soldier Field,outdoors,grass,-110.0,1.0,1.9090909090909087,0.9090909090909092,0,1,Rec_Yds,N
75,S.Darnold u19.5 Pass Comp,Mjaybrxd,Minnesota Vikings,s.darnold,Chicago Bears,0.0,0.5,0,0.0,0,0.2,0,46,9,73,0,Mostly Cloudy,Soldier Field,outdoors,grass,-110.0,1.0,1.9090909090909087,0.9090909090909092,0,1,Cmp,N
76,D.Montgomery o55.5 Rush Yds,kylemurray03,Detroit Lions,d.montgomery,Indianapolis Colts,0.0,0.5,0,0.6666666666666666,1,0.4,0,49,9,71,0,Mostly Cloudy,Lucas Oil,indoors,turf,-118.0,1.18,2.18,0.9999999999999998,1,0,Rush_Yds,N
77,J.Taylor u17.5 Rush Att,kylemurray03_duplicate,Indianapolis Colts,j.taylor,Detroit Lions,1.0,0.375,0,0.3333333333333333,0,0.2,0,49,9,71,0,Mostly Cloudy,Lucas Oil,indoors,turf,-115.0,1.15,2.1499999999999995,0.9999999999999996,0,1,Rush_Att,Y
78,J.Taylor u17.5 Rush Att,kylemurray03_duplicate,Houston Texans,j.taylor,Tennessee Titans,1.0,1.0,1,1.0,1,1.0,1,49,9,71,0,Mostly Cloudy,Lucas Oil,indoors,turf,-115.0,1.15,2.1499999999999995,0.9999999999999996,0,1,Rush_Att,Y
79,J.Smith u39.5 Rec Yds,Theotherbabs,Miami Dolphins,j.smith,New England Patriots,1.0,0.4,0,0.0,0,0.2,0,75,6,52,0,Clear,Hard Rock,outdoors,grass,-125.0,1.0,1.8,0.8,0,1,Rec_Yds,N
80,B.Mayfield o232.5 Pass Yds,moneybadger24_,Tampa Bay Buccaneers,b.mayfield,New York Giants,0.0,0.5,0,0.3333333333333333,0,0.6,1,52,15,48,1,Mostly Cloudy,MetLife,outdoors,turf,-115.0,1.73,3.2343478260869563,1.5043478260869565,1,0,pass yds,Y
81,B.Irving o14.5 Longest Rush,therocketplays,Tampa Bay Buccaneers,b.irving,New York Giants,0.0,0.6,1,0.3333333333333333,0,0.4,0,52,15,48,1,Mostly Cloudy,MetLife,outdoors,turf,-135.0,1.35,2.35,1.0,1,0,Rush_Lng,Y
82,T.McLaurin o58.5 Rec Yds,Theotherbabs,Washington Commanders,t.mclaurin,Dallas Cowboys,1.0,0.4545454545454545,0,0.3333333333333333,0,0.6,1,56,9,51,1,Partly Cloudy,FedExField,outdoors,grass,-125.0,1.0,1.8,0.8,1,0,Rec_Yds,Y
83,A.Ekeler u5.5 Rush Att,kylemurray03,Washington Commanders,a.ekeler,Dallas Cowboys,1.0,0.4,0,0.3333333333333333,0,0.4,0,56,9,51,1,Partly Cloudy,FedExField,outdoors,grass,-115.0,1.15,2.1499999999999995,0.9999999999999996,0,1,Rush_Att,N
84,K.Hunt o18.5 Rush Att,ThePropfessor_,Kansas City Chiefs,k.hunt,Carolina Panthers,0.0,0.5714285714285714,1,0.3333333333333333,0,0.6,1,62,6,46,0,Clear,Bank of America,outdoors,grass,-130.0,1.3,2.3,0.9999999999999998,1,0,Rush_Att,N
85,J.Coker o24.5 Rec Yds,charliedisturco,Carolina Panthers,j.coker,Kansas City Chiefs,1.0,0.7142857142857143,1,1.0,1,0.8,1,62,6,46,0,Clear,Bank of America,outdoors,grass,-110.0,1.1,2.1,1.0,1,0,Rec_Yds,X
86,K.Hunt o73.5 Rush Yds,kylemurray03,Kansas City Chiefs,k.hunt,Carolina Panthers,0.0,0.4285714285714285,0,0.3333333333333333,0,0.4,0,62,6,46,0,Clear,Bank of America,outdoors,grass,-110.0,1.1,2.1,1.0,1,0,Rush_Yds,N
87,A.Thielen o25.5 receiving yards,Rotowire Sleeper,Carolina Panthers,a.thielen,Kansas City Chiefs,1.0,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,62,6,46,0,Clear,Bank of America,outdoors,grass,100.0,1.5,3.0,1.5,1,0,Rec_Yds,Y
88,N.Collins o78.5 Rec Yds,Mjaybrxd,Houston Texans,n.collins,Tennessee Titans,1.0,0.6666666666666666,1,0.3333333333333333,0,0.6,1,81,13,53,0,Partly Cloudy,NRG,indoors,turf,-110.0,1.0,1.9090909090909087,0.9090909090909092,1,0,Rec_Yds,Y
89,C.Stroud o8.5 Rush Yds,kylemurray03,Houston Texans,c.stroud,Tennessee Titans,1.0,0.6363636363636364,1,0.6666666666666666,1,0.6,1,81,13,53,0,Partly Cloudy,NRG,indoors,turf,-110.0,1.1,2.1,1.0,1,0,Rush_Yds,Y
90,B.Nix u224.5 Pass Yds,boomerslocks,Denver Broncos,b.nix,Las Vegas Raiders,0.0,0.7272727272727273,1,0.6666666666666666,1,0.6,1,62,8,34,2,Partly Cloudy,Allegiant,indoors,grass,-109.0,1.0,1.9174311926605505,0.9174311926605504,0,1,pass yds,N
91,J.Meyers o51.5 Rec Yds,Mjaybrxd,Las Vegas Raiders,j.meyers,Denver Broncos,1.0,0.625,1,0.6666666666666666,1,0.6,1,62,8,34,2,Partly Cloudy,Allegiant,indoors,grass,-110.0,1.0,1.9090909090909087,0.9090909090909092,1,0,Rec_Yds,Y
92,A.Abdullah u2.5 Recs,MoneylineHacks,Las Vegas Raiders,a.abdullah,Denver Broncos,1.0,0.4285714285714285,0,0.3333333333333333,0,0.2,0,62,8,34,2,Partly Cloudy,Allegiant,indoors,grass,130.0,1.0,2.3,1.2999999999999998,0,1,Rec,N
93,K.Walker o62.5 Rush Yds,ThePropfessor_,Seattle Seahawks,k.walker,Arizona Cardinals,1.0,0.5,0,0.3333333333333333,0,0.4,0,46,6,90,60,Rain,Lumen Field,outdoors,turf,-110.0,1.1,2.1,1.0,1,0,Rush_Yds,N
94,K.Walker o90.5 Rush + Rec Yds,Mjaybrxd,Seattle Seahawks,k.walker,Arizona Cardinals,1.0,0.5,0,0.3333333333333333,0,0.4,0,46,6,90,60,Rain,Lumen Field,outdoors,turf,-110.0,1.0,1.9090909090909087,0.9090909090909092,1,0,Rush_Yds+Rec_Yds,Y
