,Play,Expert,Team,Name,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 3 Percentages,Last 3 Correct,Last 5 Percentages,Last 5 Correct,Temperature,Wind,Humidity,Precipitation,Forecast,Stadium,Roof,Surface,Odds,Units,Payout,Profit,Over?,Under?,Prop Bets,Correct
32,B.Purdy o12.5 Rush Yds,charliedisturco,San Francisco 49ers,b.purdy,Seattle Seahawks,0,0.4,0,0.6666666666666666,1,0.4,0,59,8,69,0,Mostly Cloudy,Lumen Field,outdoors,turf,-110.0,1.1,2.1,1.0,1,0,Rush_Yds,Y
33,B.Purdy o12.5 Rush Yds,GDAWG5000,San Francisco 49ers,b.purdy,Seattle Seahawks,0,0.4,0,0.6666666666666666,1,0.4,0,59,8,69,0,Mostly Cloudy,Lumen Field,outdoors,turf,-110.0,0.55,1.05,0.5,1,0,Rush_Yds,Y
34,B.Purdy o12.5 Rush Yds,The_Oddsmaker,San Francisco 49ers,b.purdy,Seattle Seahawks,0,0.4,0,0.6666666666666666,1,0.4,0,59,8,69,0,Mostly Cloudy,Lumen Field,outdoors,turf,-110.0,1.1,2.1,1.0,1,0,Rush_Yds,Y
35,G.Kittle o0.5 rush_td+rec_td,nick_giffen,San Francisco 49ers,g.kittle,Seattle Seahawks,0,0.75,1,1.0,1,0.75,1,59,8,69,0,Mostly Cloudy,Lumen Field,outdoors,turf,175.0,1.0,2.75,1.75,1,0,Rush_TD+Rec_TD,Y
36,G.Kittle o0.5 rush_td+rec_td,GreenDotDaily,San Francisco 49ers,g.kittle,Seattle Seahawks,0,0.75,1,1.0,1,0.75,1,59,8,69,0,Mostly Cloudy,Lumen Field,outdoors,turf,175.0,1.0,2.75,1.75,1,0,Rush_TD+Rec_TD,Y
37,B.Purdy o12.5 Rush Yds,GreenDotDaily,San Francisco 49ers,b.purdy,Seattle Seahawks,0,0.4,0,0.6666666666666666,1,0.4,0,59,8,69,0,Mostly Cloudy,Lumen Field,outdoors,turf,-110.0,1.0,1.9090909090909087,0.9090909090909092,1,0,Rush_Yds,Y
38,J.Smith-Njigba o46.5 Rec Yds,GreenDotDaily,Seattle Seahawks,j.smith-njigba,San Francisco 49ers,1,0.4,0,0.3333333333333333,0,0.4,0,59,8,69,0,Mostly Cloudy,Lumen Field,outdoors,turf,-112.0,1.0,1.8928571428571428,0.8928571428571428,1,0,Rec_Yds,Y
39,K.Walker o61.5 Rush Yds,therocketplays,Seattle Seahawks,k.walker,San Francisco 49ers,1,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,59,8,69,0,Mostly Cloudy,Lumen Field,outdoors,turf,-110.0,1.1,2.1,1.0,1,0,Rush_Yds,N
40,G.Kittle o48.5 Rec Yds,kylemurray03,San Francisco 49ers,g.kittle,Seattle Seahawks,0,0.5,0,0.6666666666666666,1,0.5,0,59,8,69,0,Mostly Cloudy,Lumen Field,outdoors,turf,-115.0,1.15,2.1499999999999995,0.9999999999999996,1,0,Rec_Yds,Y
41,J.Jennings o2.5 Recs,kylemurray03,San Francisco 49ers,j.jennings,Seattle Seahawks,0,0.6,1,0.6666666666666666,1,0.6,1,59,8,69,0,Mostly Cloudy,Lumen Field,outdoors,turf,-111.0,1.11,2.1100000000000003,1.0000000000000002,1,0,Rec,Y
42,G.Smith o13.5 Rush Yds,kylemurray03,Seattle Seahawks,g.smith,San Francisco 49ers,1,0.6,1,0.6666666666666666,1,0.6,1,59,8,69,0,Mostly Cloudy,Lumen Field,outdoors,turf,-113.0,1.13,2.13,1.0,1,0,Rush_Yds,N
43,B.Aiyuk u67.5 receiving yards,Rotowire Prizepicks,San Francisco 49ers,b.aiyuk,Seattle Seahawks,0,0.8,1,0.6666666666666666,1,0.8,1,59,8,69,0,Mostly Cloudy,Lumen Field,outdoors,turf,100.0,1.5,3.0,1.5,0,1,Rec_Yds,Y
44,D.Samuel u4.5 Recs,boomerslocks,San Francisco 49ers,d.samuel,Seattle Seahawks,0,0.5,0,0.6666666666666666,1,0.5,0,59,8,69,0,Mostly Cloudy,Lumen Field,outdoors,turf,-121.0,2.0,3.652892561983471,1.652892561983471,0,1,Rec,Y
45,Z.Charbonnet o2.5 Recs,the_degenerates,Seattle Seahawks,z.charbonnet,San Francisco 49ers,1,0.8,1,1.0,1,0.8,1,59,10,70,0,Partly Cloudy,Lumen Field,outdoors,turf,118.0,1.0,2.18,1.1799999999999995,1,0,Rec,N
46,G.Kittle o46.5 Rec Yds,the_degenerates,San Francisco 49ers,g.kittle,Seattle Seahawks,0,0.5,0,0.6666666666666666,1,0.5,0,59,10,70,0,Partly Cloudy,Lumen Field,outdoors,turf,-115.0,1.15,2.1499999999999995,0.9999999999999996,1,0,Rec_Yds,Y
47,K.Juszczyk o6.5 Rec Yds,shadybiev,San Francisco 49ers,k.juszczyk,Seattle Seahawks,0,0.75,1,0.6666666666666666,1,0.75,1,59,10,70,0,Partly Cloudy,Lumen Field,outdoors,turf,-120.0,1.8,3.3000000000000003,1.5000000000000002,1,0,Rec_Yds,Y
48,K.Juszczyk o6.5 Rec Yds,Mjaybrxd,San Francisco 49ers,k.juszczyk,Seattle Seahawks,0,0.75,1,0.6666666666666666,1,0.75,1,59,10,70,0,Partly Cloudy,Lumen Field,outdoors,turf,-120.0,1.0,1.8333333333333333,0.8333333333333335,1,0,Rec_Yds,Y
49,B.Aiyuk o64.5 Rec Yds,theprophunter0_,San Francisco 49ers,b.aiyuk,Seattle Seahawks,0,0.2,0,0.3333333333333333,0,0.2,0,60,5,70,0,Clear,Lumen Field,outdoors,turf,-115.0,1.15,2.1499999999999995,0.9999999999999996,1,0,Rec_Yds,N
50,N.Fant o21.5 Rec Yds,theprophunter0_,Seattle Seahawks,n.fant,San Francisco 49ers,1,0.6,1,1.0,1,0.6,1,60,5,70,0,Clear,Lumen Field,outdoors,turf,-110.0,1.1,2.1,1.0,1,0,Rec_Yds,Y
51,Z.Charbonnet o0.5 rush_td+rec_td,theprophunter0_,Seattle Seahawks,z.charbonnet,San Francisco 49ers,1,0.6,1,0.3333333333333333,0,0.6,1,60,5,70,0,Clear,Lumen Field,outdoors,turf,315.0,0.5,2.075,1.5750000000000002,1,0,Rush_TD+Rec_TD,N
52,G.Kittle o4.5 Recs,theprophunter0_,San Francisco 49ers,g.kittle,Seattle Seahawks,0,0.5,0,0.6666666666666666,1,0.5,0,60,5,70,0,Clear,Lumen Field,outdoors,turf,115.0,1.0,2.15,1.15,1,0,Rec,Y
53,D.Metcalf o63.5 Rec Yds,PropBomb,Seattle Seahawks,d.metcalf,San Francisco 49ers,1,0.6,1,0.6666666666666666,1,0.6,1,60,5,70,0,Clear,Lumen Field,outdoors,turf,-115.0,1.15,2.1499999999999995,0.9999999999999996,1,0,Rec_Yds,N
54,J.Mason o17.5 Longest Rush,Proptology,San Francisco 49ers,j.mason,Seattle Seahawks,0,1.0,1,1.0,1,1.0,1,60,5,70,0,Clear,Lumen Field,outdoors,turf,-135.0,2.7,4.7,2.0,1,0,Rush_Lng,Y
55,J.Mason u9.5 Rec Yds,boomerslocks,San Francisco 49ers,j.mason,Seattle Seahawks,0,0.6,1,0.3333333333333333,0,0.6,1,60,5,70,0,Clear,Lumen Field,outdoors,turf,-104.0,1.5,2.9423076923076925,1.4423076923076923,0,1,Rec_Yds,Y
56,G.Kittle o0.5 rush_td+rec_td,cowhitchurch,San Francisco 49ers,g.kittle,Seattle Seahawks,0,0.75,1,1.0,1,0.75,1,60,5,70,0,Clear,Lumen Field,outdoors,turf,180.0,0.5,1.4,0.8999999999999999,1,0,Rush_TD+Rec_TD,Y
57,B.Purdy o12.5 Rush Yds,cowhitchurch,San Francisco 49ers,b.purdy,Seattle Seahawks,0,0.4,0,0.6666666666666666,1,0.4,0,60,5,70,0,Clear,Lumen Field,outdoors,turf,-110.0,0.55,1.05,0.5,1,0,Rush_Yds,Y
58,K.Walker u88.5 Rush + Rec Yds,NicholaskMartin,Seattle Seahawks,k.walker,San Francisco 49ers,1,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0,60,5,70,0,Clear,Lumen Field,outdoors,turf,-115.0,1.0,1.869565217391304,0.8695652173913042,0,1,Rush_Yds+Rec_Yds,Y
59,K.Walker o60.5 rushing yards,Rotowire Sleeper,Seattle Seahawks,k.walker,San Francisco 49ers,1,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,60,5,70,0,Clear,Lumen Field,outdoors,turf,100.0,1.5,3.0,1.5,1,0,Rush_Yds,N
