,Play,Expert,Team,Name,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 3 Percentages,Last 3 Correct,Last 5 Percentages,Last 5 Correct,Temperature,Wind,Humidity,Precipitation,Forecast,Stadium,Roof,Surface,Odds,Units,Payout,Profit,Over?,Under?,Prop Bets,Correct
10,S.Laporta o36.5 receiving yards,Rotowire Prizepicks,Detroit Lions,s.laporta,Green Bay Packers,1,0.4545454545454545,0,0.3333333333333333,0,0.4,0,27,10,68,7,Snow,Ford Field,indoors,turf,100.0,1.5,3.0,1.5,1,0,Rec_Yds,Y
11,J.Goff o243.5 passing yards,Rotowire Sleeper,Detroit Lions,j.goff,Green Bay Packers,1,0.5,0,0.6666666666666666,1,0.4,0,27,10,68,7,Snow,Ford Field,indoors,turf,100.0,1.5,3.0,1.5,1,0,Pass_Yds,Y
12,J.Jacobs o15.5 receiving yards,Rotowire Prizepicks,Green Bay Packers,j.jacobs,Detroit Lions,0,0.5833333333333334,1,0.6666666666666666,1,0.4,0,27,10,68,7,Snow,Ford Field,indoors,turf,100.0,1.5,3.0,1.5,1,0,Rec_Yds,N
13,T.Patrick o21.5 receiving yards,Rotowire Prizepicks,Detroit Lions,t.patrick,Green Bay Packers,1,0.6,1,1.0,1,0.6,1,27,12,68,7,Snow,Ford Field,indoors,turf,100.0,1.5,3.0,1.5,1,0,Rec_Yds,Y
14,J.Goff u33.5 Pass Att,gneiffer07,Detroit Lions,j.goff,Green Bay Packers,1,0.75,1,0.3333333333333333,0,0.6,1,27,12,68,7,Snow,Ford Field,indoors,turf,-120.0,1.2,2.2,1.0000000000000002,0,1,Pass_Att,N
15,T.Patrick o20.5 receiving yards,Rotowire Sleeper,Detroit Lions,t.patrick,Green Bay Packers,1,0.6,1,1.0,1,0.6,1,27,12,68,7,Snow,Ford Field,indoors,turf,100.0,1.5,3.0,1.5,1,0,Rec_Yds,Y
16,C.Watson o49.5 Rec Yds,sandyplashkes,Green Bay Packers,c.watson,Detroit Lions,0,0.4,0,0.6666666666666666,1,0.4,0,27,12,66,7,Snow,Ford Field,indoors,turf,-112.0,1.12,2.12,1.0,1,0,Rec_Yds,Y
17,T.Kraft o37.5 receiving yards,Rotowire Prizepicks,Green Bay Packers,t.kraft,Detroit Lions,0,0.3333333333333333,0,0.3333333333333333,0,0.4,0,27,12,66,7,Snow,Ford Field,indoors,turf,100.0,1.5,3.0,1.5,1,0,Rec_Yds,Y
18,C.Watson o22.5 Longest Reception,MJCLocks,Green Bay Packers,c.watson,Detroit Lions,0,0.4,0,0.6666666666666666,1,0.4,0,27,12,66,7,Snow,Ford Field,indoors,turf,-120.0,1.0,1.8333333333333333,0.8333333333333335,1,0,Rec_Lng,Y
19,C.Watson o39.5 Longest Reception,MJCLocks,Green Bay Packers,c.watson,Detroit Lions,0,0.3,0,0.6666666666666666,1,0.4,0,27,12,66,7,Snow,Ford Field,indoors,turf,375.0,0.2,0.95,0.75,1,0,Rec_Lng,Y
20,C.Watson o29.5 Longest Reception,MJCLocks,Green Bay Packers,c.watson,Detroit Lions,0,0.4,0,0.6666666666666666,1,0.4,0,27,12,66,7,Snow,Ford Field,indoors,turf,175.0,0.2,0.55,0.35,1,0,Rec_Lng,Y
21,J.Jacobs o90.5 rushing + receiving yards,Rotowire Prizepicks,Green Bay Packers,j.jacobs,Detroit Lions,0,0.75,1,1.0,1,1.0,1,25,12,65,1,Partly Cloudy,Ford Field,indoors,turf,100.0,1.5,3.0,1.5,1,0,rushing + receiving yards,N
22,J.Goff u1.5 Rush Yds,moneybadger24_,Detroit Lions,j.goff,Green Bay Packers,1,0.5,0,0.6666666666666666,1,0.6,1,25,12,65,1,Partly Cloudy,Ford Field,indoors,turf,100.0,1.0,2.0,1.0,0,1,Rush_Yds,N
23,J.Jacobs o73.5 Rush Yds,moneybadger24_,Green Bay Packers,j.jacobs,Detroit Lions,0,0.5833333333333334,1,0.6666666666666666,1,0.8,1,25,12,65,1,Snow,Ford Field,indoors,turf,-110.0,1.1,2.1,1.0,1,0,Rush_Yds,N
24,J.Goff o22.5 Pass Comp,moneybadger24_,Detroit Lions,j.goff,Green Bay Packers,1,0.25,0,0.6666666666666666,1,0.4,0,25,12,65,1,Snow,Ford Field,indoors,turf,-120.0,1.2,2.2,1.0000000000000002,1,0,Cmp,Y
25,J.Goff u32.5 Pass Att,Bward586,Detroit Lions,j.goff,Green Bay Packers,1,0.75,1,0.3333333333333333,0,0.6,1,26,12,61,1,Snow,Ford Field,indoors,turf,-106.0,1.06,2.06,1.0,0,1,Pass_Att,N
26,C.Watson o3.5 Recs,sandyplashkes,Green Bay Packers,c.watson,Detroit Lions,0,0.2,0,0.3333333333333333,0,0.4,0,26,12,61,1,Snow,Ford Field,indoors,turf,116.0,1.0,2.16,1.16,1,0,Rec,Y
27,J.Love o20.5 Pass Comp,PlayerPropSavant,Green Bay Packers,j.love,Detroit Lions,0,0.5,0,0.3333333333333333,0,0.4,0,26,12,61,1,Snow,Ford Field,indoors,turf,-114.0,1.14,2.14,0.9999999999999998,1,0,Cmp,N
28,T.Kraft u39.5 Rec Yds,allanlemdfs,Green Bay Packers,t.kraft,Detroit Lions,0,0.6666666666666666,1,0.6666666666666666,1,0.6,1,26,12,61,1,Snow,Ford Field,indoors,turf,-110.0,0.55,1.05,0.5,0,1,Rec_Yds,N
29,T.Kraft u39.5 Rec Yds,The_Oddsmaker,Green Bay Packers,t.kraft,Detroit Lions,0,0.6666666666666666,1,0.6666666666666666,1,0.6,1,26,12,61,1,Snow,Ford Field,indoors,turf,-110.0,1.1,2.1,1.0,0,1,Rec_Yds,N
30,C.Watson o49.5 Rec Yds,Mjaybrxd,Green Bay Packers,c.watson,Detroit Lions,0,0.4,0,0.6666666666666666,1,0.4,0,26,12,61,1,Snow,Ford Field,indoors,turf,100.0,1.0,2.0,1.0,1,0,Rec_Yds,Y
31,J.Goff o253.5 Pass Yds,Mjaybrxd,Detroit Lions,j.goff,Green Bay Packers,1,0.5,0,0.6666666666666666,1,0.4,0,26,12,61,1,Snow,Ford Field,indoors,turf,-110.0,1.0,1.9090909090909087,0.9090909090909092,1,0,pass yds,Y
32,J.Love o20.5 Pass Comp,therocketplays,Green Bay Packers,j.love,Detroit Lions,0,0.5,0,0.3333333333333333,0,0.4,0,26,12,61,1,Snow,Ford Field,indoors,turf,-125.0,1.25,2.25,1.0,1,0,Cmp,N
33,C.Watson u3.5 Recs,kylemurray03,Green Bay Packers,c.watson,Detroit Lions,0,0.8,1,0.6666666666666666,1,0.6,1,26,12,61,1,Snow,Ford Field,indoors,turf,-125.0,1.25,2.25,1.0,0,1,Rec,N
34,J.Jacobs o69.5 Rush Yds,kylemurray03,Green Bay Packers,j.jacobs,Detroit Lions,0,0.6666666666666666,1,0.6666666666666666,1,0.8,1,26,12,61,1,Snow,Ford Field,indoors,turf,-113.0,1.13,2.13,1.0,1,0,Rush_Yds,N
35,J.Love o5.5 Rush Yds,kylemurray03,Green Bay Packers,j.love,Detroit Lions,0,0.4,0,0.3333333333333333,0,0.2,0,26,12,61,1,Snow,Ford Field,indoors,turf,-110.0,1.1,2.1,1.0,1,0,Rush_Yds,Y
36,D.Montgomery o15.5 Rec Yds,CeeJPicks,Detroit Lions,d.montgomery,Green Bay Packers,1,0.75,1,1.0,1,1.0,1,31,8,61,1,Overcast,Ford Field,indoors,turf,-110.0,1.1,2.1,1.0,1,0,Rec_Yds,Y
37,C.Watson o23.5 Longest Reception,MikeRandle,Green Bay Packers,c.watson,Detroit Lions,0,0.4,0,0.6666666666666666,1,0.4,0,30,11,61,1,Overcast,Ford Field,indoors,turf,-122.0,1.0,1.819672131147541,0.819672131147541,1,0,Rec_Lng,Y
38,J.Gibbs o19.5 Rec Yds,JBBets1,Detroit Lions,j.gibbs,Green Bay Packers,1,0.5833333333333334,1,0.3333333333333333,0,0.4,0,30,11,61,1,Overcast,Ford Field,indoors,turf,-120.0,1.0,1.8333333333333333,0.8333333333333335,1,0,Rec_Yds,Y
