Play,Expert,Team,Name,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 3 Percentages,Last 3 Correct,Last 5 Percentages,Last 5 Correct,Temperature,Wind,Humidity,Precipitation,Forecast,Stadium,Roof,Surface,Odds,Units,Payout,Profit
P.Mahomes o0.5 Int,Theotherbabs,Kansas City Chiefs,p.mahomes,Tampa Bay Buccaneers,1.0,1.0,1,1.0,1,1.0,1,66,12,97,46,Rain,GEHA Field at Arrowhead Stadium,outdoors,grass,105.0,1.0,2.05,1.0499999999999998
B.Mayfield u0.5 Int,boomerslocks,Tampa Bay Buccaneers,b.mayfield,Kansas City Chiefs,0.0,0.375,0,0.0,0,0.4,0,62,7,100,65,Rain,GEHA Field at Arrowhead Stadium,outdoors,grass,140.0,0.75,1.7999999999999998,1.0499999999999998
B.Mayfield u35.5 Longest Completion,PropBetGuy,Tampa Bay Buccaneers,b.mayfield,Kansas City Chiefs,0.0,0.75,1,0.6666666666666666,1,0.8,1,62,7,100,65,Rain,GEHA Field at Arrowhead Stadium,outdoors,grass,-115.0,1.15,2.1499999999999995,0.9999999999999996
P.Mahomes o267.5 passing + rushing yards,Rotowire Sleeper,Kansas City Chiefs,p.mahomes,Tampa Bay Buccaneers,1.0,0.4285714285714285,0,0.6666666666666666,1,0.4,0,63,7,100,70,Rain,GEHA Field at Arrowhead Stadium,outdoors,grass,100.0,1.5,3.0,1.5
S.Perine o7.5 receiving yards,Rotowire Prizepicks,Kansas City Chiefs,s.perine,Tampa Bay Buccaneers,1.0,0.8,1,1.0,1,0.8,1,62,9,100,84,Rain,GEHA Field at Arrowhead Stadium,outdoors,grass,100.0,1.5,3.0,1.5
M.Hardman o7.5 receiving yards,Rotowire Prizepicks,Kansas City Chiefs,m.hardman,Tampa Bay Buccaneers,1.0,1.0,1,1.0,1,1.0,1,63,7,100,70,Rain,GEHA Field at Arrowhead Stadium,outdoors,grass,100.0,1.5,3.0,1.5
S.Perine o7.5 Rec Yds,Markus_Markets,Kansas City Chiefs,s.perine,Tampa Bay Buccaneers,1.0,0.8,1,1.0,1,0.8,1,62,7,100,65,Rain,GEHA Field at Arrowhead Stadium,outdoors,grass,-105.0,1.0,1.9523809523809523,0.9523809523809524
N.Gray o20.5 receiving yards,Rotowire Sleeper,Kansas City Chiefs,n.gray,Tampa Bay Buccaneers,1.0,0.8333333333333334,1,1.0,1,0.8,1,62,9,100,84,Rain,GEHA Field at Arrowhead Stadium,outdoors,grass,100.0,1.5,3.0,1.5
X.Worthy o34.5 receiving yards,Rotowire Prizepicks,Kansas City Chiefs,x.worthy,Tampa Bay Buccaneers,1.0,0.4285714285714285,0,0.3333333333333333,0,0.4,0,62,9,100,84,Rain,GEHA Field at Arrowhead Stadium,outdoors,grass,100.0,1.5,3.0,1.5
N.Gray o22.5 Rec Yds,PropBetGuy,Kansas City Chiefs,n.gray,Tampa Bay Buccaneers,1.0,0.8333333333333334,1,1.0,1,0.8,1,62,9,100,84,Rain,GEHA Field at Arrowhead Stadium,outdoors,grass,-110.0,1.1,2.1,1.0
B.Irving o14.5 Rec Yds,therocketplays,Tampa Bay Buccaneers,b.irving,Kansas City Chiefs,0.0,0.375,0,1.0,1,0.6,1,62,7,100,65,Rain,GEHA Field at Arrowhead Stadium,outdoors,grass,-120.0,1.2,2.2,1.0000000000000002
J.Watson o15.5 receiving yards,Rotowire Prizepicks,Kansas City Chiefs,j.watson,Tampa Bay Buccaneers,1.0,0.6666666666666666,1,0.6666666666666666,1,0.6,1,62,0,100,65,Rain,GEHA Field at Arrowhead Stadium,outdoors,grass,100.0,1.5,3.0,1.5
B.Irving o8.5 rush attempts,Rotowire Prizepicks,Tampa Bay Buccaneers,b.irving,Kansas City Chiefs,0.0,0.875,1,1.0,1,1.0,1,62,9,100,84,Rain,GEHA Field at Arrowhead Stadium,outdoors,grass,100.0,1.5,3.0,1.5
R.White o7.5 rush attempts,Rotowire Prizepicks,Tampa Bay Buccaneers,r.white,Kansas City Chiefs,0.0,0.7142857142857143,1,0.6666666666666666,1,0.6,1,63,7,100,70,Rain,GEHA Field at Arrowhead Stadium,outdoors,grass,100.0,1.5,3.0,1.5
K.Hunt u13.5 Longest Rush,nick_giffen,Kansas City Chiefs,k.hunt,Tampa Bay Buccaneers,1.0,1.0,1,1.0,1,1.0,1,63,6,100,65,Rain,GEHA Field at Arrowhead Stadium,outdoors,grass,-105.0,1.05,2.05,0.9999999999999998
