Play,Expert,Team,Name,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 3 Percentages,Last 3 Correct,Last 5 Percentages,Last 5 Correct,Temperature,Wind,Humidity,Precipitation,Forecast,Stadium,Roof,Surface,Odds,Units,Payout,Profit,Over?,Under?,Prop Bets
L.Jackson u0.5 Int,CeeJPicks,Baltimore Ravens,l.jackson,Houston Texans,0.0,0.7333333333333333,1,0.6666666666666666,1,0.6,1,71,5,76,13,Mostly Cloudy,NRG,indoors,turf,-125,1.0,1.8,0.8,0,1,Int
