Play,Expert,Team,Name,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 3 Percentages,Last 3 Correct,Last 5 Percentages,Last 5 Correct,Temperature,Wind,Humidity,Precipitation,Forecast,Stadium,Roof,Surface,Odds,Units,Payout,Profit
B.Purdy o243.5 passing + rushing yards,Rotowire Sleeper,San Francisco 49ers,b.purdy,Minnesota Vikings,0.0,0.0,0,0.0,0,0.0,0,80,10,65,3,Partly Cloudy,U.S. Bank,indoors,turf,100,1.5,3.0,1.5
G.Smith u245.5 passing + rushing yards,Rotowire Prizepicks,Seattle Seahawks,g.smith,New England Patriots,0.0,1.0,1,1.0,1,1.0,1,76,6,48,0,Clear,Gillette,outdoors,turf,100,1.5,3.0,1.5
