Unnamed: 0,Name,Team,Tgt,Rec,Rec_Yds,Rec_TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Rat,Rush_Yds,Rush_TD,Rush_Lng,Rec_Lng,FL,Rec_1D,Rec_YBC,Rec_YBC/R,Rec_YAC,Rec_YAC/R,Rec_BrkTkl,Rec_Rec/Br,Rush_Att,Pct,Date,Opponent,Hmcrt_adv,Stadium,Roof,Surface,Temperature,Humidity,Wind,Precipitation,Forecast
10.0,V.Jefferson,Pittsburgh Steelers,3,1,43,0,0,0,0.0,0,0.0,7.3,0,0.0,0,0.0,81.9,0,0,0,43,0,1.0,17.0,17.0,26.0,26.0,0.0,0.0,0,62.0,1201,Cincinnati Bengals,0,Paycor,outdoors,turf,30,41,5,0,Clear
11.0,P.Freiermuth,Pittsburgh Steelers,7,6,68,1,0,0,0.0,0,0.0,6.6,0,0.0,0,0.0,146.7,0,0,0,25,0,2.0,43.0,7.2,25.0,4.2,0.0,0.0,0,67.0,1201,Cincinnati Bengals,0,Paycor,outdoors,turf,30,41,5,0,Clear
12.0,G.Pickens,Pittsburgh Steelers,6,3,74,1,3,32,10.7,42,14.0,7.3,0,0.0,0,0.0,95.1,0,0,0,36,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,91.0,1201,Cincinnati Bengals,0,Paycor,outdoors,turf,30,41,5,0,Clear
13.0,J.Warren,Pittsburgh Steelers,4,4,55,0,3,3,0.8,52,13.0,0.8,0,0.0,0,0.0,118.7,9,0,6,29,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,36.0,1201,Cincinnati Bengals,0,Paycor,outdoors,turf,30,41,5,0,Clear
14.0,N.Harris,Pittsburgh Steelers,6,6,54,0,3,-15,-2.5,69,11.5,-2.5,0,0.0,0,0.0,104.2,75,1,20,25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,52.0,1201,Cincinnati Bengals,0,Paycor,outdoors,turf,30,41,5,0,Clear
15.0,D.Pettis,New Orleans Saints,2,1,5,0,0,0,0.0,0,0.0,-0.5,0,0.0,0,0.0,56.2,0,0,0,5,0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0,20.0,1201,Los Angeles Rams,1,Caesars Superdome,indoors,turf,64,48,8,0,Clear
16.0,F.Moreau,New Orleans Saints,4,2,6,0,0,0,0.0,0,0.0,10.0,0,0.0,0,0.0,56.2,0,0,0,4,0,0.0,5.0,2.5,1.0,0.5,0.0,0.0,0,66.0,1201,Los Angeles Rams,1,Caesars Superdome,indoors,turf,64,48,8,0,Clear
17.0,C.Wilson,New Orleans Saints,1,1,19,0,0,0,0.0,0,0.0,16.0,0,0.0,0,0.0,118.7,0,0,0,19,0,1.0,16.0,16.0,3.0,3.0,0.0,0.0,0,33.0,1201,Los Angeles Rams,1,Caesars Superdome,indoors,turf,64,48,8,0,Clear
18.0,M.Valdes-Scantling,New Orleans Saints,3,2,36,1,0,0,0.0,0,0.0,22.7,0,0.0,0,0.0,147.2,0,0,0,28,0,2.0,34.0,17.0,2.0,1.0,0.0,0.0,0,76.0,1201,Los Angeles Rams,1,Caesars Superdome,indoors,turf,64,48,8,0,Clear
19.0,J.Johnson,New Orleans Saints,7,5,36,0,0,0,0.0,0,0.0,7.0,0,0.0,0,0.0,83.0,0,0,0,21,0,2.0,15.0,3.0,21.0,4.2,0.0,0.0,0,70.0,1201,Los Angeles Rams,1,Caesars Superdome,indoors,turf,64,48,8,0,Clear
20.0,K.Austin,New Orleans Saints,3,3,31,0,3,24,8.0,7,2.3,8.0,0,0.0,0,0.0,109.7,9,0,9,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,61.0,1201,Los Angeles Rams,1,Caesars Superdome,indoors,turf,64,48,8,0,Clear
21.0,T.Hill,New Orleans Saints,7,5,37,0,2,21,4.2,16,3.2,4.9,0,0.0,0,0.0,83.6,10,0,3,21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,59.0,1201,Los Angeles Rams,1,Caesars Superdome,indoors,turf,64,48,8,0,Clear
22.0,A.Kamara,New Orleans Saints,6,4,7,0,0,-2,-0.5,9,2.3,0.2,0,0.0,0,0.0,70.1,112,0,13,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,86.0,1201,Los Angeles Rams,1,Caesars Superdome,indoors,turf,64,48,8,0,Clear
23.0,H.Long,Los Angeles Rams,1,0,0,0,0,0,0.0,0,0.0,3.0,0,0.0,0,0.0,39.6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,34.0,1201,New Orleans Saints,0,Caesars Superdome,indoors,turf,64,48,8,0,Clear
24.0,C.Parkinson,Los Angeles Rams,1,1,13,0,0,0,0.0,0,0.0,2.0,0,0.0,0,0.0,118.7,0,0,0,13,0,1.0,2.0,2.0,11.0,11.0,0.0,0.0,0,36.0,1201,New Orleans Saints,0,Caesars Superdome,indoors,turf,64,48,8,0,Clear
25.0,C.Kupp,Los Angeles Rams,6,3,17,0,0,16,5.3,1,0.3,8.5,0,0.0,0,0.0,56.2,0,0,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,91.0,1201,New Orleans Saints,0,Caesars Superdome,indoors,turf,64,48,8,0,Clear
26.0,T.Atwell,Los Angeles Rams,2,2,39,0,2,39,19.5,0,0.0,19.5,0,0.0,0,0.0,118.7,0,0,0,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,39.0,1201,New Orleans Saints,0,Caesars Superdome,indoors,turf,64,48,8,0,Clear
27.0,D.Robinson,Los Angeles Rams,3,2,49,1,0,0,0.0,0,0.0,14.3,0,0.0,0,0.0,149.3,0,0,0,46,0,2.0,31.0,15.5,18.0,9.0,0.0,0.0,0,61.0,1201,New Orleans Saints,0,Caesars Superdome,indoors,turf,64,48,8,0,Clear
28.0,P.Nacua,Los Angeles Rams,8,5,56,1,4,11,2.2,45,9.0,5.8,0,0.0,0,0.0,122.9,7,0,7,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,79.0,1201,New Orleans Saints,0,Caesars Superdome,indoors,turf,64,48,8,0,Clear
29.0,B.Corum,Los Angeles Rams,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,42,0,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32.0,1201,New Orleans Saints,0,Caesars Superdome,indoors,turf,64,48,8,0,Clear
30.0,K.Williams,Los Angeles Rams,1,1,9,0,0,6,6.0,3,3.0,6.0,0,0.0,0,0.0,104.2,104,1,17,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,68.0,1201,New Orleans Saints,0,Caesars Superdome,indoors,turf,64,48,8,0,Clear
31.0,Z.Flowers,Baltimore Ravens,7,3,74,0,3,60,20.0,14,4.7,20.3,0,0.0,0,0.0,81.8,-3,0,-3,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,94.0,1201,Philadelphia Eagles,1,M&amp;T Bank,outdoors,grass,41,46,7,12,Mostly Cloudy
32.0,N.Agholor,Baltimore Ravens,2,0,0,0,0,0,0.0,0,0.0,27.5,0,0.0,0,0.0,39.6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,56.0,1201,Philadelphia Eagles,1,M&amp;T Bank,outdoors,grass,41,46,7,12,Mostly Cloudy
33.0,T.Wallace,Baltimore Ravens,2,2,14,0,0,0,0.0,0,0.0,4.0,0,0.0,0,0.0,95.8,0,0,0,12,0,1.0,8.0,4.0,6.0,3.0,0.0,0.0,0,56.0,1201,Philadelphia Eagles,1,M&amp;T Bank,outdoors,grass,41,46,7,12,Mostly Cloudy
34.0,I.Likely,Baltimore Ravens,8,5,38,1,0,0,0.0,0,0.0,9.1,0,0.0,0,0.0,113.5,0,0,0,11,0,2.0,24.0,4.8,14.0,2.8,0.0,0.0,0,50.0,1201,Philadelphia Eagles,1,M&amp;T Bank,outdoors,grass,41,46,7,12,Mostly Cloudy
35.0,M.Andrews,Baltimore Ravens,7,6,67,1,3,58,9.7,9,1.5,10.4,0,0.0,0,0.0,146.1,2,0,2,23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,74.0,1201,Philadelphia Eagles,1,M&amp;T Bank,outdoors,grass,41,46,7,12,Mostly Cloudy
36.0,J.Hill,Baltimore Ravens,6,4,15,0,0,-15,-3.8,30,7.5,-1.3,0,0.0,0,0.0,70.1,6,0,3,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50.0,1201,Philadelphia Eagles,1,M&amp;T Bank,outdoors,grass,41,46,7,12,Mostly Cloudy
37.0,D.Henry,Baltimore Ravens,3,3,29,0,2,3,1.0,26,8.7,1.0,0,0.0,0,0.0,106.9,82,0,19,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,51.0,1201,Philadelphia Eagles,1,M&amp;T Bank,outdoors,grass,41,46,7,12,Mostly Cloudy
38.0,P.Campbell,Philadelphia Eagles,1,0,0,0,0,0,0.0,0,0.0,6.0,0,0.0,0,0.0,39.6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50.0,1201,Baltimore Ravens,0,M&amp;T Bank,outdoors,grass,41,46,7,12,Mostly Cloudy
39.0,J.Dotson,Philadelphia Eagles,1,1,7,0,0,6,6.0,1,1.0,6.0,0,0.0,0,0.0,95.8,0,0,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,64.0,1201,Baltimore Ravens,0,M&amp;T Bank,outdoors,grass,41,46,7,12,Mostly Cloudy
40.0,D.Goedert,Philadelphia Eagles,4,3,35,1,0,0,0.0,0,0.0,5.8,0,0.0,0,0.0,140.6,0,0,0,17,0,3.0,13.0,4.3,22.0,7.3,0.0,0.0,0,71.0,1201,Baltimore Ravens,0,M&amp;T Bank,outdoors,grass,41,46,7,12,Mostly Cloudy
41.0,A.Brown,Philadelphia Eagles,6,5,66,0,0,0,0.0,0,0.0,14.7,0,0.0,0,0.0,112.5,0,0,0,15,0,4.0,52.0,10.4,14.0,2.8,0.0,0.0,0,96.0,1201,Baltimore Ravens,0,M&amp;T Bank,outdoors,grass,41,46,7,12,Mostly Cloudy
42.0,S.Barkley,Philadelphia Eagles,4,2,10,0,0,-5,-2.5,15,7.5,-1.3,0,0.0,0,0.0,56.2,107,1,25,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,88.0,1201,Baltimore Ravens,0,M&amp;T Bank,outdoors,grass,41,46,7,12,Mostly Cloudy
43.0,D.London,Atlanta Falcons,16,9,86,0,6,53,5.9,33,3.7,12.3,0,0.0,0,0.0,31.8,-3,0,-3,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,99.0,1201,Los Angeles Chargers,1,Mercedes-Benz,indoors,turf,48,37,5,0,Clear
44.0,R.McCloud,Atlanta Falcons,6,4,95,0,3,32,8.0,63,15.8,7.5,0,0.0,0,0.0,109.7,-2,0,-2,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,95.0,1201,Los Angeles Chargers,1,Mercedes-Benz,indoors,turf,48,37,5,0,Clear
45.0,K.Pitts,Atlanta Falcons,2,0,0,0,0,0,0.0,0,0.0,7.0,0,0.0,0,0.0,39.6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,41.0,1201,Los Angeles Chargers,1,Mercedes-Benz,indoors,turf,48,37,5,0,Clear
46.0,C.Woerner,Atlanta Falcons,1,1,5,0,0,0,0.0,0,0.0,3.0,0,0.0,0,0.0,87.5,0,0,0,5,0,1.0,3.0,3.0,2.0,2.0,0.0,0.0,0,58.0,1201,Los Angeles Chargers,1,Mercedes-Benz,indoors,turf,48,37,5,0,Clear
47.0,D.Mooney,Atlanta Falcons,6,3,20,0,0,0,0.0,0,0.0,7.7,0,0.0,0,0.0,18.1,0,0,0,11,0,2.0,15.0,5.0,5.0,1.7,0.0,0.0,0,94.0,1201,Los Angeles Chargers,1,Mercedes-Benz,indoors,turf,48,37,5,0,Clear
48.0,T.Allgeier,Atlanta Falcons,1,1,6,0,0,-1,-1.0,7,7.0,-1.0,0,0.0,0,0.0,91.7,16,0,4,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30.0,1201,Los Angeles Chargers,1,Mercedes-Benz,indoors,turf,48,37,5,0,Clear
49.0,B.Robinson,Atlanta Falcons,6,6,33,0,1,-9,-1.5,42,7.0,-1.5,0,0.0,0,0.0,89.6,102,1,15,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75.0,1201,Los Angeles Chargers,1,Mercedes-Benz,indoors,turf,48,37,5,0,Clear
50.0,W.Dissly,Los Angeles Chargers,1,0,0,0,0,0,0.0,0,0.0,14.0,0,0.0,0,0.0,39.6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,63.0,1201,Atlanta Falcons,0,Mercedes-Benz,indoors,turf,48,37,5,0,Clear
51.0,T.Fisk,Los Angeles Chargers,1,1,1,0,0,0,0.0,0,0.0,-1.0,0,0.0,0,0.0,79.2,0,0,0,1,0,0.0,-1.0,-1.0,2.0,2.0,0.0,0.0,0,43.0,1201,Atlanta Falcons,0,Mercedes-Benz,indoors,turf,48,37,5,0,Clear
52.0,S.Matlock,Los Angeles Chargers,1,1,2,0,0,0,0.0,0,0.0,1.0,0,0.0,0,0.0,79.2,0,0,0,2,0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,33.0,1201,Atlanta Falcons,0,Mercedes-Benz,indoors,turf,48,37,5,0,Clear
53.0,J.Palmer,Los Angeles Chargers,1,1,11,0,0,0,0.0,0,0.0,11.0,0,0.0,0,0.0,112.5,0,0,0,11,0,1.0,11.0,11.0,0.0,0.0,0.0,0.0,0,63.0,1201,Atlanta Falcons,0,Mercedes-Benz,indoors,turf,48,37,5,0,Clear
54.0,Q.Johnston,Los Angeles Chargers,4,2,12,0,1,0,0.0,12,6.0,5.8,0,0.0,0,0.0,56.2,0,0,0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,67.0,1201,Atlanta Falcons,0,Mercedes-Benz,indoors,turf,48,37,5,0,Clear
55.0,L.McConkey,Los Angeles Chargers,12,9,117,0,0,0,0.0,0,0.0,9.6,0,0.0,0,0.0,105.2,0,0,0,48,0,3.0,80.0,8.9,37.0,4.1,0.0,0.0,0,63.0,1201,Atlanta Falcons,0,Mercedes-Benz,indoors,turf,48,37,5,0,Clear
56.0,D.Davis,Los Angeles Chargers,1,1,3,0,0,-8,-8.0,11,11.0,-8.0,0,0.0,0,0.0,79.2,3,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,26.0,1201,Atlanta Falcons,0,Mercedes-Benz,indoors,turf,48,37,5,0,Clear
57.0,K.Vidal,Los Angeles Chargers,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,20,0,16,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,26.0,1201,Atlanta Falcons,0,Mercedes-Benz,indoors,turf,48,37,5,0,Clear
58.0,G.Edwards,Los Angeles Chargers,1,1,1,0,0,1,1.0,0,0.0,1.0,0,0.0,0,0.0,79.2,32,0,12,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,52.0,1201,Atlanta Falcons,0,Mercedes-Benz,indoors,turf,48,37,5,0,Clear
59.0,M.Hollins,Buffalo Bills,1,1,7,1,0,0,0.0,0,0.0,7.0,0,0.0,0,0.0,135.4,0,0,0,7,0,1.0,7.0,7.0,0.0,0.0,0.0,0.0,0,66.0,1201,San Francisco 49ers,1,Highmark,outdoors,turf,31,95,14,66,Mostly Cloudy
60.0,A.Cooper,Buffalo Bills,3,3,12,0,0,0,0.0,0,0.0,3.7,0,0.0,0,0.0,83.3,0,0,0,7,0,1.0,11.0,3.7,1.0,0.3,0.0,0.0,0,47.0,1201,San Francisco 49ers,1,Highmark,outdoors,turf,31,95,14,66,Mostly Cloudy
61.0,Q.Morris,Buffalo Bills,1,1,14,0,0,0,0.0,0,0.0,6.0,0,0.0,0,0.0,118.7,0,0,0,14,0,1.0,6.0,6.0,8.0,8.0,0.0,0.0,0,41.0,1201,San Francisco 49ers,1,Highmark,outdoors,turf,31,95,14,66,Mostly Cloudy
62.0,K.Shakir,Buffalo Bills,7,4,30,0,1,10,2.5,20,5.0,7.7,0,0.0,0,0.0,67.6,0,0,0,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50.0,1201,San Francisco 49ers,1,Highmark,outdoors,turf,31,95,14,66,Mostly Cloudy
63.0,D.Knox,Buffalo Bills,2,2,56,0,0,0,0.0,0,0.0,18.5,0,0.0,0,0.0,118.7,0,0,0,39,0,2.0,37.0,18.5,19.0,9.5,0.0,0.0,0,48.0,1201,San Francisco 49ers,1,Highmark,outdoors,turf,31,95,14,66,Mostly Cloudy
64.0,C.Samuel,Buffalo Bills,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,7,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38.0,1201,San Francisco 49ers,1,Highmark,outdoors,turf,31,95,14,66,Mostly Cloudy
65.0,T.Johnson,Buffalo Bills,1,1,9,0,0,-6,-6.0,15,15.0,-6.0,0,0.0,0,0.0,104.2,28,0,8,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,28.0,1201,San Francisco 49ers,1,Highmark,outdoors,turf,31,95,14,66,Mostly Cloudy
66.0,R.Davis,Buffalo Bills,1,1,4,0,0,2,2.0,2,2.0,2.0,0,0.0,0,0.0,83.3,63,1,13,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,33.0,1201,San Francisco 49ers,1,Highmark,outdoors,turf,31,95,14,66,Mostly Cloudy
67.0,J.Cook,Buffalo Bills,1,1,13,0,1,-2,-2.0,15,15.0,-2.0,0,0.0,0,0.0,118.7,107,1,65,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45.0,1201,San Francisco 49ers,1,Highmark,outdoors,turf,31,95,14,66,Mostly Cloudy
68.0,J.Allen,Buffalo Bills,0,0,7,1,0,0,0.0,7,0.0,0.0,0,0.0,0,0.0,0.0,18,1,8,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,74.0,1201,San Francisco 49ers,1,Highmark,outdoors,turf,31,95,14,66,Mostly Cloudy
69.0,K.Juszczyk,San Francisco 49ers,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,-1,0,-1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44.0,1201,Buffalo Bills,0,Highmark,outdoors,turf,31,95,14,66,Mostly Cloudy
70.0,R.Pearsall,San Francisco 49ers,1,0,0,0,0,0,0.0,0,0.0,24.0,0,0.0,0,0.0,39.6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,73.0,1201,Buffalo Bills,0,Highmark,outdoors,turf,31,95,14,66,Mostly Cloudy
71.0,G.Kittle,San Francisco 49ers,2,1,7,0,0,0,0.0,0,0.0,3.0,0,0.0,0,0.0,58.3,0,0,0,7,0,0.0,6.0,6.0,1.0,1.0,0.0,0.0,0,100.0,1201,Buffalo Bills,0,Highmark,outdoors,turf,31,95,14,66,Mostly Cloudy
72.0,D.Samuel,San Francisco 49ers,5,4,20,0,0,2,0.5,18,4.5,1.0,0,0.0,0,0.0,83.3,0,0,0,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75.0,1201,Buffalo Bills,0,Highmark,outdoors,turf,31,95,14,66,Mostly Cloudy
73.0,J.Jennings,San Francisco 49ers,5,3,56,0,0,0,0.0,0,0.0,13.0,0,0.0,0,0.0,98.7,0,0,0,26,0,3.0,37.0,12.3,19.0,6.3,0.0,0.0,0,96.0,1201,Buffalo Bills,0,Highmark,outdoors,turf,31,95,14,66,Mostly Cloudy
74.0,I.Guerendo,San Francisco 49ers,1,1,-3,0,0,-5,-5.0,2,2.0,-5.0,0,0.0,0,0.0,79.2,19,1,15,-3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23.0,1201,Buffalo Bills,0,Highmark,outdoors,turf,31,95,14,66,Mostly Cloudy
75.0,C.McCaffrey,San Francisco 49ers,3,2,14,0,1,-9,-4.5,23,11.5,-1.7,0,0.0,0,0.0,77.1,53,0,19,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25.0,1201,Buffalo Bills,0,Highmark,outdoors,turf,31,95,14,66,Mostly Cloudy
76.0,J.Mason,San Francisco 49ers,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,78,0,28,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,52.0,1201,Buffalo Bills,0,Highmark,outdoors,turf,31,95,14,66,Mostly Cloudy
77.0,X.Gipson,New York Jets,1,1,-1,0,0,0,0.0,0,0.0,-3.0,0,0.0,0,0.0,79.2,0,0,0,-1,0,0.0,-3.0,-3.0,2.0,2.0,0.0,0.0,0,28.0,1201,Seattle Seahawks,1,MetLife,outdoors,turf,37,31,10,0,Clear
78.0,J.Ruckert,New York Jets,2,1,3,0,0,0,0.0,0,0.0,8.5,0,0.0,0,0.0,56.2,0,0,0,3,0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0,25.0,1201,Seattle Seahawks,1,MetLife,outdoors,turf,37,31,10,0,Clear
79.0,T.Conklin,New York Jets,5,4,32,0,2,11,2.8,21,5.3,3.8,0,0.0,0,0.0,93.3,0,0,0,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,82.0,1201,Seattle Seahawks,1,MetLife,outdoors,turf,37,31,10,0,Clear
80.0,G.Wilson,New York Jets,10,5,41,0,3,16,3.2,25,5.0,10.5,0,0.0,0,0.0,21.2,0,0,0,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,97.0,1201,Seattle Seahawks,1,MetLife,outdoors,turf,37,31,10,0,Clear
81.0,D.Adams,New York Jets,12,5,66,1,0,0,0.0,0,0.0,12.8,0,0.0,0,0.0,87.5,0,0,0,24,0,5.0,47.0,9.4,19.0,3.8,0.0,0.0,0,97.0,1201,Seattle Seahawks,1,MetLife,outdoors,turf,37,31,10,0,Clear
82.0,M.Corley,New York Jets,2,0,0,0,0,0,0.0,0,0.0,14.5,0,0.0,0,0.0,39.6,8,0,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,60.0,1201,Seattle Seahawks,1,MetLife,outdoors,turf,37,31,10,0,Clear
83.0,B.Allen,New York Jets,2,2,16,0,1,-11,-5.5,27,13.5,-5.5,0,0.0,0,0.0,100.0,11,0,4,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,28.0,1201,Seattle Seahawks,1,MetLife,outdoors,turf,37,31,10,0,Clear
84.0,B.Hall,New York Jets,1,0,0,0,0,0,0.0,0,0.0,4.0,0,0.0,0,0.0,39.6,60,0,12,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,62.0,1201,Seattle Seahawks,1,MetLife,outdoors,turf,37,31,10,0,Clear
85.0,P.Brown,Seattle Seahawks,1,0,0,0,0,0,0.0,0,0.0,5.0,0,0.0,0,0.0,39.6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,41.0,1201,New York Jets,0,MetLife,outdoors,turf,37,31,10,0,Clear
86.0,A.Barner,Seattle Seahawks,2,2,14,1,0,0,0.0,0,0.0,-2.0,0,0.0,0,0.0,135.4,0,0,0,12,0,1.0,-4.0,-2.0,18.0,9.0,0.0,0.0,0,41.0,1201,New York Jets,0,MetLife,outdoors,turf,37,31,10,0,Clear
87.0,T.Lockett,Seattle Seahawks,3,3,16,0,0,0,0.0,0,0.0,5.0,0,0.0,0,0.0,88.9,0,0,0,6,0,1.0,15.0,5.0,1.0,0.3,0.0,0.0,0,47.0,1201,New York Jets,0,MetLife,outdoors,turf,37,31,10,0,Clear
88.0,N.Fant,Seattle Seahawks,4,3,26,0,0,0,0.0,0,0.0,3.8,0,0.0,0,0.0,91.7,0,0,0,11,0,0.0,14.0,4.7,12.0,4.0,0.0,0.0,0,67.0,1201,New York Jets,0,MetLife,outdoors,turf,37,31,10,0,Clear
