Unnamed: 0,Name,Team,Tgt,Rec,Rec_Yds,Rec_TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Rat,Rush_Yds,Rush_TD,Rush_Lng,Rec_Lng,FL,Rec_1D,Rec_YBC,Rec_YBC/R,Rec_YAC,Rec_YAC/R,Rec_BrkTkl,Rec_Rec/Br,Rush_Att,Pct,Date,Opponent,Hmcrt_adv,Stadium,Roof,Surface,Temperature,Humidity,Wind,Precipitation,Forecast
0.0,J.Mingo,Dallas Cowboys,4,0,0,0,0,0,0.0,0,0.0,10.0,0,0.0,0,0.0,39.6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,29.0,1118,Houston Texans,1,AT&amp;T,indoors,turf,65,56,5,0,Clear
1.0,R.Flournoy,Dallas Cowboys,3,2,19,0,0,0,0.0,0,0.0,13.0,0,0.0,0,0.0,84.0,0,0,0,15,0,1.0,19.0,9.5,0.0,0.0,0.0,0.0,0,65.0,1118,Houston Texans,1,AT&amp;T,indoors,turf,65,56,5,0,Clear
2.0,J.Tolbert,Dallas Cowboys,5,2,21,0,0,0,0.0,0,0.0,7.2,0,0.0,0,0.0,52.9,0,0,0,15,0,1.0,15.0,7.5,6.0,3.0,0.0,0.0,0,80.0,1118,Houston Texans,1,AT&amp;T,indoors,turf,65,56,5,0,Clear
3.0,B.Spann-Ford,Dallas Cowboys,5,4,42,0,0,0,0.0,0,0.0,4.4,0,0.0,0,0.0,101.7,0,0,0,17,0,4.0,8.0,2.0,34.0,8.5,0.0,0.0,0,49.0,1118,Houston Texans,1,AT&amp;T,indoors,turf,65,56,5,0,Clear
4.0,L.Schoonmaker,Dallas Cowboys,10,6,56,0,0,0,0.0,0,0.0,8.6,0,0.0,0,0.0,75.4,0,0,0,24,0,2.0,43.0,7.2,13.0,2.2,0.0,0.0,0,53.0,1118,Houston Texans,1,AT&amp;T,indoors,turf,65,56,5,0,Clear
5.0,K.Turpin,Dallas Cowboys,3,3,86,1,3,20,6.7,66,22.0,6.7,0,0.0,0,0.0,158.3,0,0,0,64,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,28.0,1118,Houston Texans,1,AT&amp;T,indoors,turf,65,56,5,0,Clear
6.0,E.Elliott,Dallas Cowboys,3,3,16,0,0,-5,-1.7,21,7.0,-1.7,0,0.0,0,0.0,88.9,8,0,8,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,31.0,1118,Houston Texans,1,AT&amp;T,indoors,turf,65,56,5,0,Clear
7.0,C.Lamb,Dallas Cowboys,12,8,93,0,4,58,7.3,35,4.4,7.9,0,0.0,0,0.0,55.2,13,0,13,29,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,80.0,1118,Houston Texans,1,AT&amp;T,indoors,turf,65,56,5,0,Clear
8.0,R.Dowdle,Dallas Cowboys,5,2,6,0,1,-11,-5.5,17,8.5,-3.6,0,0.0,0,0.0,47.9,28,0,9,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,49.0,1118,Houston Texans,1,AT&amp;T,indoors,turf,65,56,5,0,Clear
9.0,R.Woods,Houston Texans,2,2,13,0,0,0,0.0,0,0.0,5.5,0,0.0,0,0.0,93.7,0,0,0,7,0,1.0,11.0,5.5,2.0,1.0,0.0,0.0,0,31.0,1118,Dallas Cowboys,0,AT&amp;T,indoors,turf,65,56,5,0,Clear
