Unnamed: 0,Name,Team,Tgt,Rec,Rec_Yds,Rec_TD,Rec_1D,Rec_YBC,Rec_YBC/R,Rec_YAC,Rec_YAC/R,ADOT,Rec_BrkTkl,Rec_Rec/Br,Drop,Drop%,Rat,Rush_Att,Rush_Yds,Rush_TD,Rush_Lng,Rec_Lng,FL,1D,YBC,YBC/R,YAC,YAC/R,BrkTkl,Rec/Br,Pct,Date,Opponent,Hmcrt_adv,Stadium,Roof,Surface,Temperature,Humidity,Wind,Precipitation,Forecast
0.0,K.Pitts,Atlanta Falcons,5,2,59,0,2.0,34.0,17.0,25.0,12.5,13.2,0.0,0.0,0,0.0,45.0,0,0,0,0,50,0,0,0,0.0,0,0.0,0,0.0,69.0,922,Kansas City Chiefs,1,Mercedes-Benz,indoors,turf,86,54,8,2,Clear
1.0,D.Mooney,Atlanta Falcons,8,8,66,0,3.0,24.0,3.0,42.0,5.3,3.0,0.0,0.0,0,0.0,101.0,0,0,0,0,26,0,0,0,0.0,0,0.0,0,0.0,93.0,922,Kansas City Chiefs,1,Mercedes-Benz,indoors,turf,86,54,8,2,Clear
2.0,D.London,Atlanta Falcons,9,6,67,1,4.0,37.0,6.2,30.0,5.0,9.0,0.0,0.0,0,0.0,125.7,0,0,0,0,14,0,0,0,0.0,0,0.0,0,0.0,100.0,922,Kansas City Chiefs,1,Mercedes-Benz,indoors,turf,86,54,8,2,Clear
3.0,R.McCloud,Atlanta Falcons,3,2,17,0,0.0,0.0,0.0,0.0,0.0,4.3,0.0,0.0,0,0.0,81.2,0,20,0,20,15,0,1,2,1.0,15,7.5,0,0.0,95.0,922,Kansas City Chiefs,1,Mercedes-Benz,indoors,turf,86,54,8,2,Clear
4.0,B.Robinson,Atlanta Falcons,2,2,21,0,0.0,0.0,0.0,0.0,0.0,-5.5,0.0,0.0,0,0.0,110.4,0,31,1,7,17,0,1,-11,-5.5,32,16.0,0,0.0,82.0,922,Kansas City Chiefs,1,Mercedes-Benz,indoors,turf,86,54,8,2,Clear
5.0,T.Allgeier,Atlanta Falcons,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,32,0,12,0,0,0,0,0.0,0,0.0,0,0.0,21.0,922,Kansas City Chiefs,1,Mercedes-Benz,indoors,turf,86,54,8,2,Clear
6.0,J.Watson,Kansas City Chiefs,2,1,13,0,1.0,13.0,13.0,0.0,0.0,16.0,0.0,0.0,0,0.0,70.8,0,0,0,0,13,0,0,0,0.0,0,0.0,0,0.0,39.0,922,Atlanta Falcons,0,Mercedes-Benz,indoors,turf,86,54,8,2,Clear
7.0,N.Gray,Kansas City Chiefs,2,1,13,0,1.0,5.0,5.0,8.0,8.0,9.5,0.0,0.0,0,0.0,31.2,0,0,0,0,13,0,0,0,0.0,0,0.0,0,0.0,50.0,922,Atlanta Falcons,0,Mercedes-Benz,indoors,turf,86,54,8,2,Clear
8.0,J.Smith-Schuster,Kansas City Chiefs,3,2,17,1,1.0,8.0,4.0,9.0,4.5,4.3,0.0,0.0,0,0.0,120.8,0,0,0,0,13,0,0,0,0.0,0,0.0,0,0.0,55.0,922,Atlanta Falcons,0,Mercedes-Benz,indoors,turf,86,54,8,2,Clear
9.0,T.Kelce,Kansas City Chiefs,5,4,30,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0,0.0,91.7,0,0,0,0,17,0,2,19,4.8,11,2.8,0,0.0,77.0,922,Atlanta Falcons,0,Mercedes-Benz,indoors,turf,86,54,8,2,Clear
10.0,R.Rice,Kansas City Chiefs,14,12,110,1,0.0,0.0,0.0,0.0,0.0,4.3,0.0,0.0,0,0.0,123.2,0,1,0,1,27,0,7,44,3.7,66,5.5,0,0.0,74.0,922,Atlanta Falcons,0,Mercedes-Benz,indoors,turf,86,54,8,2,Clear
11.0,X.Worthy,Kansas City Chiefs,4,2,17,0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.0,0,0.0,61.5,0,13,0,6,10,0,1,-2,-1.0,19,9.5,0,0.0,50.0,922,Atlanta Falcons,0,Mercedes-Benz,indoors,turf,86,54,8,2,Clear
12.0,S.Perine,Kansas City Chiefs,4,3,15,0,0.0,0.0,0.0,0.0,0.0,-0.3,0.0,0.0,0,0.0,80.2,0,25,0,9,8,0,0,-1,-0.3,16,5.3,0,0.0,38.0,922,Atlanta Falcons,0,Mercedes-Benz,indoors,turf,86,54,8,2,Clear
13.0,C.Steele,Kansas City Chiefs,2,1,2,0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0,0.0,56.2,0,72,0,9,2,0,0,-6,-6.0,8,8.0,0,0.0,62.0,922,Atlanta Falcons,0,Mercedes-Benz,indoors,turf,86,54,8,2,Clear
14.0,P.Mahomes,Kansas City Chiefs,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,17,0,15,0,0,0,0,0.0,0,0.0,0,0.0,100.0,922,Atlanta Falcons,0,Mercedes-Benz,indoors,turf,86,54,8,2,Clear
15.0,T.Johnson,Los Angeles Rams,4,3,20,0,0.0,17.0,5.7,3.0,1.0,7.3,0.0,0.0,0,0.0,85.4,0,0,0,0,9,0,0,0,0.0,0,0.0,0,0.0,50.0,922,San Francisco 49ers,1,SoFi,indoors,turf,70,61,6,0,Clear
16.0,C.Parkinson,Los Angeles Rams,5,3,21,0,1.0,13.0,4.3,8.0,2.7,6.4,0.0,0.0,0,0.0,69.6,0,0,0,0,9,0,0,0,0.0,0,0.0,0,0.0,100.0,922,San Francisco 49ers,1,SoFi,indoors,turf,70,61,6,0,Clear
17.0,J.Whittington,Los Angeles Rams,3,3,28,0,2.0,5.0,1.7,23.0,7.7,1.7,0.0,0.0,0,0.0,105.6,0,0,0,0,15,0,0,0,0.0,0,0.0,0,0.0,38.0,922,San Francisco 49ers,1,SoFi,indoors,turf,70,61,6,0,Clear
18.0,D.Robinson,Los Angeles Rams,4,1,32,0,1.0,22.0,22.0,10.0,10.0,25.0,0.0,0.0,0,0.0,60.4,0,0,0,0,32,0,0,0,0.0,0,0.0,0,0.0,93.0,922,San Francisco 49ers,1,SoFi,indoors,turf,70,61,6,0,Clear
19.0,K.Williams,Los Angeles Rams,2,2,27,1,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0,0.0,158.3,0,89,2,13,15,0,1,11,5.5,16,8.0,0,0.0,90.0,922,San Francisco 49ers,1,SoFi,indoors,turf,70,61,6,0,Clear
20.0,T.Atwell,Los Angeles Rams,5,4,93,0,3.0,71.0,17.8,22.0,5.5,15.8,0.0,0.0,0,0.0,118.7,0,0,0,0,50,0,0,0,0.0,0,0.0,0,0.0,74.0,922,San Francisco 49ers,1,SoFi,indoors,turf,70,61,6,0,Clear
21.0,K.Juszczyk,San Francisco 49ers,1,1,6,0,0.0,5.0,5.0,1.0,1.0,5.0,0.0,0.0,0,0.0,91.7,0,0,0,0,6,0,0,0,0.0,0,0.0,0,0.0,62.0,922,Los Angeles Rams,0,SoFi,indoors,turf,70,61,6,0,Clear
22.0,R.Bell,San Francisco 49ers,3,1,12,0,1.0,15.0,15.0,-3.0,-3.0,16.3,0.0,0.0,0,0.0,46.5,0,0,0,0,12,0,0,0,0.0,0,0.0,0,0.0,42.0,922,Los Angeles Rams,0,SoFi,indoors,turf,70,61,6,0,Clear
23.0,E.Saubert,San Francisco 49ers,2,2,41,0,0.0,21.0,10.5,20.0,10.0,10.5,0.0,0.0,0,0.0,118.7,0,0,0,0,17,0,0,0,0.0,0,0.0,0,0.0,86.0,922,Los Angeles Rams,0,SoFi,indoors,turf,70,61,6,0,Clear
24.0,B.Aiyuk,San Francisco 49ers,10,5,48,0,4.0,33.0,6.6,15.0,3.0,10.4,0.0,0.0,0,0.0,63.7,0,0,0,0,12,0,0,0,0.0,0,0.0,0,0.0,80.0,922,Los Angeles Rams,0,SoFi,indoors,turf,70,61,6,0,Clear
25.0,J.Jennings,San Francisco 49ers,12,11,175,3,7.0,149.0,13.5,26.0,2.4,12.4,0.0,0.0,0,0.0,158.3,0,0,0,0,34,0,0,0,0.0,0,0.0,0,0.0,85.0,922,Los Angeles Rams,0,SoFi,indoors,turf,70,61,6,0,Clear
26.0,J.Mason,San Francisco 49ers,2,2,11,0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0,0.0,89.6,0,77,0,18,7,0,1,5,2.5,6,3.0,0,0.0,75.0,922,Los Angeles Rams,0,SoFi,indoors,turf,70,61,6,0,Clear
27.0,R.Shaheed,New Orleans Saints,5,0,0,0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,75.0,922,Philadelphia Eagles,1,Caesars Superdome,indoors,turf,87,68,7,1,Mostly Cloudy
28.0,F.Moreau,New Orleans Saints,2,1,2,0,1.0,0.0,0.0,2.0,2.0,-1.0,0.0,0.0,0,0.0,56.2,0,0,0,0,2,0,0,0,0.0,0,0.0,0,0.0,71.0,922,Philadelphia Eagles,1,Caesars Superdome,indoors,turf,87,68,7,1,Mostly Cloudy
29.0,C.Wilson,New Orleans Saints,1,1,3,0,0.0,-7.0,-7.0,10.0,10.0,-7.0,0.0,0.0,0,0.0,79.2,0,0,0,0,3,0,0,0,0.0,0,0.0,0,0.0,45.0,922,Philadelphia Eagles,1,Caesars Superdome,indoors,turf,87,68,7,1,Mostly Cloudy
