Unnamed: 0,Name,Team,Tgt,Rec,Rec_Yds,Rec_TD,Rec_1D,Rec_YBC,Rec_YBC/R,Rec_YAC,Rec_YAC/R,ADOT,Rec_BrkTkl,Rec_Rec/Br,Drop,Drop%,Rat,Rush_Att,Rush_Yds,Rush_TD,Rush_Lng,Rec_Lng,FL,1D,YBC,YBC/R,YAC,YAC/R,BrkTkl,Rec/Br,Pct,Date,Opponent,Hmcrt_adv,Stadium,Roof,Surface,Temperature,Humidity,Wind,Precipitation,Forecast
26.0,D.Pierce,Houston Texans,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,13,0,7,0,0,0,0,0.0,0,0.0,0,0.0,25.0,1225,Baltimore Ravens,1,NRG,indoors,turf,67,78,8,9,Overcast
27.0,J.Mixon,Houston Texans,3,2,13,0,0.0,0.0,0.0,0.0,0.0,-4.7,0.0,0.0,0,0.0,75.7,0,26,0,8,10,0,0,-12,-6.0,25,12.5,0,0.0,48.0,1225,Baltimore Ravens,1,NRG,indoors,turf,67,78,8,9,Overcast
28.0,D.Walker,Baltimore Ravens,2,0,0,0,0.0,0.0,0.0,0.0,0.0,33.5,0.0,0.0,0,0.0,39.6,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,25.0,1225,Houston Texans,0,NRG,indoors,turf,67,78,8,9,Overcast
29.0,T.Wallace,Baltimore Ravens,1,1,2,0,0.0,-1.0,-1.0,3.0,3.0,-1.0,0.0,0.0,0,0.0,79.2,0,0,0,0,2,0,0,0,0.0,0,0.0,0,0.0,35.0,1225,Houston Texans,0,NRG,indoors,turf,67,78,8,9,Overcast
30.0,I.Likely,Baltimore Ravens,1,1,9,1,1.0,9.0,9.0,0.0,0.0,9.0,0.0,0.0,0,0.0,143.7,0,0,0,0,9,0,0,0,0.0,0,0.0,0,0.0,76.0,1225,Houston Texans,0,NRG,indoors,turf,67,78,8,9,Overcast
31.0,R.Bateman,Baltimore Ravens,1,1,12,0,1.0,10.0,10.0,2.0,2.0,10.0,0.0,0.0,0,0.0,116.7,0,0,0,0,12,0,0,0,0.0,0,0.0,0,0.0,44.0,1225,Houston Texans,0,NRG,indoors,turf,67,78,8,9,Overcast
32.0,Z.Flowers,Baltimore Ravens,5,2,31,0,0.0,0.0,0.0,0.0,0.0,14.2,0.0,0.0,0,0.0,61.2,0,0,0,0,27,0,1,21,10.5,10,5.0,0,0.0,65.0,1225,Houston Texans,0,NRG,indoors,turf,67,78,8,9,Overcast
33.0,M.Andrews,Baltimore Ravens,2,2,68,1,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0,0.0,158.3,0,0,0,0,67,0,2,18,9.0,50,25.0,0,0.0,56.0,1225,Houston Texans,0,NRG,indoors,turf,67,78,8,9,Overcast
34.0,K.Mitchell,Baltimore Ravens,1,1,28,0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,0,0.0,118.7,0,20,0,7,28,0,1,-5,-5.0,33,33.0,0,0.0,27.0,1225,Houston Texans,0,NRG,indoors,turf,67,78,8,9,Overcast
35.0,D.Henry,Baltimore Ravens,2,2,18,0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0,0.0,104.2,0,147,1,20,14,0,1,1,0.5,17,8.5,0,0.0,65.0,1225,Houston Texans,0,NRG,indoors,turf,67,78,8,9,Overcast
0.0,A.Miller,Baltimore Ravens,1,1,16,0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0,0.0,118.7,0,0,0,0,16,0,1,15,15.0,1,1.0,0,0.0,13.0,1225,Houston Texans,0,NRG,indoors,turf,67,78,8,9,Overcast
0.0,C.Patterson,Pittsburgh Steelers,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,2,0,2,0,0,0,0,0.0,0,0.0,0,0.0,1.0,1225,Kansas City Chiefs,1,Acrisure,outdoors,grass,38,80,5,2,Overcast
0.0,S.Perine,Kansas City Chiefs,2,2,20,0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0,0.0,108.3,2,9,0,9,14,0,1,11,5.5,9,4.5,0,0.0,19.0,1225,Pittsburgh Steelers,0,Acrisure,outdoors,grass,38,80,5,2,Overcast
0.0,L.Jackson,Baltimore Ravens,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,1225,Houston Texans,0,NRG,indoors,turf,67,78,8,9,Overcast
0.0,C.Stroud,Houston Texans,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,1225,Baltimore Ravens,1,NRG,indoors,turf,67,78,8,9,Overcast
0.0,R.Ali,Baltimore Ravens,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,1225,Houston Texans,0,NRG,indoors,turf,67,78,8,9,Overcast
0.0,J.Johnson,Baltimore Ravens,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,1225,Houston Texans,0,NRG,indoors,turf,67,78,8,9,Overcast
0.0,R.Wilson,Pittsburgh Steelers,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,1225,Kansas City Chiefs,1,Acrisure,outdoors,grass,38,80,5,2,Overcast
