Unnamed: 0,Name,Team,Tgt,Rec,Rec_Yds,Rec_TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Rat,Rush_Yds,Rush_TD,Rush_Lng,Rec_Lng,FL,Rec_1D,Rec_YBC,Rec_YBC/R,Rec_YAC,Rec_YAC/R,Rec_BrkTkl,Rec_Rec/Br,Rush_Att,Pct,Date,Opponent,Hmcrt_adv,Stadium,Roof,Surface,Temperature,Humidity,Wind,Precipitation,Forecast
10.0,T.Hill,Miami Dolphins,4,3,16,1,2,2,0.7,14,4.7,4.5,0,0.0,0,0.0,120.8,11,0,6,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,87.0,1111,Los Angeles Rams,0,SoFi,indoors,turf,64,86,13,7,Clear
11.0,M.Washington,Miami Dolphins,2,1,17,0,1,17,17.0,0,0.0,11.0,0,0.0,0,0.0,79.2,18,1,18,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,34.0,1111,Los Angeles Rams,0,SoFi,indoors,turf,64,86,13,7,Clear
12.0,D.Achane,Miami Dolphins,5,5,15,0,1,-15,-3.0,30,6.0,-3.0,0,0.0,0,0.0,79.2,37,0,15,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,70.0,1111,Los Angeles Rams,0,SoFi,indoors,turf,64,86,13,7,Clear
0.0,T.Atwell,Los Angeles Rams,1,1,6,0,0,5,5.0,1,1.0,5.0,0,0.0,0,0.0,91.7,0,0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.0,1111,Miami Dolphins,1,SoFi,indoors,turf,64,86,13,7,Clear
0.0,T.Johnson,Los Angeles Rams,4,3,25,0,1,9,3.0,16,5.3,3.3,0,0.0,0,0.0,90.6,0,0,0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14.0,1111,Miami Dolphins,1,SoFi,indoors,turf,64,86,13,7,Clear
0.0,B.Corum,Los Angeles Rams,1,1,7,0,1,1,1.0,6,6.0,1.0,0,0.0,0,0.0,95.8,8,0,5,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7.0,1111,Miami Dolphins,1,SoFi,indoors,turf,64,86,13,7,Clear
0.0,R.Mostert,Miami Dolphins,3,2,34,0,2,11,5.5,23,11.5,3.0,1,2.0,0,0.0,104.9,0,0,0,25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15.0,1111,Los Angeles Rams,0,SoFi,indoors,turf,64,86,13,7,Clear
0.0,J.Wright,Miami Dolphins,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,3,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,17.0,1111,Los Angeles Rams,0,SoFi,indoors,turf,64,86,13,7,Clear
0.0,M.Stafford,Los Angeles Rams,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1111,Miami Dolphins,1,SoFi,indoors,turf,64,86,13,7,Clear
0.0,T.Tagovailoa,Miami Dolphins,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1111,Los Angeles Rams,0,SoFi,indoors,turf,64,86,13,7,Clear
