,Play,Expert,Team,Name,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 3 Percentages,Last 3 Correct,Last 5 Percentages,Last 5 Correct,Temperature,Wind,Humidity,Precipitation,Forecast,Stadium,Roof,Surface,Odds,Units,Payout,Profit,Correct,Actual Value
14,J.Ferguson u43.5 receiving yards,Rotowire Prizepicks,Dallas Cowboys,j.ferguson,New York Giants,0,0.5,0,0.5,0,0.5,0,73,6,84,44,Rain,MetLife,outdoors,turf,100.0,1.5,3.0,1.5,N,49.0
15,R.Dowdle u57.5 rushing + receiving yards,Rotowire Prizepicks,Dallas Cowboys,r.dowdle,New York Giants,0,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,75,6,82,46,Rain,MetLife,outdoors,turf,100.0,1.5,3.0,1.5,N,61.0
16,W.Robinson o0.5 rush_td+rec_td,GDAWG5000,New York Giants,w.robinson,Dallas Cowboys,1,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0,75,6,82,46,Rain,MetLife,outdoors,turf,460.0,0.5,2.8,2.3,N,0.0
17,D.Jones o0.5 rush_td+rec_td,GDAWG5000,New York Giants,d.jones,Dallas Cowboys,1,0.0,0,0.0,0,0.0,0,75,6,82,46,Rain,MetLife,outdoors,turf,310.0,1.0,4.1,3.1,N,0.0
18,J.Ferguson o41.5 Rec Yds,FirefighterBets,Dallas Cowboys,j.ferguson,New York Giants,0,0.5,0,0.5,0,0.5,0,75,6,82,46,Rain,MetLife,outdoors,turf,-115.0,1.0,1.869565217391304,0.8695652173913042,Y,49.0
19,W.Robinson o34.5 Rec Yds,FirefighterBets,New York Giants,w.robinson,Dallas Cowboys,1,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,75,6,82,46,Rain,MetLife,outdoors,turf,-110.0,1.0,1.9090909090909087,0.9090909090909092,Y,71.0
20,D.Prescott u264.5 passing yards,Rotowire Prizepicks,Dallas Cowboys,d.prescott,New York Giants,0,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0,75,6,82,46,Rain,MetLife,outdoors,turf,100.0,1.5,3.0,1.5,Y,221.0
21,R.Dowdle u39.5 rushing yards,Rotowire Prizepicks,Dallas Cowboys,r.dowdle,New York Giants,0,1.0,1,1.0,1,1.0,1,75,6,82,46,Rain,MetLife,outdoors,turf,100.0,1.5,3.0,1.5,N,46.0
22,D.Prescott u263.5 Pass Yds,gneiffer07,Dallas Cowboys,d.prescott,New York Giants,0,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0,72,6,93,48,Rain,MetLife,outdoors,turf,-115.0,1.15,2.1499999999999995,0.9999999999999996,Y,221.0
23,R.Dowdle u39.5 Rush Yds,gneiffer07,Dallas Cowboys,r.dowdle,New York Giants,0,1.0,1,1.0,1,1.0,1,72,6,93,48,Rain,MetLife,outdoors,turf,-113.0,1.13,2.13,1.0,N,46.0
24,D.Singletary o60.5 rushing yards,Ed Scimia,New York Giants,d.singletary,Dallas Cowboys,1,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,72,6,93,48,Rain,MetLife,outdoors,turf,100.0,0.75,1.5,0.75,N,24.0
25,D.Jones o1.5 passing touchdowns,Ed Scimia,New York Giants,d.jones,Dallas Cowboys,1,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,72,6,93,48,Rain,MetLife,outdoors,turf,100.0,0.75,1.5,0.75,N,0.0
26,J.Tolbert o0.5 rush_td+rec_td,Ed Scimia,Dallas Cowboys,j.tolbert,New York Giants,0,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0,72,6,93,48,Rain,MetLife,outdoors,turf,100.0,0.75,1.5,0.75,N,0.0
27,R.Dowdle o0.5 rush_td+rec_td,therocketplays,Dallas Cowboys,r.dowdle,New York Giants,0,0.0,0,0.0,0,0.0,0,72,6,93,48,Rain,MetLife,outdoors,turf,210.0,0.5,1.55,1.05,Y,1.0
28,R.Dowdle o13.5 Rec Yds,therocketplays,Dallas Cowboys,r.dowdle,New York Giants,0,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,72,6,93,48,Rain,MetLife,outdoors,turf,-113.0,1.13,2.13,1.0,Y,15.0
29,J.Ferguson o0.5 rush_td+rec_td,cowhitchurch,Dallas Cowboys,j.ferguson,New York Giants,0,0.0,0,0.0,0,0.0,0,73,6,87,47,Rain,MetLife,outdoors,turf,240.0,0.5,1.7,1.2,N,0.0
30,D.Jones o0.5 rush_td+rec_td,cowhitchurch,New York Giants,d.jones,Dallas Cowboys,1,0.0,0,0.0,0,0.0,0,73,6,87,47,Rain,MetLife,outdoors,turf,330.0,0.33,1.419,1.089,N,0.0
31,W.Robinson o0.5 rush_td+rec_td,cowhitchurch,New York Giants,w.robinson,Dallas Cowboys,1,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0,73,6,87,47,Rain,MetLife,outdoors,turf,425.0,0.25,1.3125,1.0625,N,0.0
32,J.Ferguson o39.5 Rec Yds,LinesAtLunch,Dallas Cowboys,j.ferguson,New York Giants,0,0.5,0,0.5,0,0.5,0,73,6,87,47,Rain,MetLife,outdoors,turf,-118.0,1.18,2.18,0.9999999999999998,Y,49.0
33,D.Jones o31.5 Rush Yds,moneybadger24_,New York Giants,d.jones,Dallas Cowboys,1,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0,73,6,87,47,Rain,MetLife,outdoors,turf,-110.0,1.65,3.15,1.5,N,3.0
34,M.Nabers u70.5 Rec Yds,moneybadger24_,New York Giants,m.nabers,Dallas Cowboys,1,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0,73,6,87,47,Rain,MetLife,outdoors,turf,-115.0,1.15,2.1499999999999995,0.9999999999999996,N,115.0
35,C.Lamb o79.5 Rec Yds,charliedisturco,Dallas Cowboys,c.lamb,New York Giants,0,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0,73,6,87,47,Rain,MetLife,outdoors,turf,-110.0,1.1,2.1,1.0,Y,98.0
36,J.Tolbert o28.5 Rec Yds,FirefighterBets,Dallas Cowboys,j.tolbert,New York Giants,0,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,73,6,87,47,Rain,MetLife,outdoors,turf,-115.0,1.0,1.869565217391304,0.8695652173913042,N,24.0
37,M.Nabers u72.5 Rec Yds,boomerslocks,New York Giants,m.nabers,Dallas Cowboys,1,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0,73,6,87,47,Rain,MetLife,outdoors,turf,-113.0,1.0,1.8849557522123888,0.8849557522123894,N,115.0
38,D.Singletary o15.5 longest rush yards,Jared Hochman,New York Giants,d.singletary,Dallas Cowboys,1,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,73,6,87,47,Rain,MetLife,outdoors,turf,100.0,0.75,1.5,0.75,N,5.0
39,R.Dowdle o14.5 Rec Yds,sandyplashkes,Dallas Cowboys,r.dowdle,New York Giants,0,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,73,6,87,47,Rain,MetLife,outdoors,turf,-112.0,1.12,2.12,1.0,Y,15.0
40,R.Dowdle o0.5 rush_td+rec_td,sandyplashkes,Dallas Cowboys,r.dowdle,New York Giants,0,0.0,0,0.0,0,0.0,0,73,6,87,47,Rain,MetLife,outdoors,turf,200.0,0.5,1.5,1.0,Y,1.0
41,C.Lamb o80.5 Rec Yds,LinesAtLunch,Dallas Cowboys,c.lamb,New York Giants,0,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0,73,6,87,47,Rain,MetLife,outdoors,turf,-120.0,1.2,2.2,1.0000000000000002,Y,98.0
42,M.Nabers o0.5 rush_td+rec_td,CroweRadio,New York Giants,m.nabers,Dallas Cowboys,1,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,73,6,87,47,Rain,MetLife,outdoors,turf,150.0,0.4,1.0,0.6,N,0.0
43,R.Dowdle u60.5 rushing + receiving yards,Rotowire Prizepicks,Dallas Cowboys,r.dowdle,New York Giants,0,1.0,1,1.0,1,1.0,1,73,6,87,47,Rain,MetLife,outdoors,turf,100.0,1.5,3.0,1.5,N,61.0
44,E.Elliott u7.5 Rush Att,MoneylineHacks,Dallas Cowboys,e.elliott,New York Giants,0,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,73,6,87,47,Rain,MetLife,outdoors,turf,-105.0,1.0,1.9523809523809523,0.9523809523809524,Y,5.0
45,C.Lamb o0.5 Rush Yds,MoneylineHacks,Dallas Cowboys,c.lamb,New York Giants,0,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0,73,6,87,47,Rain,MetLife,outdoors,turf,-110.0,3.0,5.727272727272728,2.7272727272727275,Y,8.0
46,D.Jones o11.5 Longest Rush,RoyalsProps,New York Giants,d.jones,Dallas Cowboys,1,0.0,0,0.0,0,0.0,0,73,6,87,47,Rain,MetLife,outdoors,turf,-105.0,1.05,2.05,0.9999999999999998,N,5.0
47,D.Jones o31.5 Rush Yds,RoyalsProps,New York Giants,d.jones,Dallas Cowboys,1,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0,73,6,87,47,Rain,MetLife,outdoors,turf,-110.0,1.1,2.1,1.0,N,3.0
48,E.Elliott u27.5 Rush Yds,GreenDotDaily,Dallas Cowboys,e.elliott,New York Giants,0,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,73,5,93,49,Rain,MetLife,outdoors,turf,-120.0,1.0,1.8333333333333333,0.8333333333333335,Y,19.0
49,C.Lamb o89.5 Receiving Yards,GreenDotDaily,Dallas Cowboys,c.lamb,New York Giants,0,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0,73,5,93,49,Rain,MetLife,outdoors,turf,122.0,1.0,2.22,1.2199999999999998,Y,98.0
50,J.Ferguson o0.5 rush_td+rec_td,GreenDotDaily,Dallas Cowboys,j.ferguson,New York Giants,0,0.0,0,0.0,0,0.0,0,73,5,93,49,Rain,MetLife,outdoors,turf,240.0,1.0,3.4,2.4,N,0.0
51,J.Tolbert u2.5 Recs,GreenDotDaily,Dallas Cowboys,j.tolbert,New York Giants,0,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0,73,5,93,49,Rain,MetLife,outdoors,turf,-120.0,0.5,0.9166666666666669,0.4166666666666667,N,3.0
52,C.Lamb o79.5 Rec Yds,GreenDotDaily,Dallas Cowboys,c.lamb,New York Giants,0,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0,73,5,93,49,Rain,MetLife,outdoors,turf,-115.0,1.0,1.869565217391304,0.8695652173913042,Y,98.0
53,D.Jones o6.5 Rush Att,PropBetGuy,New York Giants,d.jones,Dallas Cowboys,1,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0,73,5,93,49,Rain,MetLife,outdoors,turf,115.0,1.0,2.15,1.15,N,4.0
54,E.Elliott u28.5 Rush Yds,cowhitchurch,Dallas Cowboys,e.elliott,New York Giants,0,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,73,5,93,49,Rain,MetLife,outdoors,turf,-119.0,1.19,2.19,1.0,Y,19.0
55,E.Elliott u29.5 Rush Yds,charliedisturco,Dallas Cowboys,e.elliott,New York Giants,0,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,73,5,93,49,Rain,MetLife,outdoors,turf,-114.0,1.14,2.14,0.9999999999999998,Y,19.0
56,E.Elliott u27.5 Rush Yds,The_Oddsmaker,Dallas Cowboys,e.elliott,New York Giants,0,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,73,5,93,49,Rain,MetLife,outdoors,turf,-115.0,1.15,2.1499999999999995,0.9999999999999996,Y,19.0
57,D.Singletary u62.5 Rush Yds,kylemurray03,New York Giants,d.singletary,Dallas Cowboys,1,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0,73,5,93,49,Rain,MetLife,outdoors,turf,-110.0,1.1,2.1,1.0,Y,24.0
58,J.Ferguson o40.5 Rec Yds,kylemurray03,Dallas Cowboys,j.ferguson,New York Giants,0,0.5,0,0.5,0,0.5,0,73,5,93,49,Rain,MetLife,outdoors,turf,-110.0,1.1,2.1,1.0,Y,49.0
59,W.Robinson o33.5 Rec Yds,kylemurray03,New York Giants,w.robinson,Dallas Cowboys,1,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,73,5,93,49,Rain,MetLife,outdoors,turf,-110.0,1.1,2.1,1.0,Y,71.0
60,R.Dowdle o9.5 Rush Att,kylemurray03,Dallas Cowboys,r.dowdle,New York Giants,0,0.0,0,0.0,0,0.0,0,73,5,93,49,Rain,MetLife,outdoors,turf,-125.0,1.25,2.25,1.0,Y,11.0
61,R.Dowdle o0.5 rush_td+rec_td,sirlockselot_,Dallas Cowboys,r.dowdle,New York Giants,0,0.0,0,0.0,0,0.0,0,73,5,93,49,Rain,MetLife,outdoors,turf,230.0,1.0,3.3,2.3,Y,1.0
62,J.Ferguson o39.5 Rec Yds,rsura_,Dallas Cowboys,j.ferguson,New York Giants,0,0.5,0,0.5,0,0.5,0,73,5,93,49,Rain,MetLife,outdoors,turf,-118.0,1.18,2.18,0.9999999999999998,Y,49.0
63,J.Ferguson u45.5 receiving yards,Rotowire Prizepicks,Dallas Cowboys,j.ferguson,New York Giants,0,0.5,0,0.5,0,0.5,0,73,5,93,49,Rain,MetLife,outdoors,turf,100.0,1.5,3.0,1.5,N,49.0
64,J.Ferguson o41.5 Rec Yds,KyleJustBets,Dallas Cowboys,j.ferguson,New York Giants,0,0.5,0,0.5,0,0.5,0,73,5,93,49,Rain,MetLife,outdoors,turf,-115.0,1.0,1.869565217391304,0.8695652173913042,Y,49.0
65,M.Nabers o6.5 Recs,chrisgimino_,New York Giants,m.nabers,Dallas Cowboys,1,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,73,5,93,49,Rain,MetLife,outdoors,turf,107.0,1.0,2.0700000000000003,1.0700000000000005,Y,12.0
66,D.Singletary u60.5 Rush Yds,chrisgimino_,New York Giants,d.singletary,Dallas Cowboys,1,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0,73,5,93,49,Rain,MetLife,outdoors,turf,100.0,1.0,2.0,1.0,Y,24.0
67,D.Prescott o23.5 Pass Comp,chrisgimino_,Dallas Cowboys,d.prescott,New York Giants,0,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,73,5,93,49,Rain,MetLife,outdoors,turf,-112.0,1.0,1.8928571428571428,0.8928571428571428,N,22.0
68,C.Lamb o0.5 Rush Yds,kylemurray03,Dallas Cowboys,c.lamb,New York Giants,0,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0,73,5,93,49,Rain,MetLife,outdoors,turf,-110.0,1.1,2.1,1.0,Y,8.0
69,W.Robinson o33.5 Rec Yds,theprophunter0_,New York Giants,w.robinson,Dallas Cowboys,1,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,73,5,93,49,Rain,MetLife,outdoors,turf,-120.0,1.2,2.2,1.0000000000000002,Y,71.0
70,D.Singletary o0.5 rush_td+rec_td,theprophunter0_,New York Giants,d.singletary,Dallas Cowboys,1,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,73,5,93,49,Rain,MetLife,outdoors,turf,110.0,1.0,2.1,1.1,N,0.0
71,J.Ferguson o0.5 rush_td+rec_td,theprophunter0_,Dallas Cowboys,j.ferguson,New York Giants,0,0.0,0,0.0,0,0.0,0,73,5,93,49,Rain,MetLife,outdoors,turf,235.0,0.5,1.675,1.175,N,0.0
72,C.Lamb o78.5 Rec Yds,theprophunter0_,Dallas Cowboys,c.lamb,New York Giants,0,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0,73,5,93,49,Rain,MetLife,outdoors,turf,-120.0,1.2,2.2,1.0000000000000002,Y,98.0
73,W.Robinson o34.5 Rush + Rec Yds,therocketplays,New York Giants,w.robinson,Dallas Cowboys,1,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,73,5,93,49,Rain,MetLife,outdoors,turf,-110.0,1.1,2.1,1.0,Y,71.0
74,C.Lamb o80.5 Rec Yds,Mjaybrxd,Dallas Cowboys,c.lamb,New York Giants,0,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0,75,3,93,49,Overcast,MetLife,outdoors,turf,-110.0,1.0,1.9090909090909087,0.9090909090909092,Y,98.0
75,J.Ferguson o0.5 rush_td+rec_td,charliedisturco,Dallas Cowboys,j.ferguson,New York Giants,0,0.0,0,0.0,0,0.0,0,75,3,93,49,Overcast,MetLife,outdoors,turf,240.0,0.25,0.85,0.6,N,0.0
76,B.Aubrey o1.5 FGs Made,gamblersdream,Dallas Cowboys,b.aubrey,New York Giants,0,1.0,1,1.0,1,1.0,1,75,3,93,49,Overcast,MetLife,outdoors,turf,-152.0,2.8,4.642105263157895,1.8421052631578947,Y,2.0
77,D.Jones u34.5 rushing yards,Rotowire Prizepicks,New York Giants,d.jones,Dallas Cowboys,1,1.0,1,1.0,1,1.0,1,75,3,93,49,Overcast,MetLife,outdoors,turf,100.0,1.5,3.0,1.5,Y,3.0
78,T.Tracy o5.5 Rec Yds,ThePropfessor_,New York Giants,t.tracy,Dallas Cowboys,1,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0,75,5,93,49,Mostly Cloudy,MetLife,outdoors,turf,-120.0,0.6,1.1,0.5000000000000001,Y,19.0
79,W.Robinson o0.5 rush_td+rec_td,BetWhatHappensLive,New York Giants,w.robinson,Dallas Cowboys,1,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0,74,3,93,49,Overcast,MetLife,outdoors,turf,650.0,0.5,3.75,3.25,N,0.0
80,M.Nabers o0.5 rush_td+rec_td,BetWhatHappensLive,New York Giants,m.nabers,Dallas Cowboys,1,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,74,3,93,49,Overcast,MetLife,outdoors,turf,280.0,1.0,3.8,2.8,N,0.0
81,C.Lamb o0.5 rush_td+rec_td,JBBets1,Dallas Cowboys,c.lamb,New York Giants,0,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0,74,3,93,49,Overcast,MetLife,outdoors,turf,-105.0,0.95,1.8547619047619048,0.9047619047619048,Y,1.0
82,T.Tracy o1.5 Recs,cowhitchurch,New York Giants,t.tracy,Dallas Cowboys,1,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0,74,3,93,49,Overcast,MetLife,outdoors,turf,244.0,0.5,1.72,1.22,N,1.0
83,J.Ferguson o0.5 rush_td+rec_td,JBBets1,Dallas Cowboys,j.ferguson,New York Giants,0,0.0,0,0.0,0,0.0,0,74,3,93,49,Overcast,MetLife,outdoors,turf,220.0,1.0,3.2,2.2,N,0.0
84,T.Johnson o24.5 Receiving Yards,charliedisturco_duplicate,New York Giants,t.johnson,Dallas Cowboys,1,0.0,0,0.0,0,0.0,0,74,3,93,49,Overcast,MetLife,outdoors,turf,205.0,0.5,1.525,1.025,N,6.0
85,T.Johnson o24.5 Receiving Yards,GreenDotDaily_duplicate,New York Giants,t.johnson,Dallas Cowboys,1,0.0,0,0.0,0,0.0,0,74,3,93,49,Overcast,MetLife,outdoors,turf,205.0,1.0,3.05,2.05,N,6.0
86,T.Johnson u15.5 Longest Reception,PropBomb_duplicate,New York Giants,t.johnson,Dallas Cowboys,1,0.5,0,0.5,0,0.5,0,74,3,93,49,Overcast,MetLife,outdoors,turf,-125.0,1.25,2.25,1.0,Y,6.0
