,Name,Team,XPM,XPA,FGM,FGA,Date,Opponent,Hmcrt_adv,Stadium,Roof,Surface,Temperature,Humidity,Wind,Precipitation,Forecast
0,E.McPherson,Cincinnati Bengals,4,4,0,0,1107,Baltimore Ravens,0,M&amp;T Bank,outdoors,grass,71,67,5,7,Clear
1,J.Tucker,Baltimore Ravens,3,4,0,0,1107,Cincinnati Bengals,1,M&amp;T Bank,outdoors,grass,71,67,5,7,Clear
