,Name,Team,XPM,XPA,FGM,FGA,Date,Opponent,Hmcrt_adv,Stadium,Roof,Surface,Temperature,Humidity,Wind,Precipitation,Forecast
0,C.Dicker,Los Angeles Chargers,0,1,2,2,1000011,Houston Texans,0,NRG,indoors,turf,54,41,9,0,Clear
1,K.Fairbairn,Houston Texans,3,3,3,3,1000011,Los Angeles Chargers,1,NRG,indoors,turf,54,41,9,0,Clear
2,C.Boswell,Pittsburgh Steelers,2,2,0,0,1000011,Baltimore Ravens,0,M&amp;T Bank,outdoors,grass,34,66,8,0,Clear
3,J.Tucker,Baltimore Ravens,4,4,0,0,1000011,Pittsburgh Steelers,1,M&amp;T Bank,outdoors,grass,34,66,8,0,Clear
