,Name,Team,XPM,XPA,FGM,FGA,Date,Opponent,Hmcrt_adv,Stadium,Roof,Surface,Temperature,Humidity,Wind,Precipitation,Forecast
0,A.Seibert,Washington Commanders,5,5,1,1,923,Cincinnati Bengals,0,Paycor,outdoors,turf,70,71,0,67,Rain
1,E.McPherson,Cincinnati Bengals,3,3,2,3,923,Washington Commanders,1,Paycor,outdoors,turf,70,71,0,67,Rain
2,C.Little,Jacksonville Jaguars,1,1,1,1,923,Buffalo Bills,0,Highmark,outdoors,turf,68,90,7,29,Mostly Cloudy
3,T.Bass,Buffalo Bills,5,6,2,2,923,Jacksonville Jaguars,1,Highmark,outdoors,turf,68,90,7,29,Mostly Cloudy
