,Name,Team,XPM,XPA,FGM,FGA,Date,Opponent,Hmcrt_adv,Stadium,Roof,Surface,Temperature,Humidity,Wind,Precipitation,Forecast
0,J.Myers,Seattle Seahawks,3,3,0,1,930,Detroit Lions,0,Ford Field,indoors,turf,68,86,3,9,Clear
1,J.Bates,Detroit Lions,6,6,0,0,930,Seattle Seahawks,1,Ford Field,indoors,turf,68,86,3,9,Clear
2,N.Folk,Tennessee Titans,2,2,5,5,930,Miami Dolphins,0,Hard Rock,outdoors,grass,87,70,8,2,Clear
3,J.Sanders,Miami Dolphins,0,0,2,2,930,Tennessee Titans,1,Hard Rock,outdoors,grass,87,70,8,2,Clear
