,Name,Team,XPM,XPA,FGM,FGA,Date,Opponent,Hmcrt_adv,Stadium,Roof,Surface,Temperature,Humidity,Wind,Precipitation,Forecast
0,K.Fairbairn,Houston Texans,1,1,2,4,1031,New York Jets,0,MetLife,outdoors,turf,75,57,8,8,Clear
1,R.Patterson,New York Jets,3,3,0,0,1031,Houston Texans,1,MetLife,outdoors,turf,75,57,8,8,Clear
