,Name,Team,XPM,XPA,FGM,FGA,Date,Opponent,Hmcrt_adv,Stadium,Roof,Surface,Temperature,Humidity,Wind,Precipitation,Forecast
0,B.McManus,Green Bay Packers,4,4,1,1,1205,Detroit Lions,0,Ford Field,indoors,turf,29,61,8,1,Overcast
1,J.Bates,Detroit Lions,4,4,2,2,1205,Green Bay Packers,1,Ford Field,indoors,turf,29,61,8,1,Overcast
