,Name,Team,XPM,XPA,FGM,FGA,Date,Opponent,Hmcrt_adv,Stadium,Roof,Surface,Temperature,Humidity,Wind,Precipitation,Forecast
0,Y.Koo,Atlanta Falcons,1,1,3,3,916,Philadelphia Eagles,0,Lincoln Financial Field,outdoors,grass,71,73,6,1,Overcast
1,J.Elliott,Philadelphia Eagles,1,1,2,2,916,Atlanta Falcons,1,Lincoln Financial Field,outdoors,grass,71,73,6,1,Overcast
