,Name,Team,XPM,XPA,FGM,FGA,Date,Opponent,Hmcrt_adv,Stadium,Roof,Surface,Temperature,Humidity,Wind,Precipitation,Forecast
0,J.Bates,Detroit Lions,2,4,2,2,1230,San Francisco 49ers,0,Levi's,outdoors,grass,57,74,11,0,Mostly Cloudy
1,J.Moody,San Francisco 49ers,4,5,0,2,1230,Detroit Lions,1,Levi's,outdoors,grass,57,74,11,0,Mostly Cloudy
