,Name,Team,XPM,XPA,FGM,FGA,Date,Opponent,Hmcrt_adv,Stadium,Roof,Surface,Temperature,Humidity,Wind,Precipitation,Forecast
0,B.Narveson,Green Bay Packers,2,2,3,4,906,Philadelphia Eagles,0,Corinthians,indoors,turf,63,86,7,0,Mostly Cloudy
1,J.Elliott,Philadelphia Eagles,4,4,2,2,906,Green Bay Packers,1,Corinthians,indoors,turf,63,86,7,0,Mostly Cloudy
