,Name,Team,XPM,XPA,FGM,FGA,Date,Opponent,Hmcrt_adv,Stadium,Roof,Surface,Temperature,Humidity,Wind,Precipitation,Forecast
0,J.Slye,New England Patriots,0,0,1,1,919,New York Jets,0,MetLife,outdoors,turf,79,45,3,0,Clear
1,G.Zuerlein,New York Jets,3,3,1,2,919,New England Patriots,1,MetLife,outdoors,turf,79,45,3,0,Clear
