,Name,Team,XPM,XPA,FGM,FGA,Date,Opponent,Hmcrt_adv,Stadium,Roof,Surface,Temperature,Humidity,Wind,Precipitation,Forecast
0,W.Reichard,Minnesota Vikings,0,0,1,1,1000013,Los Angeles Rams,0,State Farm,indoors,grass,59,19,7,0,Clear
1,J.Karty,Los Angeles Rams,3,3,2,2,1000013,Minnesota Vikings,1,State Farm,indoors,grass,59,19,7,0,Clear
