,Name,Team,XPM,XPA,FGM,FGA,Date,Opponent,Hmcrt_adv,Stadium,Roof,Surface,Temperature,Humidity,Wind,Precipitation,Forecast
0,C.Boswell,Pittsburgh Steelers,1,1,2,3,1121,Cleveland Browns,0,Huntington Bank Field,outdoors,grass,36,91,14,85,Snow
1,D.Hopkins,Cleveland Browns,1,1,1,1,1121,Pittsburgh Steelers,1,Huntington Bank Field,outdoors,grass,36,91,14,85,Snow
