,Name,Team,XPM,XPA,FGM,FGA,Date,Opponent,Hmcrt_adv,Stadium,Roof,Surface,Temperature,Humidity,Wind,Precipitation,Forecast
0,D.Hopkins,Cleveland Browns,1,1,1,1,100004,Baltimore Ravens,0,M&amp;T Bank,outdoors,grass,32,37,17,0,Mostly Cloudy
1,J.Tucker,Baltimore Ravens,5,5,0,0,100004,Cleveland Browns,1,M&amp;T Bank,outdoors,grass,32,37,17,0,Mostly Cloudy
2,C.York,Cincinnati Bengals,1,1,4,4,100004,Pittsburgh Steelers,0,Acrisure,outdoors,grass,19,75,8,34,Overcast
3,C.Boswell,Pittsburgh Steelers,2,2,1,1,100004,Cincinnati Bengals,1,Acrisure,outdoors,grass,19,75,8,34,Overcast
