,Name,Team,XPM,XPA,FGM,FGA,Date,Opponent,Hmcrt_adv,Stadium,Roof,Surface,Temperature,Humidity,Wind,Precipitation,Forecast
0,B.Grupe,New Orleans Saints,1,2,0,0,1007,Kansas City Chiefs,0,GEHA Field at Arrowhead,outdoors,grass,71,39,0,1,Clear
1,H.Butker,Kansas City Chiefs,2,2,4,5,1007,New Orleans Saints,1,GEHA Field at Arrowhead,outdoors,grass,71,39,0,1,Clear
