,Name,Team,XPM,XPA,FGM,FGA,Date,Opponent,Hmcrt_adv,Stadium,Roof,Surface,Temperature,Humidity,Wind,Precipitation,Forecast
0,J.Tucker,Baltimore Ravens,3,3,1,1,1125,Los Angeles Chargers,0,SoFi,indoors,turf,65,80,8,14,Partly Cloudy
1,C.Dicker,Los Angeles Chargers,2,2,3,3,1125,Baltimore Ravens,1,SoFi,indoors,turf,65,80,8,14,Partly Cloudy
